lng,lat,VCD,AOD,AMF
80.0,33.25,0.836,0.024,1.669
80.0,33.5,0.014,0.184,2.308
80.0,33.75,0.393,0.099,2.022
80.0,34.0,0.785,0.079,2.202
80.0,34.25,0.007,0.148,2.374
80.0,34.5,0.603,0.068,1.877
80.0,34.75,0.529,0.084,2.089
80.0,35.0,0.214,0.259,2.047
80.0,35.25,0.225,0.056,2.175
80.0,35.5,1.246,0.08,2.167
80.0,35.75,1.015,0.047,2.395
80.0,36.0,0.971,0.026,2.207
80.0,36.25,0.731,0.052,2.417
80.0,36.5,0.505,0.027,2.189
80.0,36.75,0.792,0.05,1.772
80.0,37.0,1.494,0.086,1.707
80.0,37.25,1.586,0.095,2.011
80.0,37.5,0.632,0.113,2.658
80.0,37.75,1.395,0.091,1.701
80.0,38.0,1.254,0.079,1.767
80.0,38.25,1.108,0.062,1.903
80.0,38.5,0.982,0.057,2.489
80.0,38.75,1.544,0.055,2.014
80.0,39.0,1.185,0.109,1.625
80.0,39.25,1.609,0.06,1.778
80.0,39.5,0.932,0.062,2.185
80.0,39.75,1.584,0.127,1.569
80.0,40.0,1.561,0.09,1.747
80.0,40.25,0.388,0.111,1.497
80.0,40.5,1.445,0.065,1.988
80.0,40.75,1.436,0.106,1.516
80.0,41.0,1.973,0.058,1.783
80.0,41.25,1.551,0.043,1.65
80.0,41.5,1.719,0.074,1.904
80.0,41.75,0.936,0.053,1.636
80.0,42.0,0.708,0.032,2.394
80.0,42.25,0.31,0.032,2.716
80.0,42.5,0.608,0.126,1.551
80.0,42.75,0.89,0.065,1.481
80.0,43.0,0.43,0.101,1.56
80.0,43.25,1.118,0.081,1.113
80.0,43.5,1.212,0.103,1.656
80.0,43.75,2.151,0.105,1.385
80.0,44.0,2.953,0.183,1.283
80.0,44.25,1.285,0.107,1.343
80.0,44.5,1.27,0.127,2.192
80.0,44.75,2.59,0.14,1.291
80.0,45.0,0.396,0.021,1.757
80.0,45.25,1.383,0.108,1.557
80.0,45.5,2.347,0.213,0.937
80.0,45.75,1.437,0.051,1.266
80.0,46.0,1.824,0.093,0.482
80.0,46.25,0.608,0.164,1.238
80.0,46.5,1.776,0.025,1.553
80.0,46.75,0.764,0.108,1.486
80.0,47.0,1.672,0.103,1.487
80.0,47.25,0.719,0.193,1.259
80.0,47.5,2.461,0.046,1.0
80.0,47.75,0.422,0.316,1.088
80.0,48.0,0.108,0.087,0.466
80.0,48.25,0.357,0.087,1.193
80.0,48.5,2.611,0.033,1.436
80.0,48.75,0.256,0.245,1.143
80.0,49.0,0.391,0.054,1.122
80.0,49.25,0.242,0.073,1.387
80.0,49.5,1.097,0.041,1.254
80.0,49.75,1.89,0.039,1.433
80.0,50.0,2.618,0.203,0.88
80.0,50.25,1.99,0.048,0.782
80.0,50.5,1.038,0.078,1.239
80.0,50.75,1.031,0.033,1.091
80.0,51.0,0.328,0.019,1.115
80.0,51.25,0.775,0.022,0.996
80.0,51.5,0.285,0.05,0.548
80.0,51.75,2.57,0.051,0.865
80.0,52.0,1.034,0.018,1.056
80.0,52.25,1.298,0.032,1.078
80.0,52.5,1.797,0.141,0.846
80.0,52.75,1.332,0.026,1.043
80.0,53.0,2.807,0.028,1.09
80.0,53.25,2.807,0.028,1.09
80.0,53.5,0.756,0.085,1.226
80.0,53.75,0.756,0.085,1.226
80.0,54.0,0.756,0.085,1.226
80.25,20.0,2.134,0.523,0.73
80.25,20.25,2.62,0.37,0.644
80.25,20.5,1.726,0.234,0.733
80.25,20.75,3.697,0.224,0.679
80.25,21.0,4.284,0.29,0.726
80.25,21.25,0.951,0.258,0.559
80.25,21.5,2.834,0.127,1.103
80.25,21.75,1.525,0.135,1.285
80.25,22.0,2.744,0.215,0.824
80.25,22.25,0.809,0.362,1.109
80.25,22.5,1.175,0.153,1.902
80.25,22.75,1.362,0.212,1.524
80.25,23.0,1.309,0.206,1.551
80.25,23.25,3.465,0.366,0.865
80.25,23.5,2.564,0.552,0.592
80.25,23.75,1.578,0.691,0.475
80.25,24.0,1.271,0.217,1.23
80.25,24.25,2.325,0.234,1.421
80.25,24.5,2.409,0.986,0.677
80.25,24.75,1.847,0.326,1.015
80.25,25.0,2.248,0.211,1.312
80.25,25.25,1.795,0.274,1.292
80.25,25.5,1.877,0.74,1.442
80.25,25.75,1.583,0.457,1.468
80.25,26.0,2.123,0.469,0.873
80.25,26.25,2.911,0.546,1.316
80.25,26.5,3.467,0.455,0.42
80.25,26.75,2.119,0.466,1.514
80.25,27.0,1.814,0.715,1.278
80.25,27.25,2.646,0.752,1.219
80.25,27.5,1.641,0.752,1.307
80.25,27.75,2.23,0.809,1.134
80.25,28.0,1.852,0.761,1.108
80.25,28.25,1.725,0.788,1.433
80.25,28.5,2.787,0.544,1.475
80.25,28.75,3.648,0.971,0.559
80.25,29.0,2.149,0.957,0.705
80.25,29.25,0.825,0.467,1.003
80.25,29.5,0.536,0.052,1.707
80.25,29.75,0.526,0.068,2.165
80.25,30.0,1.118,0.164,1.722
80.25,30.25,0.613,0.091,1.781
80.25,30.5,0.683,0.032,2.778
80.25,30.75,0.154,0.036,2.01
80.25,31.0,2.102,0.022,1.72
80.25,31.25,0.986,0.041,1.626
80.25,31.5,0.023,0.061,1.668
80.25,31.75,0.905,0.07,1.915
80.25,32.0,0.401,0.152,2.008
80.25,32.25,0.773,0.032,1.744
80.25,32.5,0.465,0.028,1.817
80.25,32.75,0.647,0.141,2.519
80.25,33.0,0.328,0.072,2.42
80.25,33.25,0.356,0.128,2.21
80.25,33.5,0.148,0.139,2.812
80.25,33.75,1.116,0.172,1.409
80.25,34.0,0.036,0.139,2.635
80.25,34.25,1.111,0.142,2.179
80.25,34.5,0.303,0.086,2.084
80.25,34.75,0.561,0.035,2.03
80.25,35.0,0.629,0.134,1.842
80.25,35.25,1.378,0.027,2.256
80.25,35.5,0.84,0.027,2.162
80.25,35.75,0.119,0.041,3.017
80.25,36.0,0.93,0.043,2.741
80.25,36.25,0.453,0.03,2.037
80.25,36.5,0.59,0.029,2.136
80.25,36.75,0.933,0.035,2.228
80.25,37.0,0.17,0.059,1.749
80.25,37.25,0.915,0.222,2.087
80.25,37.5,1.373,0.103,1.752
80.25,37.75,0.832,0.042,1.875
80.25,38.0,1.441,0.105,1.995
80.25,38.25,1.383,0.062,1.271
80.25,38.5,0.843,0.088,1.725
80.25,38.75,0.826,0.068,1.761
80.25,39.0,0.529,0.059,1.86
80.25,39.25,0.147,0.06,2.165
80.25,39.5,0.724,0.062,1.827
80.25,39.75,1.802,0.1,2.309
80.25,40.0,0.553,0.173,1.991
80.25,40.25,1.374,0.094,1.759
80.25,40.5,0.357,0.109,1.563
80.25,40.75,1.864,0.224,1.252
80.25,41.0,1.099,0.19,1.479
80.25,41.25,1.835,0.092,1.655
80.25,41.5,1.578,0.046,1.784
80.25,41.75,1.205,0.068,1.62
80.25,42.0,0.872,0.09,1.63
80.25,42.25,0.625,0.039,2.071
80.25,42.5,0.548,0.129,1.885
80.25,42.75,1.48,0.047,1.458
80.25,43.0,1.945,0.123,1.616
80.25,43.25,0.415,0.051,1.329
80.25,43.5,2.888,0.117,1.144
80.25,43.75,2.996,0.344,1.273
80.25,44.0,2.765,0.225,1.285
80.25,44.25,0.722,0.217,0.625
80.25,44.5,1.276,0.047,1.49
80.25,44.75,1.91,0.106,1.149
80.25,45.0,1.784,0.022,1.108
80.25,45.25,2.216,0.015,1.489
80.25,45.5,1.31,0.116,1.285
80.25,45.75,0.705,0.1,1.27
80.25,46.0,2.866,0.19,0.95
80.25,46.25,2.171,0.028,1.522
80.25,46.5,0.717,0.18,1.352
80.25,46.75,1.287,0.083,1.317
80.25,47.0,2.28,0.275,1.224
80.25,47.25,2.34,0.066,1.489
80.25,47.5,0.46,0.048,1.534
80.25,47.75,2.031,0.081,1.186
80.25,48.0,0.979,0.133,1.25
80.25,48.25,0.938,0.191,1.322
80.25,48.5,0.415,0.04,1.147
80.25,48.75,2.237,0.057,0.782
80.25,49.0,1.287,0.075,0.983
80.25,49.25,0.777,0.068,1.483
80.25,49.5,1.52,0.035,1.49
80.25,49.75,0.834,0.037,1.085
80.25,50.0,1.06,0.032,1.184
80.25,50.25,2.041,0.076,1.266
80.25,50.5,0.408,0.073,1.049
80.25,50.75,1.405,0.018,1.129
80.25,51.0,1.37,0.13,0.955
80.25,51.25,1.557,0.021,0.929
80.25,51.5,1.519,0.044,0.684
80.25,51.75,0.174,0.039,0.947
80.25,52.0,2.124,0.05,0.846
80.25,52.25,2.222,0.037,0.877
80.25,52.5,1.244,0.025,1.187
80.25,52.75,0.752,0.017,1.033
80.25,53.0,0.931,0.061,1.245
80.25,53.25,0.756,0.085,1.226
80.25,53.5,0.756,0.085,1.226
80.25,53.75,0.756,0.085,1.226
80.25,54.0,0.756,0.085,1.226
80.5,20.0,2.792,0.221,0.754
80.5,20.25,1.86,0.335,1.113
80.5,20.5,2.189,0.513,0.737
80.5,20.75,2.661,0.12,1.066
80.5,21.0,3.377,0.204,0.919
80.5,21.25,2.172,0.158,0.999
80.5,21.5,2.252,0.323,0.816
80.5,21.75,1.908,0.271,0.943
80.5,22.0,1.192,0.178,1.209
80.5,22.25,2.072,0.491,1.003
80.5,22.5,2.695,0.196,0.929
80.5,22.75,2.871,0.259,0.985
80.5,23.0,1.191,0.187,1.114
80.5,23.25,3.59,0.144,0.98
80.5,23.5,1.485,0.316,1.038
80.5,23.75,2.116,0.231,1.03
80.5,24.0,0.781,0.215,1.009
80.5,24.25,1.646,0.258,1.021
80.5,24.5,1.245,0.232,1.512
80.5,24.75,2.201,0.059,1.697
80.5,25.0,1.12,0.213,1.404
80.5,25.25,1.492,0.42,0.974
80.5,25.5,1.889,0.465,1.068
80.5,25.75,2.072,0.118,1.425
80.5,26.0,2.401,0.567,1.292
80.5,26.25,2.053,0.144,1.306
80.5,26.5,1.609,0.183,1.251
80.5,26.75,2.661,0.618,1.151
80.5,27.0,0.989,0.672,1.469
80.5,27.25,1.932,0.123,1.139
80.5,27.5,2.026,0.891,1.236
80.5,27.75,2.387,0.43,1.308
80.5,28.0,0.869,0.227,1.265
80.5,28.25,1.158,0.307,1.411
80.5,28.5,1.495,0.518,1.43
80.5,28.75,2.194,0.156,1.615
80.5,29.0,1.03,0.11,1.777
80.5,29.25,0.484,0.2,1.591
80.5,29.5,0.86,0.215,1.725
80.5,29.75,0.741,0.112,2.218
80.5,30.0,0.045,0.151,2.343
80.5,30.25,1.094,0.031,1.953
80.5,30.5,0.479,0.014,1.891
80.5,30.75,0.843,0.03,1.56
80.5,31.0,0.123,0.017,1.547
80.5,31.25,0.699,0.027,1.635
80.5,31.5,0.902,0.026,1.68
80.5,31.75,0.511,0.056,2.566
80.5,32.0,1.119,0.092,2.675
80.5,32.25,0.561,0.014,1.907
80.5,32.5,1.07,0.051,1.641
80.5,32.75,0.615,0.059,1.669
80.5,33.0,0.487,0.048,2.223
80.5,33.25,0.851,0.027,1.673
80.5,33.5,0.167,0.05,2.663
80.5,33.75,0.4,0.129,2.115
80.5,34.0,0.359,0.057,2.265
80.5,34.25,0.272,0.146,1.822
80.5,34.5,0.475,0.138,1.88
80.5,34.75,0.91,0.062,2.294
80.5,35.0,0.719,0.188,1.855
80.5,35.25,0.308,0.071,2.977
80.5,35.5,0.273,0.033,3.035
80.5,35.75,0.492,0.021,2.473
80.5,36.0,0.366,0.035,2.592
80.5,36.25,0.566,0.019,2.61
80.5,36.5,1.143,0.04,2.302
80.5,36.75,1.126,0.049,2.412
80.5,37.0,1.478,0.043,1.845
80.5,37.25,0.961,0.05,1.857
80.5,37.5,0.64,0.056,1.969
80.5,37.75,1.962,0.087,1.773
80.5,38.0,1.933,0.035,2.034
80.5,38.25,1.19,0.044,1.91
80.5,38.5,1.546,0.055,1.912
80.5,38.75,1.387,0.069,1.807
80.5,39.0,0.945,0.114,1.64
80.5,39.25,1.579,0.138,2.351
80.5,39.5,1.131,0.144,2.444
80.5,39.75,0.754,0.122,1.572
80.5,40.0,1.211,0.126,1.681
80.5,40.25,0.952,0.139,1.617
80.5,40.5,1.586,0.111,1.647
80.5,40.75,1.012,0.143,1.461
80.5,41.0,0.991,0.176,1.611
80.5,41.25,1.451,0.099,1.579
80.5,41.5,3.466,0.041,0.886
80.5,41.75,0.845,0.145,1.67
80.5,42.0,0.824,0.049,2.614
80.5,42.25,1.134,0.033,2.598
80.5,42.5,1.289,0.063,1.767
80.5,42.75,0.596,0.117,1.478
80.5,43.0,2.523,0.098,1.277
80.5,43.25,0.607,0.075,1.596
80.5,43.5,2.478,0.152,1.143
80.5,43.75,2.66,0.397,1.14
80.5,44.0,0.595,0.187,1.36
80.5,44.25,1.597,0.18,1.188
80.5,44.5,0.643,0.069,1.416
80.5,44.75,1.388,0.023,1.785
80.5,45.0,1.775,0.022,1.609
80.5,45.25,2.025,0.064,1.124
80.5,45.5,2.788,0.127,1.136
80.5,45.75,1.577,0.017,1.467
80.5,46.0,1.148,0.03,1.281
80.5,46.25,1.186,0.071,1.614
80.5,46.5,1.779,0.163,1.263
80.5,46.75,1.623,0.174,1.408
80.5,47.0,1.011,0.074,1.392
80.5,47.25,1.043,0.094,1.32
80.5,47.5,0.502,0.141,1.142
80.5,47.75,1.44,0.106,0.873
80.5,48.0,1.081,0.285,1.019
80.5,48.25,3.095,0.129,0.53
80.5,48.5,2.717,0.017,1.349
80.5,48.75,0.244,0.063,1.147
80.5,49.0,0.833,0.069,1.295
80.5,49.25,0.608,0.048,1.244
80.5,49.5,0.889,0.057,1.039
80.5,49.75,1.903,0.066,1.022
80.5,50.0,1.36,0.023,1.194
80.5,50.25,2.099,0.036,0.796
80.5,50.5,1.998,0.032,0.981
80.5,50.75,1.675,0.112,1.336
80.5,51.0,2.452,0.039,0.642
80.5,51.25,0.857,0.018,1.077
80.5,51.5,1.147,0.052,1.25
80.5,51.75,1.414,0.139,1.328
80.5,52.0,2.475,0.029,0.897
80.5,52.25,1.83,0.079,1.031
80.5,52.5,0.99,0.029,1.214
80.5,52.75,2.876,0.018,0.899
80.5,53.0,0.507,0.03,1.112
80.5,53.25,0.507,0.03,1.112
80.5,53.5,0.507,0.03,1.112
80.5,53.75,0.507,0.03,1.112
80.5,54.0,0.507,0.03,1.112
80.75,20.0,0.651,0.053,1.267
80.75,20.25,2.653,0.58,0.519
80.75,20.5,1.511,0.264,0.563
80.75,20.75,2.392,0.231,0.85
80.75,21.0,1.514,0.164,1.415
80.75,21.25,2.018,0.107,1.369
80.75,21.5,2.272,0.239,0.759
80.75,21.75,1.292,0.318,0.5
80.75,22.0,2.633,0.193,0.966
80.75,22.25,0.871,0.172,1.233
80.75,22.5,0.395,0.175,1.43
80.75,22.75,4.612,0.509,0.398
80.75,23.0,1.024,0.385,0.726
80.75,23.25,2.798,0.3,0.739
80.75,23.5,1.67,0.129,1.001
80.75,23.75,1.337,0.209,1.27
80.75,24.0,2.055,0.401,0.745
80.75,24.25,2.713,0.43,0.927
80.75,24.5,1.535,0.234,1.117
80.75,24.75,4.077,0.214,1.24
80.75,25.0,2.728,0.161,1.024
80.75,25.25,1.362,0.354,1.32
80.75,25.5,1.851,0.518,1.683
80.75,25.75,2.127,0.371,1.732
80.75,26.0,4.531,0.29,1.311
80.75,26.25,3.305,0.283,1.411
80.75,26.5,1.336,0.799,1.248
80.75,26.75,2.753,0.23,1.34
80.75,27.0,2.202,0.272,1.318
80.75,27.25,1.236,0.754,1.425
80.75,27.5,2.285,0.598,1.43
80.75,27.75,1.727,0.777,1.339
80.75,28.0,2.145,0.782,1.289
80.75,28.25,4.315,0.982,0.673
80.75,28.5,1.688,0.545,1.364
80.75,28.75,1.855,0.675,1.287
80.75,29.0,1.876,0.599,0.814
80.75,29.25,1.249,0.241,1.954
80.75,29.5,1.602,0.049,1.793
80.75,29.75,0.338,0.083,1.935
80.75,30.0,0.731,0.128,1.974
80.75,30.25,0.262,0.053,1.785
80.75,30.5,0.568,0.013,1.73
80.75,30.75,0.254,0.039,1.649
80.75,31.0,1.437,0.027,1.786
80.75,31.25,0.79,0.034,2.111
80.75,31.5,0.001,0.087,2.331
80.75,31.75,0.734,0.056,1.999
80.75,32.0,0.927,0.058,2.027
80.75,32.25,0.429,0.024,2.208
80.75,32.5,0.92,0.081,2.006
80.75,32.75,0.575,0.024,2.11
80.75,33.0,0.691,0.034,2.794
80.75,33.25,0.633,0.494,2.142
80.75,33.5,0.897,0.088,2.743
80.75,33.75,0.187,0.07,1.764
80.75,34.0,0.53,0.059,1.912
80.75,34.25,0.305,0.071,1.951
80.75,34.5,0.623,0.152,2.242
80.75,34.75,0.252,0.158,3.106
80.75,35.0,1.134,0.092,2.513
80.75,35.25,0.657,0.071,2.894
80.75,35.5,0.166,0.027,2.898
80.75,35.75,0.712,0.028,2.88
80.75,36.0,0.45,0.035,2.4
80.75,36.25,0.415,0.045,3.025
80.75,36.5,1.696,0.031,2.029
80.75,36.75,1.345,0.024,2.027
80.75,37.0,1.31,0.053,2.124
80.75,37.25,1.03,0.1,1.266
80.75,37.5,0.702,0.093,1.309
80.75,37.75,1.112,0.048,1.907
80.75,38.0,0.841,0.053,1.696
80.75,38.25,0.303,0.045,2.147
80.75,38.5,0.47,0.056,2.116
80.75,38.75,0.456,0.052,2.067
80.75,39.0,0.895,0.079,2.284
80.75,39.25,0.516,0.061,2.064
80.75,39.5,1.534,0.094,1.871
80.75,39.75,0.681,0.081,1.828
80.75,40.0,1.546,0.082,1.715
80.75,40.25,1.116,0.08,1.156
80.75,40.5,0.621,0.14,1.78
80.75,40.75,1.409,0.172,1.753
80.75,41.0,0.485,0.195,1.493
80.75,41.25,0.751,0.441,1.367
80.75,41.5,1.429,0.032,1.967
80.75,41.75,0.804,0.069,1.834
80.75,42.0,0.824,0.049,2.614
80.75,42.25,1.265,0.081,1.673
80.75,42.5,0.702,0.056,1.806
80.75,42.75,1.236,0.096,1.265
80.75,43.0,2.38,0.107,1.331
80.75,43.25,2.169,0.077,1.26
80.75,43.5,1.543,0.085,1.6
80.75,43.75,3.111,0.367,1.094
80.75,44.0,4.317,0.339,1.119
80.75,44.25,2.871,0.14,1.599
80.75,44.5,2.679,0.08,1.4
80.75,44.75,0.683,0.072,1.334
80.75,45.0,1.628,0.174,0.573
80.75,45.25,0.41,0.025,1.426
80.75,45.5,0.875,0.013,1.313
80.75,45.75,2.036,0.039,1.191
80.75,46.0,1.022,0.044,1.253
80.75,46.25,1.721,0.227,1.165
80.75,46.5,2.234,0.168,1.21
80.75,46.75,1.811,0.207,1.325
80.75,47.0,2.269,0.257,1.165
80.75,47.25,2.257,0.024,1.347
80.75,47.5,1.452,0.079,1.319
80.75,47.75,2.682,0.059,0.449
80.75,48.0,3.249,0.022,1.325
80.75,48.25,0.305,0.062,1.07
80.75,48.5,0.502,0.134,1.558
80.75,48.75,0.27,0.239,1.182
80.75,49.0,0.051,0.067,1.175
80.75,49.25,0.407,0.077,1.203
80.75,49.5,0.647,0.041,1.06
80.75,49.75,0.676,0.035,1.247
80.75,50.0,0.976,0.026,1.228
80.75,50.25,0.592,0.043,1.058
80.75,50.5,2.0,0.024,1.223
80.75,50.75,2.178,0.159,0.885
80.75,51.0,2.057,0.016,2.039
80.75,51.25,2.809,0.022,1.262
80.75,51.5,2.944,0.119,0.609
80.75,51.75,1.687,0.027,1.069
80.75,52.0,1.592,0.031,1.033
80.75,52.25,1.595,0.052,0.775
80.75,52.5,2.036,0.021,1.043
80.75,52.75,0.106,0.027,0.939
80.75,53.0,1.706,0.026,0.94
80.75,53.25,1.706,0.026,0.94
80.75,53.5,1.706,0.026,0.94
80.75,53.75,1.706,0.026,0.94
80.75,54.0,1.706,0.026,0.94
81.0,20.0,0.974,0.22,0.804
81.0,20.25,2.608,0.196,0.353
81.0,20.5,1.238,0.096,0.535
81.0,20.75,2.24,0.248,0.772
81.0,21.0,2.993,0.319,0.717
81.0,21.25,0.752,0.23,0.925
81.0,21.5,1.934,0.17,1.152
81.0,21.75,2.681,0.296,0.905
81.0,22.0,1.608,0.334,0.859
81.0,22.25,1.926,0.36,1.033
81.0,22.5,3.253,0.218,1.197
81.0,22.75,2.992,0.193,1.197
81.0,23.0,3.2,0.157,0.77
81.0,23.25,3.906,0.221,0.694
81.0,23.5,3.314,0.133,0.917
81.0,23.75,2.944,0.173,1.168
81.0,24.0,2.821,0.224,1.267
81.0,24.25,1.654,0.245,1.367
81.0,24.5,2.688,0.073,1.454
81.0,24.75,2.78,0.441,1.064
81.0,25.0,2.116,0.305,1.119
81.0,25.25,2.13,0.409,1.123
81.0,25.5,3.3,0.436,0.936
81.0,25.75,2.126,0.519,1.069
81.0,26.0,2.252,0.668,1.412
81.0,26.25,2.532,0.676,1.429
81.0,26.5,1.061,0.689,1.103
81.0,26.75,2.386,0.526,1.327
81.0,27.0,1.081,0.507,0.866
81.0,27.25,1.713,0.343,0.921
81.0,27.5,1.819,1.001,0.811
81.0,27.75,3.124,0.162,1.072
81.0,28.0,1.834,0.632,1.177
81.0,28.25,1.696,1.157,1.309
81.0,28.5,1.931,0.933,1.245
81.0,28.75,0.795,0.561,1.54
81.0,29.0,1.004,0.421,1.526
81.0,29.25,1.702,0.27,1.263
81.0,29.5,1.425,0.238,1.307
81.0,29.75,0.278,0.134,2.08
81.0,30.0,0.52,0.076,2.053
81.0,30.25,0.7,0.036,1.876
81.0,30.5,0.463,0.01,2.252
81.0,30.75,0.681,0.018,1.716
81.0,31.0,1.182,0.01,1.626
81.0,31.25,0.719,0.034,1.657
81.0,31.5,0.559,0.061,1.832
81.0,31.75,0.285,0.077,2.365
81.0,32.0,0.493,0.012,1.661
81.0,32.25,0.637,0.08,2.49
81.0,32.5,0.425,0.031,2.366
81.0,32.75,0.975,0.022,2.109
81.0,33.0,1.013,0.015,1.758
81.0,33.25,1.424,0.068,1.878
81.0,33.5,0.306,0.063,1.88
81.0,33.75,0.471,0.1,1.899
81.0,34.0,0.366,0.085,1.875
81.0,34.25,0.345,0.367,2.265
81.0,34.5,0.019,0.09,2.448
81.0,34.75,0.309,0.179,2.606
81.0,35.0,0.924,0.179,2.639
81.0,35.25,0.923,0.173,2.439
81.0,35.5,0.279,0.038,3.378
81.0,35.75,0.632,0.03,3.329
81.0,36.0,1.1,0.022,2.506
81.0,36.25,0.413,0.067,1.934
81.0,36.5,1.272,0.068,2.2
81.0,36.75,0.514,0.092,1.589
81.0,37.0,1.07,0.102,1.781
81.0,37.25,0.639,0.124,1.733
81.0,37.5,0.959,0.044,1.905
81.0,37.75,1.15,0.037,2.199
81.0,38.0,1.032,0.033,2.026
81.0,38.25,0.962,0.057,1.279
81.0,38.5,0.882,0.091,2.339
81.0,38.75,0.228,0.048,1.751
81.0,39.0,0.928,0.076,1.855
81.0,39.25,0.79,0.069,1.839
81.0,39.5,0.899,0.134,1.497
81.0,39.75,1.441,0.065,2.195
81.0,40.0,1.123,0.118,1.717
81.0,40.25,1.075,0.078,1.82
81.0,40.5,0.853,0.079,1.494
81.0,40.75,0.941,0.412,1.51
81.0,41.0,2.966,0.102,0.268
81.0,41.25,2.775,0.088,1.584
81.0,41.5,2.139,0.046,1.99
81.0,41.75,1.8,0.068,1.396
81.0,42.0,0.034,0.057,1.346
81.0,42.25,0.76,0.02,1.858
81.0,42.5,0.815,0.051,2.096
81.0,42.75,0.726,0.058,1.56
81.0,43.0,2.829,0.179,0.465
81.0,43.25,2.973,0.041,0.429
81.0,43.5,1.778,0.055,1.298
81.0,43.75,1.678,0.322,1.282
81.0,44.0,2.19,0.233,1.332
81.0,44.25,2.041,0.277,1.158
81.0,44.5,1.405,0.09,0.845
81.0,44.75,3.605,0.11,0.761
81.0,45.0,1.078,0.08,1.622
81.0,45.25,1.282,0.077,1.597
81.0,45.5,2.102,0.065,1.483
81.0,45.75,1.504,0.011,1.467
81.0,46.0,0.729,0.254,1.261
81.0,46.25,1.989,0.076,1.277
81.0,46.5,1.21,0.269,1.101
81.0,46.75,1.271,0.114,1.253
81.0,47.0,1.561,0.045,1.366
81.0,47.25,1.98,0.106,1.064
81.0,47.5,3.292,0.114,0.621
81.0,47.75,1.385,0.059,1.304
81.0,48.0,1.578,0.06,1.353
81.0,48.25,0.254,0.183,1.392
81.0,48.5,0.193,0.222,1.415
81.0,48.75,0.361,0.09,0.382
81.0,49.0,2.09,0.074,1.254
81.0,49.25,1.208,0.027,1.409
81.0,49.5,2.811,0.063,0.887
81.0,49.75,1.253,0.07,0.814
81.0,50.0,2.729,0.089,1.014
81.0,50.25,2.412,0.058,1.144
81.0,50.5,1.86,0.026,1.125
81.0,50.75,2.736,0.055,1.053
81.0,51.0,2.223,0.086,0.559
81.0,51.25,0.497,0.024,1.045
81.0,51.5,1.346,0.073,0.92
81.0,51.75,2.006,0.121,1.058
81.0,52.0,0.719,0.031,0.96
81.0,52.25,1.551,0.023,0.815
81.0,52.5,1.664,0.019,1.158
81.0,52.75,1.894,0.06,0.757
81.0,53.0,3.091,0.028,1.087
81.0,53.25,3.091,0.028,1.087
81.0,53.5,1.909,0.064,0.806
81.0,53.75,1.479,0.128,0.851
81.0,54.0,1.479,0.128,0.851
81.25,20.0,1.453,0.253,1.058
81.25,20.25,0.692,0.24,1.139
81.25,20.5,1.442,0.286,0.989
81.25,20.75,0.194,0.079,1.038
81.25,21.0,0.953,0.403,0.279
81.25,21.25,4.421,0.446,0.763
81.25,21.5,4.255,0.326,0.922
81.25,21.75,1.078,0.184,0.938
81.25,22.0,1.432,0.165,0.919
81.25,22.25,1.643,0.279,0.854
81.25,22.5,3.54,0.134,0.985
81.25,22.75,0.792,0.16,1.176
81.25,23.0,2.388,0.168,1.056
