lng,lat,VCD,AOD,AMF
80.0,39.75,0.964,0.539,2.255
80.0,40.0,0.79,0.209,2.194
80.0,40.25,0.299,0.302,1.967
80.0,40.5,1.527,0.306,1.656
80.0,40.75,1.93,0.123,1.126
80.0,41.0,1.094,0.123,1.393
80.0,41.25,0.741,0.206,1.642
80.0,41.5,0.741,0.206,1.642
80.0,41.75,0.741,0.206,1.642
80.0,42.0,0.741,0.206,1.642
80.0,42.25,0.741,0.206,1.642
80.0,42.5,0.741,0.206,1.642
80.0,42.75,0.741,0.206,1.642
80.0,43.0,0.741,0.206,1.642
80.0,43.25,0.822,0.168,3.191
80.0,43.5,0.822,0.168,3.191
80.0,43.75,0.822,0.168,3.191
80.0,44.0,0.822,0.168,3.191
80.0,44.25,0.822,0.168,3.191
80.0,44.5,0.822,0.168,3.191
80.0,44.75,0.822,0.168,3.191
80.0,45.0,0.822,0.168,3.191
80.0,45.25,0.822,0.168,3.191
80.0,45.5,0.822,0.168,3.191
80.0,45.75,0.822,0.168,3.191
80.0,46.0,0.822,0.168,3.191
80.0,46.25,0.822,0.168,3.191
80.0,46.5,1.488,0.347,2.786
80.0,46.75,1.488,0.347,2.786
80.0,47.0,1.488,0.347,2.786
80.0,47.25,1.488,0.347,2.786
80.0,47.5,1.488,0.347,2.786
80.0,47.75,1.488,0.347,2.786
80.0,48.0,2.228,0.088,1.406
80.0,48.25,2.141,0.189,0.359
80.0,48.5,2.141,0.189,0.359
80.0,48.75,2.141,0.189,0.359
80.0,49.0,2.141,0.189,0.359
80.0,49.25,2.141,0.189,0.359
80.0,49.5,2.141,0.189,0.359
80.0,49.75,2.141,0.189,0.359
80.0,50.0,2.141,0.189,0.359
80.0,50.25,2.141,0.189,0.359
80.0,50.5,2.141,0.189,0.359
80.0,50.75,2.141,0.189,0.359
80.0,51.0,2.141,0.189,0.359
80.0,51.25,2.141,0.189,0.359
80.0,51.5,2.141,0.189,0.359
80.0,51.75,2.141,0.189,0.359
80.0,52.0,2.141,0.189,0.359
80.0,52.25,0.356,0.292,3.235
80.0,52.5,0.059,0.292,3.203
80.0,52.75,1.547,0.127,3.26
80.0,53.0,1.547,0.127,3.26
80.0,53.25,1.547,0.127,3.26
80.0,53.5,1.547,0.127,3.26
80.0,53.75,1.547,0.127,3.26
80.0,54.0,1.547,0.127,3.26
80.25,20.0,4.315,0.398,1.264
80.25,20.25,1.035,0.122,1.425
80.25,20.5,3.203,0.131,0.973
80.25,20.75,1.884,0.14,1.162
80.25,21.0,3.208,0.134,1.17
80.25,21.25,1.819,0.784,1.223
80.25,21.5,0.753,0.492,1.548
80.25,21.75,0.906,0.526,1.432
80.25,22.0,1.762,0.303,1.021
80.25,22.25,1.828,0.42,1.334
80.25,22.5,1.961,0.32,1.247
80.25,22.75,2.121,0.313,1.24
80.25,23.0,1.845,0.392,1.173
80.25,23.25,1.25,0.492,1.179
80.25,23.5,1.362,0.132,1.405
80.25,23.75,1.499,0.2,1.341
80.25,24.0,0.32,0.117,1.171
80.25,24.25,1.661,0.144,1.327
80.25,24.5,2.925,1.51,1.154
80.25,24.75,2.835,0.091,1.267
80.25,25.0,1.609,0.349,1.289
80.25,25.25,2.018,0.431,1.188
80.25,25.5,2.283,0.568,1.373
80.25,25.75,1.873,0.329,1.28
80.25,26.0,2.411,0.555,1.169
80.25,26.25,3.359,0.837,1.234
80.25,26.5,3.71,0.908,1.249
80.25,26.75,2.422,0.779,1.015
80.25,27.0,1.316,1.299,1.149
80.25,27.25,1.892,0.616,1.167
80.25,27.5,2.74,0.891,1.422
80.25,27.75,3.175,0.386,1.278
80.25,28.0,2.659,0.684,1.291
80.25,28.25,1.144,0.686,1.885
80.25,28.5,1.127,0.639,1.595
80.25,28.75,1.202,0.308,1.25
80.25,29.0,1.942,0.185,1.391
80.25,29.25,0.796,0.625,1.69
80.25,29.5,0.399,0.098,1.567
80.25,29.75,0.898,0.1,1.324
80.25,30.0,1.131,0.112,2.454
80.25,30.25,1.131,0.112,2.454
80.25,30.5,0.535,0.01,3.48
80.25,30.75,0.359,0.028,2.764
80.25,31.0,1.022,0.016,1.512
80.25,31.25,1.187,0.022,1.936
80.25,31.5,0.525,0.028,2.216
80.25,31.75,1.008,0.033,2.188
80.25,32.0,1.483,0.034,2.222
80.25,32.25,0.603,0.321,2.234
80.25,32.5,0.801,0.438,2.254
80.25,32.75,0.777,0.093,2.417
80.25,33.0,0.663,0.049,1.545
80.25,33.25,0.771,0.101,2.357
80.25,33.5,0.23,0.077,2.604
80.25,33.75,1.871,0.075,1.704
80.25,34.0,1.025,0.059,2.089
80.25,34.25,1.673,0.085,0.889
80.25,34.5,1.127,0.957,1.591
80.25,34.75,1.1,0.104,1.966
80.25,35.0,2.296,2.108,1.344
80.25,35.25,2.296,2.108,1.344
80.25,35.5,0.463,0.057,1.88
80.25,35.75,0.463,0.057,1.88
80.25,36.0,3.261,0.355,0.607
80.25,36.25,0.577,0.076,2.113
80.25,36.5,0.565,0.183,1.812
80.25,36.75,0.953,0.218,1.901
80.25,37.0,1.192,0.33,2.358
80.25,37.25,1.028,0.666,2.362
80.25,37.5,1.505,0.188,1.685
80.25,37.75,1.563,0.614,1.471
80.25,38.0,0.996,0.294,2.388
80.25,38.25,1.411,0.189,1.825
80.25,38.5,0.265,0.132,2.07
80.25,38.75,0.782,0.178,2.065
80.25,39.0,1.467,0.073,1.736
80.25,39.25,0.975,0.609,2.125
80.25,39.5,0.307,0.141,2.424
80.25,39.75,0.545,0.251,2.407
80.25,40.0,1.14,0.461,2.218
80.25,40.25,0.608,0.159,1.499
80.25,40.5,1.142,0.144,1.413
80.25,40.75,2.127,0.478,2.403
80.25,41.0,1.386,0.196,1.778
80.25,41.25,0.741,0.206,1.642
80.25,41.5,0.741,0.206,1.642
80.25,41.75,0.741,0.206,1.642
80.25,42.0,0.741,0.206,1.642
80.25,42.25,0.741,0.206,1.642
80.25,42.5,0.741,0.206,1.642
80.25,42.75,0.822,0.168,3.191
80.25,43.0,0.822,0.168,3.191
80.25,43.25,0.822,0.168,3.191
80.25,43.5,0.822,0.168,3.191
80.25,43.75,0.822,0.168,3.191
80.25,44.0,0.822,0.168,3.191
80.25,44.25,0.822,0.168,3.191
80.25,44.5,0.822,0.168,3.191
80.25,44.75,0.822,0.168,3.191
80.25,45.0,0.822,0.168,3.191
80.25,45.25,0.822,0.168,3.191
80.25,45.5,0.822,0.168,3.191
80.25,45.75,0.822,0.168,3.191
80.25,46.0,0.822,0.168,3.191
80.25,46.25,1.488,0.347,2.786
80.25,46.5,1.488,0.347,2.786
80.25,46.75,1.488,0.347,2.786
80.25,47.0,1.488,0.347,2.786
80.25,47.25,1.488,0.347,2.786
80.25,47.5,1.488,0.347,2.786
80.25,47.75,1.488,0.347,2.786
80.25,48.0,1.488,0.347,2.786
80.25,48.25,2.228,0.088,1.406
80.25,48.5,2.228,0.088,1.406
80.25,48.75,2.141,0.189,0.359
80.25,49.0,2.141,0.189,0.359
80.25,49.25,2.141,0.189,0.359
80.25,49.5,2.141,0.189,0.359
80.25,49.75,2.141,0.189,0.359
80.25,50.0,2.141,0.189,0.359
80.25,50.25,2.141,0.189,0.359
80.25,50.5,2.141,0.189,0.359
80.25,50.75,2.141,0.189,0.359
80.25,51.0,2.141,0.189,0.359
80.25,51.25,2.141,0.189,0.359
80.25,51.5,2.141,0.189,0.359
80.25,51.75,2.141,0.189,0.359
80.25,52.0,1.864,0.26,0.599
80.25,52.25,0.356,0.292,3.235
80.25,52.5,0.059,0.292,3.203
80.25,52.75,1.687,0.128,3.199
80.25,53.0,0.104,0.327,3.214
80.25,53.25,1.547,0.127,3.26
80.25,53.5,1.547,0.127,3.26
80.25,53.75,1.547,0.127,3.26
80.25,54.0,1.547,0.127,3.26
80.5,20.0,0.172,0.203,1.159
80.5,20.25,1.182,0.615,1.275
80.5,20.5,0.778,0.639,1.521
80.5,20.75,0.726,0.329,1.475
80.5,21.0,0.712,0.305,1.315
80.5,21.25,1.912,0.257,1.136
80.5,21.5,1.508,0.391,1.272
80.5,21.75,1.716,0.163,1.302
80.5,22.0,1.047,0.151,1.309
80.5,22.25,0.441,0.064,1.216
80.5,22.5,0.746,0.068,1.243
80.5,22.75,1.253,0.196,1.426
80.5,23.0,2.286,0.128,1.264
80.5,23.25,2.368,0.129,1.235
80.5,23.5,1.05,0.465,1.142
80.5,23.75,1.312,0.1,1.244
80.5,24.0,2.332,0.244,1.33
80.5,24.25,2.389,0.2,1.329
80.5,24.5,2.08,0.2,1.342
80.5,24.75,2.411,0.14,1.263
80.5,25.0,2.303,0.281,1.162
80.5,25.25,2.109,0.364,1.103
80.5,25.5,4.936,0.264,0.659
80.5,25.75,0.853,1.729,0.775
80.5,26.0,2.289,0.434,1.297
80.5,26.25,2.802,0.573,1.261
80.5,26.5,3.497,0.386,1.33
80.5,26.75,3.924,0.753,1.376
80.5,27.0,1.643,1.299,1.152
80.5,27.25,2.113,0.608,1.22
80.5,27.5,1.817,0.623,1.286
80.5,27.75,2.687,0.829,1.083
80.5,28.0,3.244,0.787,1.286
80.5,28.25,2.42,0.409,1.196
80.5,28.5,2.711,0.984,1.38
80.5,28.75,4.963,0.42,0.533
80.5,29.0,1.042,0.631,1.494
80.5,29.25,0.663,0.18,1.625
80.5,29.5,1.08,0.054,0.698
80.5,29.75,2.546,0.228,1.779
80.5,30.0,1.586,0.228,1.939
80.5,30.25,0.398,0.121,2.718
80.5,30.5,0.478,0.032,2.756
80.5,30.75,0.491,0.023,2.709
80.5,31.0,0.256,0.032,2.644
80.5,31.25,0.682,0.02,2.28
80.5,31.5,0.117,0.009,3.068
80.5,31.75,0.198,0.015,2.207
80.5,32.0,0.589,0.02,2.244
80.5,32.25,1.652,0.038,1.786
80.5,32.5,0.466,0.063,1.722
80.5,32.75,0.936,0.76,2.314
80.5,33.0,0.472,0.322,2.148
80.5,33.25,1.218,0.153,1.759
80.5,33.5,1.301,0.045,1.967
80.5,33.75,0.261,0.731,2.087
80.5,34.0,2.465,0.149,0.951
80.5,34.25,0.011,0.079,2.374
80.5,34.5,1.365,0.917,1.157
80.5,34.75,0.062,0.101,1.554
80.5,35.0,0.987,0.093,2.008
80.5,35.25,1.783,0.788,1.287
80.5,35.5,0.104,0.045,1.709
80.5,35.75,0.642,0.027,1.762
80.5,36.0,0.642,0.035,2.096
80.5,36.25,0.715,0.073,1.31
80.5,36.5,0.437,0.039,2.839
80.5,36.75,0.737,0.241,2.654
80.5,37.0,1.95,0.2,1.913
80.5,37.25,1.256,0.482,2.159
80.5,37.5,0.796,0.134,2.016
80.5,37.75,0.9,0.117,1.931
80.5,38.0,0.006,0.111,1.878
80.5,38.25,0.49,0.488,1.714
80.5,38.5,0.951,0.063,2.244
80.5,38.75,0.618,0.151,2.043
80.5,39.0,0.927,0.156,2.031
80.5,39.25,0.524,0.384,2.298
80.5,39.5,0.697,0.335,2.485
80.5,39.75,1.17,0.13,1.28
80.5,40.0,1.28,0.475,2.32
80.5,40.25,1.089,0.543,2.3
80.5,40.5,1.891,0.291,1.63
80.5,40.75,0.945,0.194,1.905
80.5,41.0,0.776,0.122,1.404
80.5,41.25,2.855,0.18,1.445
80.5,41.5,2.855,0.18,1.445
80.5,41.75,2.855,0.18,1.445
80.5,42.0,2.855,0.18,1.445
80.5,42.25,0.822,0.168,3.191
80.5,42.5,0.822,0.168,3.191
80.5,42.75,0.822,0.168,3.191
80.5,43.0,0.822,0.168,3.191
80.5,43.25,0.822,0.168,3.191
80.5,43.5,0.822,0.168,3.191
80.5,43.75,0.822,0.168,3.191
80.5,44.0,0.822,0.168,3.191
80.5,44.25,0.822,0.168,3.191
80.5,44.5,0.822,0.168,3.191
80.5,44.75,0.822,0.168,3.191
80.5,45.0,0.822,0.168,3.191
80.5,45.25,0.822,0.168,3.191
80.5,45.5,0.822,0.168,3.191
80.5,45.75,0.822,0.168,3.191
80.5,46.0,0.822,0.168,3.191
80.5,46.25,1.488,0.347,2.786
80.5,46.5,1.488,0.347,2.786
80.5,46.75,1.488,0.347,2.786
80.5,47.0,1.488,0.347,2.786
80.5,47.25,1.488,0.347,2.786
80.5,47.5,1.488,0.347,2.786
80.5,47.75,1.488,0.347,2.786
80.5,48.0,1.488,0.347,2.786
80.5,48.25,1.488,0.347,2.786
80.5,48.5,2.228,0.088,1.406
80.5,48.75,2.228,0.088,1.406
80.5,49.0,2.228,0.088,1.406
80.5,49.25,2.141,0.189,0.359
80.5,49.5,2.141,0.189,0.359
80.5,49.75,2.141,0.189,0.359
80.5,50.0,2.141,0.189,0.359
80.5,50.25,2.141,0.189,0.359
80.5,50.5,2.141,0.189,0.359
80.5,50.75,2.141,0.189,0.359
80.5,51.0,2.141,0.189,0.359
80.5,51.25,2.141,0.189,0.359
80.5,51.5,2.141,0.189,0.359
80.5,51.75,1.864,0.26,0.599
80.5,52.0,1.864,0.26,0.599
80.5,52.25,1.864,0.26,0.599
80.5,52.5,0.356,0.292,3.235
80.5,52.75,0.314,0.334,3.195
80.5,53.0,0.314,0.334,3.195
80.5,53.25,0.314,0.334,3.195
80.5,53.5,0.314,0.334,3.195
80.5,53.75,1.547,0.127,3.26
80.5,54.0,1.547,0.127,3.26
80.75,20.0,0.992,0.196,1.161
80.75,20.25,1.726,0.139,1.127
80.75,20.5,2.712,0.192,1.408
80.75,20.75,3.372,0.273,1.269
80.75,21.0,2.426,0.142,1.236
80.75,21.25,0.954,0.083,1.21
80.75,21.5,3.445,0.083,1.153
80.75,21.75,2.06,0.136,1.24
80.75,22.0,1.483,0.427,1.358
80.75,22.25,1.763,0.384,1.159
80.75,22.5,2.637,0.527,1.065
80.75,22.75,0.189,0.557,1.263
80.75,23.0,1.5,0.438,1.243
80.75,23.25,1.826,0.239,1.057
80.75,23.5,2.046,0.244,0.527
80.75,23.75,2.185,0.706,1.247
80.75,24.0,3.024,0.213,1.348
80.75,24.25,2.652,0.197,1.314
80.75,24.5,1.474,0.125,1.423
80.75,24.75,1.426,0.132,1.483
80.75,25.0,3.297,1.177,0.92
80.75,25.25,4.593,0.783,0.278
80.75,25.5,2.064,0.362,1.25
80.75,25.75,2.843,0.468,1.149
80.75,26.0,2.54,0.696,1.224
80.75,26.25,3.816,0.573,1.295
80.75,26.5,2.278,0.655,1.203
80.75,26.75,3.725,0.775,0.971
80.75,27.0,2.483,0.798,1.228
80.75,27.25,2.756,0.583,1.163
80.75,27.5,1.893,0.882,1.413
80.75,27.75,2.075,0.941,1.432
80.75,28.0,2.507,0.26,1.298
80.75,28.25,2.874,0.459,1.258
80.75,28.5,2.322,0.245,1.311
80.75,28.75,1.624,0.221,1.267
80.75,29.0,1.19,0.651,1.842
80.75,29.25,0.191,0.539,1.825
80.75,29.5,1.166,0.081,1.206
80.75,29.75,0.046,0.244,1.751
80.75,30.0,0.22,0.015,2.847
80.75,30.25,0.398,0.121,2.718
80.75,30.5,0.289,0.032,2.767
80.75,30.75,0.49,0.014,2.717
80.75,31.0,0.258,0.021,1.875
80.75,31.25,0.894,0.149,2.651
80.75,31.5,0.236,0.01,2.239
80.75,31.75,0.797,0.214,2.249
80.75,32.0,1.066,0.269,2.254
80.75,32.25,0.489,0.066,2.104
80.75,32.5,0.428,0.145,2.882
80.75,32.75,0.349,0.086,2.527
80.75,33.0,1.13,0.057,2.525
80.75,33.25,0.323,0.36,1.372
80.75,33.5,0.359,0.078,1.895
80.75,33.75,0.156,0.168,1.826
80.75,34.0,0.804,0.291,1.815
80.75,34.25,0.63,0.071,2.465
80.75,34.5,0.558,0.065,2.279
80.75,34.75,1.171,1.529,1.993
80.75,35.0,1.783,0.788,1.287
80.75,35.25,1.783,0.788,1.287
80.75,35.5,0.104,0.045,1.709
80.75,35.75,0.414,0.025,3.384
80.75,36.0,0.459,0.05,3.21
80.75,36.25,0.359,0.085,1.911
80.75,36.5,0.488,0.108,1.767
80.75,36.75,1.028,0.795,2.993
80.75,37.0,2.579,0.173,1.117
80.75,37.25,0.927,0.213,2.158
80.75,37.5,1.154,0.523,1.705
80.75,37.75,1.326,0.19,2.187
80.75,38.0,0.963,0.077,2.174
80.75,38.25,0.446,0.137,2.14
80.75,38.5,0.697,0.101,2.035
80.75,38.75,0.682,0.107,1.571
80.75,39.0,0.795,0.289,1.536
80.75,39.25,0.642,0.171,1.445
80.75,39.5,0.958,0.498,2.095
80.75,39.75,1.071,0.471,2.154
80.75,40.0,0.955,0.079,2.394
80.75,40.25,0.721,0.149,1.809
80.75,40.5,1.243,0.477,2.333
80.75,40.75,1.342,0.449,2.408
80.75,41.0,1.756,0.219,1.21
80.75,41.25,1.734,0.173,1.304
80.75,41.5,2.855,0.18,1.445
80.75,41.75,1.419,0.166,0.68
80.75,42.0,0.822,0.168,3.191
80.75,42.25,0.822,0.168,3.191
80.75,42.5,0.822,0.168,3.191
80.75,42.75,0.822,0.168,3.191
80.75,43.0,0.822,0.168,3.191
80.75,43.25,0.822,0.168,3.191
80.75,43.5,0.822,0.168,3.191
80.75,43.75,0.822,0.168,3.191
80.75,44.0,0.822,0.168,3.191
80.75,44.25,0.822,0.168,3.191
80.75,44.5,0.822,0.168,3.191
80.75,44.75,0.822,0.168,3.191
80.75,45.0,0.822,0.168,3.191
80.75,45.25,0.822,0.168,3.191
80.75,45.5,0.822,0.168,3.191
80.75,45.75,0.822,0.168,3.191
80.75,46.0,0.822,0.168,3.191
80.75,46.25,1.488,0.347,2.786
80.75,46.5,1.488,0.347,2.786
80.75,46.75,1.488,0.347,2.786
80.75,47.0,1.488,0.347,2.786
80.75,47.25,1.488,0.347,2.786
80.75,47.5,1.488,0.347,2.786
80.75,47.75,1.488,0.347,2.786
80.75,48.0,1.488,0.347,2.786
80.75,48.25,1.488,0.347,2.786
80.75,48.5,1.488,0.347,2.786
80.75,48.75,2.228,0.088,1.406
80.75,49.0,2.228,0.088,1.406
80.75,49.25,2.228,0.088,1.406
80.75,49.5,0.85,0.116,3.139
80.75,49.75,0.85,0.116,3.139
80.75,50.0,0.85,0.116,3.139
80.75,50.25,0.85,0.116,3.139
80.75,50.5,0.85,0.116,3.139
80.75,50.75,0.85,0.116,3.139
80.75,51.0,0.85,0.116,3.139
80.75,51.25,2.141,0.189,0.359
80.75,51.5,1.864,0.26,0.599
80.75,51.75,1.864,0.26,0.599
80.75,52.0,1.864,0.26,0.599
80.75,52.25,1.864,0.26,0.599
80.75,52.5,0.356,0.292,3.235
80.75,52.75,0.314,0.334,3.195
80.75,53.0,0.314,0.334,3.195
80.75,53.25,0.314,0.334,3.195
80.75,53.5,0.314,0.334,3.195
80.75,53.75,0.314,0.334,3.195
80.75,54.0,0.314,0.334,3.195
81.0,20.0,1.105,0.136,1.249
81.0,20.25,2.566,0.168,1.148
81.0,20.5,2.763,0.17,1.173
81.0,20.75,3.316,0.211,1.166
81.0,21.0,3.262,0.309,1.229
81.0,21.25,3.212,0.184,1.029
81.0,21.5,0.832,0.416,1.115
81.0,21.75,2.246,0.133,1.279
81.0,22.0,2.191,0.095,1.273
81.0,22.25,1.632,0.093,1.276
81.0,22.5,1.846,0.099,1.26
81.0,22.75,0.866,0.526,1.335
81.0,23.0,0.713,0.203,1.555
81.0,23.25,1.355,0.109,1.378
81.0,23.5,2.658,0.432,1.116
81.0,23.75,1.237,0.185,1.301
81.0,24.0,1.381,0.106,1.269
81.0,24.25,2.674,0.1,1.379
81.0,24.5,4.461,0.893,0.809
81.0,24.75,2.988,0.309,1.287
81.0,25.0,1.117,0.12,1.231
81.0,25.25,2.765,0.563,1.319
81.0,25.5,2.701,0.674,1.287
81.0,25.75,2.995,0.75,1.108
81.0,26.0,3.27,0.449,1.31
81.0,26.25,2.222,0.368,0.893
81.0,26.5,3.007,0.387,1.329
81.0,26.75,3.62,0.797,1.352
81.0,27.0,1.834,0.579,1.219
81.0,27.25,1.95,0.492,1.306
81.0,27.5,2.213,0.436,1.222
81.0,27.75,2.916,0.299,1.298
81.0,28.0,1.935,1.017,1.54
81.0,28.25,0.904,0.519,0.916
81.0,28.5,1.808,0.738,1.293
81.0,28.75,1.324,0.3,1.246
81.0,29.0,0.21,0.114,0.584
81.0,29.25,1.424,0.035,1.39
81.0,29.5,2.745,0.06,1.369
81.0,29.75,2.745,0.06,1.369
81.0,30.0,0.22,0.015,2.847
81.0,30.25,0.548,0.012,1.372
81.0,30.5,0.692,0.04,2.672
81.0,30.75,0.815,0.028,1.751
81.0,31.0,0.332,0.337,2.623
81.0,31.25,1.011,0.123,2.566
81.0,31.5,0.409,0.023,2.274
81.0,31.75,0.8,0.016,1.937
81.0,32.0,0.495,0.09,2.775
81.0,32.25,0.685,0.061,2.331
81.0,32.5,0.384,0.268,1.833
81.0,32.75,2.089,0.056,1.47
81.0,33.0,0.394,0.26,2.271
81.0,33.25,0.353,0.297,2.221
81.0,33.5,0.427,0.124,1.63
81.0,33.75,1.808,0.094,1.965
81.0,34.0,0.34,0.345,2.152
81.0,34.25,0.789,0.687,2.142
81.0,34.5,1.385,0.061,1.223
81.0,34.75,2.834,0.978,0.671
81.0,35.0,0.611,0.097,2.772
81.0,35.25,0.125,0.124,3.063
81.0,35.5,0.347,0.131,1.698
81.0,35.75,1.055,0.363,1.348
81.0,36.0,0.588,0.363,2.708
81.0,36.25,0.418,0.114,2.668
81.0,36.5,1.617,0.089,0.779
81.0,36.75,0.768,0.488,1.663
81.0,37.0,0.189,0.548,1.637
81.0,37.25,1.308,0.202,2.227
81.0,37.5,0.002,0.129,2.142
81.0,37.75,0.176,0.124,2.177
81.0,38.0,1.411,0.832,2.048
81.0,38.25,1.028,0.429,2.279
81.0,38.5,0.849,0.253,2.22
81.0,38.75,0.555,0.095,2.212
81.0,39.0,0.974,0.543,2.072
81.0,39.25,0.279,0.467,1.83
81.0,39.5,1.721,0.177,1.905
81.0,39.75,0.751,0.153,1.842
81.0,40.0,1.114,0.545,2.252
81.0,40.25,1.335,0.319,2.049
81.0,40.5,0.794,0.14,2.353
81.0,40.75,0.663,0.119,2.409
81.0,41.0,1.422,0.098,1.559
81.0,41.25,1.443,0.132,1.638
81.0,41.5,1.419,0.166,0.68
81.0,41.75,0.987,0.203,1.391
81.0,42.0,0.822,0.168,3.191
81.0,42.25,0.822,0.168,3.191
81.0,42.5,0.822,0.168,3.191
81.0,42.75,0.822,0.168,3.191
81.0,43.0,0.822,0.168,3.191
81.0,43.25,0.822,0.168,3.191
81.0,43.5,0.822,0.168,3.191
81.0,43.75,0.822,0.168,3.191
81.0,44.0,0.822,0.168,3.191
81.0,44.25,0.822,0.168,3.191
81.0,44.5,0.822,0.168,3.191
81.0,44.75,0.822,0.168,3.191
81.0,45.0,0.822,0.168,3.191
81.0,45.25,1.35,0.106,2.491
81.0,45.5,1.35,0.106,2.491
81.0,45.75,1.35,0.106,2.491
81.0,46.0,1.35,0.106,2.491
81.0,46.25,1.488,0.347,2.786
81.0,46.5,1.488,0.347,2.786
81.0,46.75,1.488,0.347,2.786
81.0,47.0,1.488,0.347,2.786
81.0,47.25,1.488,0.347,2.786
81.0,47.5,1.488,0.347,2.786
81.0,47.75,1.488,0.347,2.786
81.0,48.0,1.488,0.347,2.786
81.0,48.25,1.488,0.347,2.786
81.0,48.5,1.488,0.347,2.786
81.0,48.75,1.625,0.397,2.75
81.0,49.0,2.228,0.088,1.406
81.0,49.25,2.228,0.088,1.406
81.0,49.5,2.228,0.088,1.406
81.0,49.75,0.536,0.092,3.268
81.0,50.0,0.85,0.116,3.139
81.0,50.25,0.85,0.116,3.139
81.0,50.5,0.85,0.116,3.139
81.0,50.75,0.85,0.116,3.139
81.0,51.0,0.85,0.116,3.139
81.0,51.25,0.85,0.116,3.139
81.0,51.5,0.85,0.116,3.139
81.0,51.75,1.864,0.26,0.599
81.0,52.0,1.864,0.26,0.599
81.0,52.25,1.864,0.26,0.599
81.0,52.5,0.314,0.334,3.195
81.0,52.75,0.314,0.334,3.195
81.0,53.0,0.314,0.334,3.195
81.0,53.25,0.314,0.334,3.195
81.0,53.5,0.314,0.334,3.195
81.0,53.75,0.314,0.334,3.195
81.0,54.0,0.314,0.334,3.195
81.25,20.0,1.224,0.385,1.735
81.25,20.25,1.13,0.349,1.653
81.25,20.5,2.375,0.101,1.271
81.25,20.75,2.062,0.107,1.144
81.25,21.0,2.461,0.346,1.145
81.25,21.25,8.011,0.238,1.182
81.25,21.5,4.495,0.211,1.209
81.25,21.75,4.09,0.105,1.23
81.25,22.0,3.064,0.096,1.236
81.25,22.25,0.647,0.481,1.29
81.25,22.5,1.288,0.362,1.21
81.25,22.75,2.73,0.461,1.227
81.25,23.0,1.41,0.069,1.175
