lng,lat,vcd
80.25,32.75,0.535
80.25,33.0,1.143
80.25,33.25,0.247
80.25,33.5,0.991
80.25,33.75,0.894
80.25,34.0,0.722
80.25,34.25,0.854
80.25,34.5,0.423
80.25,34.75,0.506
80.25,35.0,0.49
80.25,35.25,1.498
80.25,35.5,0.424
80.25,35.75,0.593
80.25,36.0,0.22
80.25,36.25,1.167
80.25,36.5,1.395
80.25,36.75,1.249
80.25,37.0,1.697
80.25,37.25,1.629
80.25,37.5,2.0
80.25,37.75,1.408
80.25,38.0,1.039
80.25,38.25,1.802
80.25,38.5,1.03
80.25,38.75,0.992
80.25,39.0,1.777
80.25,39.25,1.085
80.25,39.5,1.355
80.25,39.75,0.438
80.25,40.0,1.187
80.25,40.25,1.3
80.25,40.5,2.015
80.25,40.75,1.394
80.25,41.0,2.066
80.25,41.25,1.806
80.25,41.5,2.151
80.25,41.75,1.114
80.25,42.0,0.118
80.25,42.25,0.468
80.25,42.5,0.909
80.25,42.75,0.878
80.25,43.0,1.371
80.25,43.25,1.469
80.25,43.5,0.819
80.25,43.75,1.019
80.25,44.0,2.219
80.25,44.25,0.834
80.25,44.5,1.338
80.25,44.75,0.509
80.25,45.0,1.851
80.25,45.25,0.976
80.25,45.5,1.616
80.25,45.75,0.901
80.25,46.0,0.37
80.25,46.25,1.522
80.25,46.5,2.509
80.25,46.75,2.201
80.25,47.0,1.637
80.25,47.25,0.841
80.25,47.5,2.985
80.25,47.75,2.032
80.25,48.0,1.071
80.25,48.25,3.535
80.25,48.5,1.415
80.25,48.75,0.967
80.25,49.0,0.298
80.25,49.25,0.968
80.25,49.5,1.878
80.25,49.75,2.888
80.25,50.0,3.174
80.25,50.25,1.703
80.25,50.5,1.864
80.25,50.75,2.354
80.25,51.0,1.114
80.25,51.25,2.517
80.25,51.5,2.098
80.25,51.75,3.119
80.25,52.0,0.732
80.25,52.25,3.838
80.25,52.5,0.941
80.25,52.75,1.487
80.25,53.0,1.214
80.25,53.25,1.214
80.25,53.5,1.214
80.25,53.75,1.214
80.25,54.0,1.214
80.5,20.0,1.969
80.5,20.25,1.836
80.5,20.5,2.091
80.5,20.75,1.864
80.5,21.0,1.989
80.5,21.25,1.182
80.5,21.5,2.141
80.5,21.75,1.829
80.5,22.0,1.624
80.5,22.25,2.495
80.5,22.5,0.582
80.5,22.75,2.389
80.5,23.0,1.13
80.5,23.25,1.761
80.5,23.5,2.202
80.5,23.75,2.381
80.5,24.0,1.491
80.5,24.25,0.786
80.5,24.5,2.517
80.5,24.75,2.182
80.5,25.0,3.742
80.5,25.25,3.638
80.5,25.5,2.237
80.5,25.75,2.121
80.5,26.0,2.838
80.5,26.25,2.907
80.5,26.5,3.924
80.5,26.75,2.981
80.5,27.0,2.68
80.5,27.25,2.397
80.5,27.5,5.461
80.5,27.75,6.778
80.5,28.0,2.489
80.5,28.25,3.658
80.5,28.5,2.311
80.5,28.75,0.966
80.5,29.0,3.486
80.5,29.25,1.381
80.5,29.5,1.589
80.5,29.75,1.977
80.5,30.0,2.038
80.5,30.25,0.33
80.5,30.5,0.51
80.5,30.75,0.365
80.5,31.0,1.182
80.5,31.25,0.384
80.5,31.5,0.372
80.5,31.75,1.035
80.5,32.0,0.901
80.5,32.25,0.886
80.5,32.5,0.099
80.5,32.75,0.139
80.5,33.0,1.108
80.5,33.25,0.734
80.5,33.5,1.208
80.5,33.75,0.541
80.5,34.0,0.752
80.5,34.25,0.012
80.5,34.5,0.263
80.5,34.75,0.45
80.5,35.0,0.49
80.5,35.25,0.542
80.5,35.5,0.561
80.5,35.75,0.661
80.5,36.0,1.206
80.5,36.25,0.894
80.5,36.5,1.299
80.5,36.75,3.046
80.5,37.0,0.637
80.5,37.25,1.782
80.5,37.5,0.503
80.5,37.75,1.352
80.5,38.0,2.041
80.5,38.25,1.037
80.5,38.5,0.975
80.5,38.75,1.417
80.5,39.0,0.73
80.5,39.25,0.781
80.5,39.5,1.097
80.5,39.75,1.203
80.5,40.0,0.76
80.5,40.25,0.82
80.5,40.5,1.489
80.5,40.75,1.014
80.5,41.0,1.396
80.5,41.25,0.979
80.5,41.5,1.395
80.5,41.75,1.769
80.5,42.0,1.033
80.5,42.25,0.426
80.5,42.5,0.829
80.5,42.75,0.956
80.5,43.0,0.527
80.5,43.25,1.064
80.5,43.5,1.301
80.5,43.75,0.759
80.5,44.0,2.509
80.5,44.25,1.717
80.5,44.5,1.602
80.5,44.75,0.879
80.5,45.0,2.208
80.5,45.25,0.817
80.5,45.5,0.669
80.5,45.75,1.034
80.5,46.0,1.642
80.5,46.25,1.536
80.5,46.5,1.834
80.5,46.75,6.211
80.5,47.0,3.227
80.5,47.25,0.973
80.5,47.5,2.017
80.5,47.75,2.113
80.5,48.0,0.819
80.5,48.25,1.324
80.5,48.5,1.035
80.5,48.75,1.209
80.5,49.0,0.386
80.5,49.25,1.171
80.5,49.5,1.26
80.5,49.75,0.917
80.5,50.0,0.147
80.5,50.25,1.765
80.5,50.5,1.293
80.5,50.75,0.439
80.5,51.0,0.697
80.5,51.25,2.251
80.5,51.5,1.397
80.5,51.75,3.406
80.5,52.0,2.05
80.5,52.25,1.081
80.5,52.5,2.849
80.5,52.75,2.231
80.5,53.0,1.044
80.5,53.25,1.044
80.5,53.5,1.044
80.5,53.75,1.044
80.5,54.0,1.044
80.75,20.0,2.038
80.75,20.25,0.402
80.75,20.5,2.72
80.75,20.75,3.922
80.75,21.0,3.205
80.75,21.25,1.05
80.75,21.5,2.911
80.75,21.75,0.986
80.75,22.0,0.881
80.75,22.25,3.195
80.75,22.5,1.939
80.75,22.75,1.443
80.75,23.0,1.508
80.75,23.25,0.679
80.75,23.5,1.731
80.75,23.75,3.987
80.75,24.0,2.319
80.75,24.25,3.349
80.75,24.5,4.399
80.75,24.75,2.071
80.75,25.0,1.436
80.75,25.25,2.794
80.75,25.5,1.594
80.75,25.75,2.613
80.75,26.0,5.594
80.75,26.25,3.598
80.75,26.5,2.709
80.75,26.75,4.453
80.75,27.0,3.889
80.75,27.25,2.538
80.75,27.5,3.197
80.75,27.75,2.79
80.75,28.0,2.343
80.75,28.25,3.54
80.75,28.5,2.537
80.75,28.75,2.016
80.75,29.0,1.311
80.75,29.25,1.026
80.75,29.5,2.06
80.75,29.75,1.47
80.75,30.0,0.922
80.75,30.25,0.075
80.75,30.5,0.551
80.75,30.75,0.864
80.75,31.0,0.592
80.75,31.25,1.522
80.75,31.5,1.194
80.75,31.75,0.452
80.75,32.0,0.234
80.75,32.25,0.304
80.75,32.5,0.643
80.75,32.75,0.875
80.75,33.0,0.285
80.75,33.25,0.959
80.75,33.5,1.087
80.75,33.75,0.947
80.75,34.0,1.955
80.75,34.25,0.146
80.75,34.5,0.226
80.75,34.75,1.57
80.75,35.0,0.676
80.75,35.25,0.764
80.75,35.5,0.179
80.75,35.75,0.409
80.75,36.0,0.726
80.75,36.25,0.7
80.75,36.5,1.359
80.75,36.75,1.655
80.75,37.0,1.758
80.75,37.25,1.366
80.75,37.5,0.685
80.75,37.75,0.076
80.75,38.0,1.206
80.75,38.25,0.542
80.75,38.5,1.015
80.75,38.75,0.677
80.75,39.0,1.364
80.75,39.25,0.449
80.75,39.5,1.401
80.75,39.75,0.963
80.75,40.0,0.977
80.75,40.25,1.038
80.75,40.5,0.906
80.75,40.75,1.441
80.75,41.0,1.458
80.75,41.25,2.43
80.75,41.5,2.62
80.75,41.75,1.247
80.75,42.0,0.677
80.75,42.25,0.636
80.75,42.5,0.808
80.75,42.75,1.258
80.75,43.0,1.044
80.75,43.25,0.49
80.75,43.5,1.534
80.75,43.75,1.649
80.75,44.0,0.74
80.75,44.25,1.622
80.75,44.5,2.063
80.75,44.75,0.967
80.75,45.0,1.762
80.75,45.25,1.295
80.75,45.5,1.267
80.75,45.75,1.447
80.75,46.0,0.749
80.75,46.25,2.552
80.75,46.5,1.288
80.75,46.75,4.453
80.75,47.0,1.944
80.75,47.25,0.015
80.75,47.5,1.682
80.75,47.75,0.989
80.75,48.0,1.643
80.75,48.25,1.0
80.75,48.5,1.436
80.75,48.75,1.185
80.75,49.0,4.411
80.75,49.25,1.642
80.75,49.5,0.698
80.75,49.75,2.089
80.75,50.0,0.824
80.75,50.25,8.4
80.75,50.5,1.449
80.75,50.75,5.737
80.75,51.0,2.463
80.75,51.25,2.552
80.75,51.5,5.211
80.75,51.75,1.819
80.75,52.0,3.108
80.75,52.25,0.752
80.75,52.5,0.167
80.75,52.75,2.772
80.75,53.0,1.738
80.75,53.25,1.594
80.75,53.5,1.594
80.75,53.75,1.594
80.75,54.0,1.594
81.0,20.0,2.1
81.0,20.25,4.72
81.0,20.5,1.677
81.0,20.75,1.079
81.0,21.0,4.856
81.0,21.25,1.75
81.0,21.5,1.96
81.0,21.75,1.997
81.0,22.0,0.893
81.0,22.25,0.913
81.0,22.5,0.507
81.0,22.75,3.448
81.0,23.0,1.508
81.0,23.25,1.953
81.0,23.5,3.517
81.0,23.75,1.822
81.0,24.0,2.606
81.0,24.25,2.689
81.0,24.5,2.364
81.0,24.75,4.588
81.0,25.0,3.414
81.0,25.25,3.023
81.0,25.5,4.315
81.0,25.75,3.89
81.0,26.0,3.332
81.0,26.25,2.027
81.0,26.5,2.209
81.0,26.75,2.949
81.0,27.0,2.97
81.0,27.25,1.38
81.0,27.5,2.139
81.0,27.75,2.179
81.0,28.0,3.331
81.0,28.25,2.508
81.0,28.5,1.972
81.0,28.75,2.234
81.0,29.0,1.643
81.0,29.25,0.822
81.0,29.5,0.723
81.0,29.75,0.639
81.0,30.0,0.748
81.0,30.25,2.109
81.0,30.5,0.55
81.0,30.75,0.614
81.0,31.0,0.667
81.0,31.25,0.065
81.0,31.5,0.298
81.0,31.75,0.783
81.0,32.0,1.251
81.0,32.25,0.351
81.0,32.5,0.332
81.0,32.75,1.692
81.0,33.0,0.291
81.0,33.25,0.375
81.0,33.5,0.472
81.0,33.75,1.142
81.0,34.0,1.088
81.0,34.25,0.977
81.0,34.5,0.329
81.0,34.75,0.666
81.0,35.0,0.393
81.0,35.25,0.419
81.0,35.5,0.191
81.0,35.75,1.188
81.0,36.0,1.599
81.0,36.25,0.964
81.0,36.5,1.911
81.0,36.75,0.935
81.0,37.0,0.356
81.0,37.25,1.362
81.0,37.5,1.343
81.0,37.75,0.811
81.0,38.0,1.059
81.0,38.25,0.927
81.0,38.5,0.675
81.0,38.75,0.912
81.0,39.0,0.744
81.0,39.25,1.117
81.0,39.5,0.64
81.0,39.75,1.867
81.0,40.0,0.986
81.0,40.25,1.67
81.0,40.5,1.488
81.0,40.75,1.764
81.0,41.0,1.07
81.0,41.25,1.326
81.0,41.5,1.411
81.0,41.75,0.742
81.0,42.0,1.129
81.0,42.25,0.313
81.0,42.5,1.666
81.0,42.75,1.768
81.0,43.0,1.449
81.0,43.25,2.136
81.0,43.5,0.505
81.0,43.75,0.363
81.0,44.0,1.965
81.0,44.25,1.925
81.0,44.5,1.483
81.0,44.75,0.957
81.0,45.0,1.434
81.0,45.25,1.472
81.0,45.5,1.382
81.0,45.75,0.296
81.0,46.0,0.763
81.0,46.25,2.156
81.0,46.5,0.899
81.0,46.75,1.296
81.0,47.0,2.253
81.0,47.25,1.728
81.0,47.5,2.104
81.0,47.75,1.659
81.0,48.0,1.666
81.0,48.25,1.866
81.0,48.5,1.163
81.0,48.75,0.348
81.0,49.0,1.07
81.0,49.25,1.225
81.0,49.5,0.721
81.0,49.75,1.001
81.0,50.0,2.964
81.0,50.25,2.765
81.0,50.5,2.404
81.0,50.75,0.15
81.0,51.0,1.961
81.0,51.25,0.969
81.0,51.5,2.126
81.0,51.75,2.613
81.0,52.0,2.077
81.0,52.25,1.457
81.0,52.5,2.155
81.0,52.75,0.867
81.0,53.0,0.524
81.0,53.25,1.594
81.0,53.5,1.594
81.0,53.75,1.594
81.0,54.0,1.594
81.25,20.0,2.085
81.25,20.25,1.267
81.25,20.5,0.566
81.25,20.75,3.443
81.25,21.0,3.242
81.25,21.25,4.873
81.25,21.5,3.033
81.25,21.75,1.898
81.25,22.0,0.644
81.25,22.25,2.331
81.25,22.5,1.158
81.25,22.75,3.635
81.25,23.0,4.59
81.25,23.25,3.364
81.25,23.5,2.508
81.25,23.75,2.696
81.25,24.0,3.232
81.25,24.25,1.817
81.25,24.5,2.37
81.25,24.75,4.475
81.25,25.0,6.571
81.25,25.25,3.711
81.25,25.5,2.228
81.25,25.75,4.656
81.25,26.0,6.022
81.25,26.25,2.222
81.25,26.5,2.537
81.25,26.75,2.067
81.25,27.0,1.86
81.25,27.25,2.033
81.25,27.5,2.928
81.25,27.75,2.242
81.25,28.0,2.194
81.25,28.25,4.845
81.25,28.5,3.811
81.25,28.75,0.454
81.25,29.0,2.485
81.25,29.25,1.463
81.25,29.5,1.713
81.25,29.75,0.407
81.25,30.0,0.937
81.25,30.25,0.57
81.25,30.5,0.556
81.25,30.75,1.151
81.25,31.0,0.366
81.25,31.25,0.818
81.25,31.5,0.658
81.25,31.75,1.209
81.25,32.0,0.765
81.25,32.25,0.121
81.25,32.5,0.698
81.25,32.75,0.762
81.25,33.0,0.345
81.25,33.25,0.727
81.25,33.5,0.566
81.25,33.75,0.528
81.25,34.0,1.77
81.25,34.25,1.798
81.25,34.5,0.486
81.25,34.75,0.704
81.25,35.0,0.808
81.25,35.25,0.419
81.25,35.5,0.893
81.25,35.75,0.36
81.25,36.0,0.006
81.25,36.25,0.146
81.25,36.5,0.999
81.25,36.75,1.853
81.25,37.0,0.523
81.25,37.25,1.189
81.25,37.5,1.452
81.25,37.75,1.138
81.25,38.0,0.799
81.25,38.25,0.97
81.25,38.5,1.112
81.25,38.75,1.567
81.25,39.0,1.722
81.25,39.25,0.624
81.25,39.5,0.16
81.25,39.75,0.829
81.25,40.0,1.267
81.25,40.25,1.565
81.25,40.5,2.261
81.25,40.75,1.659
81.25,41.0,1.33
81.25,41.25,2.165
81.25,41.5,1.596
81.25,41.75,2.205
81.25,42.0,1.24
81.25,42.25,1.096
81.25,42.5,0.536
81.25,42.75,1.564
81.25,43.0,1.582
81.25,43.25,2.153
81.25,43.5,0.325
81.25,43.75,3.666
81.25,44.0,1.976
81.25,44.25,3.06
81.25,44.5,1.072
81.25,44.75,1.264
81.25,45.0,5.335
81.25,45.25,2.113
81.25,45.5,0.391
81.25,45.75,0.965
81.25,46.0,2.488
81.25,46.25,1.524
81.25,46.5,2.194
81.25,46.75,1.607
81.25,47.0,0.27
81.25,47.25,1.931
81.25,47.5,1.29
81.25,47.75,1.706
81.25,48.0,1.517
81.25,48.25,3.2
81.25,48.5,1.152
81.25,48.75,1.753
81.25,49.0,1.484
81.25,49.25,1.467
81.25,49.5,3.949
81.25,49.75,0.94
81.25,50.0,1.093
81.25,50.25,1.154
81.25,50.5,1.375
81.25,50.75,6.679
81.25,51.0,2.319
81.25,51.25,1.248
81.25,51.5,0.132
81.25,51.75,3.208
81.25,52.0,0.339
81.25,52.25,0.112
81.25,52.5,0.87
81.25,52.75,2.555
81.25,53.0,4.676
81.25,53.25,1.936
81.25,53.5,1.936
81.25,53.75,1.936
81.25,54.0,1.617
81.5,20.0,0.049
81.5,20.25,1.664
81.5,20.5,0.529
81.5,20.75,2.731
81.5,21.0,3.367
81.5,21.25,4.058
81.5,21.5,4.082
81.5,21.75,3.1
81.5,22.0,1.819
81.5,22.25,3.485
81.5,22.5,1.822
81.5,22.75,2.894
81.5,23.0,2.753
81.5,23.25,3.363
81.5,23.5,3.904
81.5,23.75,1.999
81.5,24.0,3.465
81.5,24.25,3.876
81.5,24.5,0.554
81.5,24.75,2.295
81.5,25.0,1.727
81.5,25.25,1.794
81.5,25.5,3.909
81.5,25.75,3.147
81.5,26.0,2.301
81.5,26.25,7.451
81.5,26.5,4.354
81.5,26.75,3.437
81.5,27.0,2.547
81.5,27.25,4.144
81.5,27.5,3.855
81.5,27.75,1.591
81.5,28.0,2.659
81.5,28.25,3.785
81.5,28.5,2.001
81.5,28.75,1.227
81.5,29.0,0.336
81.5,29.25,1.617
81.5,29.5,1.624
81.5,29.75,0.317
81.5,30.0,0.659
81.5,30.25,0.56
81.5,30.5,0.38
81.5,30.75,1.233
81.5,31.0,0.492
81.5,31.25,0.462
81.5,31.5,0.047
81.5,31.75,1.636
81.5,32.0,0.553
81.5,32.25,0.492
81.5,32.5,0.76
81.5,32.75,0.871
81.5,33.0,0.171
81.5,33.25,1.234
81.5,33.5,0.395
81.5,33.75,0.593
81.5,34.0,0.924
81.5,34.25,1.059
81.5,34.5,0.381
81.5,34.75,1.072
81.5,35.0,0.688
81.5,35.25,0.429
81.5,35.5,0.429
81.5,35.75,1.902
81.5,36.0,1.51
81.5,36.25,0.638
81.5,36.5,0.834
81.5,36.75,1.043
81.5,37.0,1.356
81.5,37.25,0.186
81.5,37.5,0.921
81.5,37.75,1.979
81.5,38.0,1.364
81.5,38.25,0.66
81.5,38.5,1.353
81.5,38.75,0.132
81.5,39.0,2.254
81.5,39.25,0.582
81.5,39.5,0.46
81.5,39.75,1.293
81.5,40.0,0.635
81.5,40.25,1.225
81.5,40.5,1.708
81.5,40.75,1.618
81.5,41.0,0.01
81.5,41.25,2.384
81.5,41.5,2.499
81.5,41.75,2.246
81.5,42.0,0.856
81.5,42.25,1.799
81.5,42.5,1.209
81.5,42.75,1.07
81.5,43.0,1.664
81.5,43.25,0.701
81.5,43.5,1.751
81.5,43.75,1.169
81.5,44.0,3.173
81.5,44.25,0.397
81.5,44.5,0.191
81.5,44.75,1.104
81.5,45.0,1.849
81.5,45.25,2.645
81.5,45.5,1.277
81.5,45.75,1.705
81.5,46.0,4.58
81.5,46.25,2.522
81.5,46.5,0.975
81.5,46.75,0.586
81.5,47.0,1.364
81.5,47.25,0.811
81.5,47.5,1.47
81.5,47.75,1.282
81.5,48.0,1.261
81.5,48.25,1.361
81.5,48.5,1.012
81.5,48.75,0.631
81.5,49.0,4.127
81.5,49.25,0.903
81.5,49.5,0.027
81.5,49.75,1.153
81.5,50.0,3.247
81.5,50.25,3.993
81.5,50.5,1.184
81.5,50.75,2.118
81.5,51.0,1.311
81.5,51.25,0.645
81.5,51.5,5.027
81.5,51.75,1.923
81.5,52.0,0.906
81.5,52.25,1.698
81.5,52.5,0.406
81.5,52.75,1.733
81.5,53.0,1.617
81.5,53.25,1.617
81.5,53.5,1.617
81.5,53.75,1.617
81.5,54.0,1.617
81.75,20.0,0.049
81.75,20.25,2.232
81.75,20.5,1.586
81.75,20.75,1.918
81.75,21.0,3.467
81.75,21.25,3.25
81.75,21.5,1.222
81.75,21.75,2.747
81.75,22.0,4.334
81.75,22.25,3.359
81.75,22.5,0.569
81.75,22.75,0.257
81.75,23.0,4.623
81.75,23.25,3.137
81.75,23.5,2.451
81.75,23.75,1.38
81.75,24.0,1.104
81.75,24.25,1.412
81.75,24.5,2.519
81.75,24.75,5.722
81.75,25.0,2.379
81.75,25.25,4.249
81.75,25.5,3.387
81.75,25.75,4.955
81.75,26.0,4.015
81.75,26.25,2.761
81.75,26.5,1.944
81.75,26.75,2.813
81.75,27.0,2.878
81.75,27.25,2.291
81.75,27.5,1.66
81.75,27.75,2.131
81.75,28.0,4.682
81.75,28.25,4.535
81.75,28.5,1.921
81.75,28.75,1.78
81.75,29.0,1.385
81.75,29.25,0.949
81.75,29.5,0.292
81.75,29.75,1.726
81.75,30.0,0.506
81.75,30.25,0.498
81.75,30.5,1.338
81.75,30.75,1.513
81.75,31.0,1.588
81.75,31.25,1.153
81.75,31.5,2.301
81.75,31.75,0.986
81.75,32.0,0.539
81.75,32.25,0.694
81.75,32.5,0.612
81.75,32.75,0.101
81.75,33.0,0.588
81.75,33.25,0.694
81.75,33.5,0.821
81.75,33.75,1.557
81.75,34.0,0.999
81.75,34.25,0.787
81.75,34.5,0.385
81.75,34.75,1.279
81.75,35.0,0.455
81.75,35.25,0.445
81.75,35.5,0.344
81.75,35.75,0.571
81.75,36.0,1.377
81.75,36.25,0.695
81.75,36.5,0.694
81.75,36.75,0.466
81.75,37.0,1.214
81.75,37.25,1.492
81.75,37.5,1.136
81.75,37.75,1.255
81.75,38.0,1.14
81.75,38.25,1.219
81.75,38.5,0.034
81.75,38.75,1.361
81.75,39.0,1.904
81.75,39.25,1.029
81.75,39.5,0.826
81.75,39.75,0.79
81.75,40.0,0.249
81.75,40.25,0.832
81.75,40.5,0.985
81.75,40.75,1.872
81.75,41.0,1.332
81.75,41.25,1.522
81.75,41.5,1.662
81.75,41.75,2.585
81.75,42.0,1.467
81.75,42.25,2.163
81.75,42.5,0.408
81.75,42.75,0.051
81.75,43.0,1.97
81.75,43.25,2.382
81.75,43.5,1.576
81.75,43.75,2.246
81.75,44.0,2.737
81.75,44.25,1.076
81.75,44.5,0.99
81.75,44.75,1.842
81.75,45.0,1.805
81.75,45.25,2.335
81.75,45.5,1.233
81.75,45.75,1.335
81.75,46.0,1.335
81.75,46.25,0.592
81.75,46.5,2.292
81.75,46.75,1.817
81.75,47.0,1.279
81.75,47.25,1.442
81.75,47.5,1.119
81.75,47.75,1.643
81.75,48.0,1.784
81.75,48.25,1.892
81.75,48.5,1.327
81.75,48.75,3.061
81.75,49.0,0.41
81.75,49.25,0.697
81.75,49.5,0.772
81.75,49.75,1.811
81.75,50.0,1.512
81.75,50.25,2.701
81.75,50.5,1.858
81.75,50.75,1.329
81.75,51.0,6.771
81.75,51.25,1.026
81.75,51.5,0.71
81.75,51.75,1.996
81.75,52.0,2.061
81.75,52.25,1.433
81.75,52.5,2.032
81.75,52.75,0.697
81.75,53.0,1.245
81.75,53.25,1.245
81.75,53.5,1.245
81.75,53.75,1.245
81.75,54.0,1.245
82.0,20.0,1.108
82.0,20.25,1.582
82.0,20.5,0.544
82.0,20.75,2.699
82.0,21.0,2.403
82.0,21.25,3.71
82.0,21.5,4.312
82.0,21.75,1.784
82.0,22.0,3.611
82.0,22.25,5.579
82.0,22.5,4.061
82.0,22.75,2.33
82.0,23.0,3.658
82.0,23.25,4.569
82.0,23.5,2.055
82.0,23.75,6.363
82.0,24.0,3.785
82.0,24.25,2.135
82.0,24.5,4.58
82.0,24.75,3.619
82.0,25.0,3.878
82.0,25.25,2.393
82.0,25.5,3.317
82.0,25.75,2.417
82.0,26.0,2.928
82.0,26.25,3.107
82.0,26.5,3.7
82.0,26.75,3.747
82.0,27.0,2.191
82.0,27.25,2.099
82.0,27.5,1.774
82.0,27.75,4.263
82.0,28.0,5.911
82.0,28.25,0.918
82.0,28.5,2.119
82.0,28.75,1.761
82.0,29.0,0.808
82.0,29.25,1.129
82.0,29.5,0.295
82.0,29.75,0.535
82.0,30.0,0.52
82.0,30.25,0.539
82.0,30.5,2.389
82.0,30.75,0.545
82.0,31.0,1.629
82.0,31.25,0.913
82.0,31.5,0.986
82.0,31.75,0.243
82.0,32.0,0.793
82.0,32.25,0.26
82.0,32.5,1.476
82.0,32.75,0.425
82.0,33.0,0.418
82.0,33.25,0.765
82.0,33.5,0.733
82.0,33.75,0.624
82.0,34.0,1.387
82.0,34.25,0.522
82.0,34.5,0.187
82.0,34.75,1.077
82.0,35.0,1.044
82.0,35.25,0.769
82.0,35.5,0.088
82.0,35.75,0.607
82.0,36.0,1.025
82.0,36.25,0.478
82.0,36.5,0.599
82.0,36.75,2.032
