lng,lat,vcd
80.5,44.25,46.949
80.5,44.5,1.108
80.5,44.75,1.108
80.5,45.0,1.108
80.5,45.25,1.108
80.5,45.5,0.465
80.5,45.75,0.465
80.5,46.0,0.465
80.5,46.25,0.465
80.5,46.5,0.465
80.5,46.75,0.456
80.5,47.0,0.434
80.5,47.25,0.434
80.5,47.5,0.706
80.5,47.75,0.171
80.5,48.0,0.171
80.5,48.25,0.171
80.5,48.5,0.171
80.5,48.75,0.171
80.5,49.0,0.171
80.5,49.25,0.171
80.5,49.5,1.259
80.5,49.75,1.259
80.5,50.0,1.259
80.5,50.25,1.259
80.5,50.5,1.259
80.5,50.75,1.259
80.5,51.0,1.259
80.5,51.25,1.259
80.5,51.5,1.259
80.5,51.75,1.259
80.5,52.0,8.046
80.5,52.25,8.046
80.5,52.5,8.046
80.5,52.75,8.046
80.5,53.0,8.046
80.5,53.25,8.046
80.5,53.5,8.046
80.5,53.75,8.046
80.5,54.0,8.046
80.75,20.0,3.427
80.75,20.25,1.349
80.75,20.5,1.913
80.75,20.75,3.762
80.75,21.0,3.159
80.75,21.25,1.277
80.75,21.5,2.842
80.75,21.75,2.449
80.75,22.0,1.637
80.75,22.25,1.465
80.75,22.5,3.524
80.75,22.75,5.967
80.75,23.0,5.392
80.75,23.25,1.813
80.75,23.5,2.766
80.75,23.75,1.137
80.75,24.0,5.262
80.75,24.25,6.935
80.75,24.5,5.807
80.75,24.75,3.172
80.75,25.0,2.264
80.75,25.25,2.366
80.75,25.5,5.325
80.75,25.75,3.198
80.75,26.0,2.777
80.75,26.25,1.948
80.75,26.5,4.298
80.75,26.75,4.584
80.75,27.0,11.359
80.75,27.25,4.231
80.75,27.5,1.769
80.75,27.75,3.149
80.75,28.0,5.549
80.75,28.25,2.724
80.75,28.5,1.78
80.75,28.75,2.044
80.75,29.0,2.419
80.75,29.25,0.98
80.75,29.5,0.419
80.75,29.75,1.049
80.75,30.0,2.351
80.75,30.25,0.399
80.75,30.5,0.937
80.75,30.75,0.423
80.75,31.0,0.066
80.75,31.25,0.626
80.75,31.5,0.309
80.75,31.75,1.131
80.75,32.0,0.276
80.75,32.25,0.105
80.75,32.5,1.736
80.75,32.75,0.383
80.75,33.0,0.475
80.75,33.25,0.943
80.75,33.5,0.371
80.75,33.75,0.423
80.75,34.0,0.898
80.75,34.25,0.451
80.75,34.5,0.38
80.75,34.75,0.716
80.75,35.0,1.006
80.75,35.25,0.946
80.75,35.5,1.344
80.75,35.75,1.344
80.75,36.0,0.09
80.75,36.25,0.898
80.75,36.5,0.265
80.75,36.75,0.422
80.75,37.0,0.557
80.75,37.25,1.215
80.75,37.5,0.405
80.75,37.75,1.414
80.75,38.0,0.736
80.75,38.25,0.877
80.75,38.5,0.61
80.75,38.75,0.29
80.75,39.0,0.182
80.75,39.25,0.667
80.75,39.5,0.467
80.75,39.75,0.537
80.75,40.0,1.009
80.75,40.25,2.303
80.75,40.5,0.912
80.75,40.75,2.003
80.75,41.0,0.877
80.75,41.25,2.767
80.75,41.5,0.56
80.75,41.75,2.564
80.75,42.0,1.039
80.75,42.25,4.271
80.75,42.5,4.271
80.75,42.75,0.317
80.75,43.0,0.317
80.75,43.25,57.927
80.75,43.5,57.927
80.75,43.75,57.927
80.75,44.0,46.949
80.75,44.25,46.949
80.75,44.5,46.949
80.75,44.75,46.949
80.75,45.0,1.108
80.75,45.25,1.108
80.75,45.5,0.465
80.75,45.75,0.465
80.75,46.0,0.465
80.75,46.25,0.465
80.75,46.5,0.465
80.75,46.75,0.607
80.75,47.0,0.706
80.75,47.25,0.706
80.75,47.5,0.171
80.75,47.75,0.171
80.75,48.0,0.171
80.75,48.25,0.171
80.75,48.5,0.171
80.75,48.75,0.171
80.75,49.0,0.171
80.75,49.25,0.171
80.75,49.5,1.259
80.75,49.75,1.259
80.75,50.0,1.259
80.75,50.25,1.259
80.75,50.5,1.259
80.75,50.75,1.259
80.75,51.0,1.259
80.75,51.25,1.259
80.75,51.5,1.259
80.75,51.75,1.259
80.75,52.0,8.046
80.75,52.25,8.046
80.75,52.5,8.046
80.75,52.75,8.046
80.75,53.0,8.046
80.75,53.25,8.046
80.75,53.5,8.046
80.75,53.75,8.046
80.75,54.0,8.046
81.0,20.0,0.54
81.0,20.25,2.317
81.0,20.5,0.574
81.0,20.75,2.133
81.0,21.0,3.266
81.0,21.25,1.89
81.0,21.5,1.217
81.0,21.75,1.618
81.0,22.0,3.987
81.0,22.25,1.728
81.0,22.5,0.235
81.0,22.75,1.858
81.0,23.0,1.334
81.0,23.25,3.589
81.0,23.5,1.858
81.0,23.75,1.657
81.0,24.0,1.188
81.0,24.25,6.335
81.0,24.5,2.582
81.0,24.75,4.967
81.0,25.0,5.172
81.0,25.25,3.573
81.0,25.5,0.524
81.0,25.75,3.571
81.0,26.0,2.37
81.0,26.25,2.966
81.0,26.5,3.864
81.0,26.75,6.865
81.0,27.0,5.013
81.0,27.25,2.896
81.0,27.5,3.626
81.0,27.75,3.795
81.0,28.0,4.11
81.0,28.25,4.822
81.0,28.5,1.764
81.0,28.75,2.769
81.0,29.0,0.66
81.0,29.25,0.858
81.0,29.5,1.333
81.0,29.75,0.609
81.0,30.0,0.279
81.0,30.25,0.24
81.0,30.5,0.202
81.0,30.75,0.681
81.0,31.0,0.661
81.0,31.25,0.239
81.0,31.5,0.355
81.0,31.75,0.398
81.0,32.0,0.555
81.0,32.25,0.19
81.0,32.5,0.268
81.0,32.75,0.547
81.0,33.0,0.726
81.0,33.25,0.346
81.0,33.5,0.989
81.0,33.75,0.536
81.0,34.0,1.144
81.0,34.25,0.315
81.0,34.5,0.529
81.0,34.75,1.066
81.0,35.0,0.601
81.0,35.25,0.601
81.0,35.5,0.829
81.0,35.75,0.021
81.0,36.0,0.338
81.0,36.25,0.75
81.0,36.5,0.258
81.0,36.75,1.4
81.0,37.0,1.365
81.0,37.25,0.977
81.0,37.5,0.659
81.0,37.75,0.668
81.0,38.0,0.368
81.0,38.25,1.361
81.0,38.5,2.322
81.0,38.75,0.47
81.0,39.0,0.111
81.0,39.25,1.12
81.0,39.5,0.604
81.0,39.75,0.675
81.0,40.0,0.604
81.0,40.25,0.363
81.0,40.5,1.732
81.0,40.75,2.702
81.0,41.0,0.764
81.0,41.25,1.05
81.0,41.5,1.559
81.0,41.75,1.039
81.0,42.0,4.271
81.0,42.25,4.271
81.0,42.5,4.271
81.0,42.75,57.927
81.0,43.0,57.927
81.0,43.25,57.927
81.0,43.5,57.927
81.0,43.75,57.927
81.0,44.0,55.883
81.0,44.25,46.949
81.0,44.5,46.949
81.0,44.75,46.949
81.0,45.0,46.949
81.0,45.25,46.949
81.0,45.5,0.465
81.0,45.75,0.316
81.0,46.0,0.316
81.0,46.25,0.607
81.0,46.5,0.607
81.0,46.75,0.607
81.0,47.0,0.405
81.0,47.25,0.171
81.0,47.5,0.171
81.0,47.75,0.171
81.0,48.0,0.171
81.0,48.25,0.171
81.0,48.5,0.171
81.0,48.75,0.171
81.0,49.0,0.171
81.0,49.25,1.901
81.0,49.5,2.03
81.0,49.75,1.259
81.0,50.0,1.259
81.0,50.25,1.259
81.0,50.5,1.259
81.0,50.75,1.259
81.0,51.0,1.259
81.0,51.25,1.259
81.0,51.5,1.259
81.0,51.75,8.046
81.0,52.0,8.046
81.0,52.25,8.046
81.0,52.5,8.046
81.0,52.75,8.046
81.0,53.0,8.046
81.0,53.25,8.046
81.0,53.5,8.046
81.0,53.75,8.046
81.0,54.0,8.046
81.25,20.0,0.518
81.25,20.25,2.943
81.25,20.5,1.744
81.25,20.75,1.83
81.25,21.0,2.528
81.25,21.25,9.841
81.25,21.5,8.783
81.25,21.75,0.708
81.25,22.0,1.381
81.25,22.25,1.479
81.25,22.5,1.105
81.25,22.75,2.418
81.25,23.0,1.379
81.25,23.25,2.27
81.25,23.5,1.696
81.25,23.75,1.934
81.25,24.0,5.694
81.25,24.25,7.217
81.25,24.5,6.913
81.25,24.75,7.236
81.25,25.0,2.094
81.25,25.25,2.193
81.25,25.5,3.086
81.25,25.75,3.504
81.25,26.0,4.45
81.25,26.25,2.768
81.25,26.5,2.601
81.25,26.75,5.405
81.25,27.0,3.554
81.25,27.25,2.541
81.25,27.5,11.562
81.25,27.75,2.797
81.25,28.0,2.308
81.25,28.25,0.982
81.25,28.5,1.239
81.25,28.75,1.615
81.25,29.0,0.679
81.25,29.25,0.997
81.25,29.5,1.151
81.25,29.75,1.176
81.25,30.0,0.583
81.25,30.25,0.723
81.25,30.5,0.264
81.25,30.75,0.996
81.25,31.0,0.5
81.25,31.25,0.292
81.25,31.5,0.372
81.25,31.75,0.794
81.25,32.0,0.87
81.25,32.25,0.738
81.25,32.5,0.502
81.25,32.75,0.856
81.25,33.0,0.158
81.25,33.25,0.19
81.25,33.5,0.128
81.25,33.75,0.507
81.25,34.0,0.695
81.25,34.25,0.763
81.25,34.5,0.219
81.25,34.75,1.322
81.25,35.0,0.252
81.25,35.25,0.252
81.25,35.5,0.021
81.25,35.75,0.021
81.25,36.0,0.762
81.25,36.25,0.42
81.25,36.5,0.755
81.25,36.75,0.78
81.25,37.0,0.184
81.25,37.25,0.504
81.25,37.5,0.907
81.25,37.75,0.607
81.25,38.0,0.244
81.25,38.25,0.415
81.25,38.5,1.014
81.25,38.75,0.898
81.25,39.0,0.619
81.25,39.25,0.765
81.25,39.5,0.289
81.25,39.75,1.051
81.25,40.0,0.947
81.25,40.25,1.209
81.25,40.5,0.681
81.25,40.75,0.973
81.25,41.0,1.126
81.25,41.25,1.605
81.25,41.5,1.039
81.25,41.75,4.271
81.25,42.0,4.271
81.25,42.25,4.271
81.25,42.5,4.271
81.25,42.75,4.271
81.25,43.0,57.927
81.25,43.25,57.927
81.25,43.5,57.927
81.25,43.75,57.927
81.25,44.0,57.927
81.25,44.25,46.949
81.25,44.5,46.949
81.25,44.75,46.949
81.25,45.0,2.736
81.25,45.25,2.736
81.25,45.5,1.381
81.25,45.75,0.316
81.25,46.0,0.316
81.25,46.25,0.316
81.25,46.5,0.316
81.25,46.75,0.316
81.25,47.0,0.786
81.25,47.25,0.445
81.25,47.5,0.171
81.25,47.75,0.171
81.25,48.0,0.171
81.25,48.25,0.171
81.25,48.5,0.171
81.25,48.75,0.171
81.25,49.0,0.171
81.25,49.25,1.901
81.25,49.5,1.901
81.25,49.75,2.03
81.25,50.0,1.259
81.25,50.25,1.259
81.25,50.5,1.259
81.25,50.75,1.259
81.25,51.0,1.259
81.25,51.25,1.259
81.25,51.5,1.259
81.25,51.75,8.046
81.25,52.0,8.046
81.25,52.25,8.046
81.25,52.5,8.046
81.25,52.75,8.046
81.25,53.0,8.046
81.25,53.25,8.046
81.25,53.5,8.046
81.25,53.75,8.046
81.25,54.0,8.046
81.5,20.0,0.284
81.5,20.25,1.329
81.5,20.5,0.668
81.5,20.75,1.539
81.5,21.0,1.699
81.5,21.25,3.768
81.5,21.5,7.347
81.5,21.75,2.151
81.5,22.0,8.221
81.5,22.25,0.399
81.5,22.5,1.436
81.5,22.75,2.005
81.5,23.0,3.177
81.5,23.25,3.747
81.5,23.5,2.815
81.5,23.75,1.318
81.5,24.0,2.619
81.5,24.25,2.276
81.5,24.5,2.91
81.5,24.75,1.924
81.5,25.0,4.844
81.5,25.25,3.574
81.5,25.5,4.581
81.5,25.75,7.385
81.5,26.0,4.908
81.5,26.25,3.635
81.5,26.5,3.684
81.5,26.75,3.22
81.5,27.0,3.058
81.5,27.25,3.733
81.5,27.5,3.472
81.5,27.75,4.78
81.5,28.0,4.809
81.5,28.25,3.037
81.5,28.5,4.344
81.5,28.75,0.162
81.5,29.0,0.717
81.5,29.25,0.655
81.5,29.5,0.354
81.5,29.75,0.904
81.5,30.0,0.69
81.5,30.25,0.423
81.5,30.5,0.204
81.5,30.75,0.646
81.5,31.0,0.743
81.5,31.25,0.177
81.5,31.5,0.246
81.5,31.75,0.333
81.5,32.0,0.679
81.5,32.25,0.903
81.5,32.5,0.383
81.5,32.75,1.666
81.5,33.0,0.015
81.5,33.25,0.685
81.5,33.5,0.685
81.5,33.75,0.364
81.5,34.0,0.202
81.5,34.25,0.402
81.5,34.5,0.224
81.5,34.75,1.375
81.5,35.0,0.565
81.5,35.25,0.565
81.5,35.5,0.634
81.5,35.75,0.634
81.5,36.0,0.665
81.5,36.25,0.878
81.5,36.5,0.146
81.5,36.75,1.083
81.5,37.0,1.129
81.5,37.25,2.711
81.5,37.5,0.475
81.5,37.75,0.616
81.5,38.0,0.453
81.5,38.25,0.382
81.5,38.5,2.135
81.5,38.75,0.946
81.5,39.0,0.012
81.5,39.25,0.983
81.5,39.5,0.523
81.5,39.75,0.467
81.5,40.0,1.09
81.5,40.25,0.69
81.5,40.5,0.404
81.5,40.75,1.055
81.5,41.0,1.66
81.5,41.25,1.861
81.5,41.5,2.523
81.5,41.75,3.791
81.5,42.0,2.924
81.5,42.25,2.924
81.5,42.5,2.308
81.5,42.75,2.308
81.5,43.0,57.927
81.5,43.25,57.927
81.5,43.5,57.927
81.5,43.75,57.927
81.5,44.0,57.927
81.5,44.25,2.736
81.5,44.5,2.736
81.5,44.75,2.736
81.5,45.0,2.736
81.5,45.25,2.736
81.5,45.5,1.381
81.5,45.75,1.381
81.5,46.0,0.316
81.5,46.25,0.316
81.5,46.5,0.316
81.5,46.75,0.316
81.5,47.0,0.786
81.5,47.25,0.405
81.5,47.5,0.171
81.5,47.75,0.171
81.5,48.0,0.171
81.5,48.25,0.171
81.5,48.5,0.171
81.5,48.75,0.171
81.5,49.0,1.901
81.5,49.25,1.901
81.5,49.5,1.901
81.5,49.75,1.901
81.5,50.0,2.03
81.5,50.25,1.259
81.5,50.5,1.259
81.5,50.75,1.259
81.5,51.0,1.259
81.5,51.25,1.259
81.5,51.5,1.259
81.5,51.75,8.046
81.5,52.0,8.046
81.5,52.25,8.046
81.5,52.5,8.046
81.5,52.75,8.046
81.5,53.0,8.046
81.5,53.25,8.046
81.5,53.5,8.046
81.5,53.75,8.046
81.5,54.0,8.046
81.75,20.0,1.2
81.75,20.25,0.585
81.75,20.5,4.039
81.75,20.75,2.295
81.75,21.0,3.889
81.75,21.25,6.714
81.75,21.5,2.427
81.75,21.75,2.579
81.75,22.0,2.123
81.75,22.25,1.896
81.75,22.5,8.745
81.75,22.75,9.385
81.75,23.0,2.579
81.75,23.25,1.448
81.75,23.5,2.045
81.75,23.75,1.808
81.75,24.0,5.355
81.75,24.25,2.415
81.75,24.5,6.761
81.75,24.75,3.794
81.75,25.0,1.435
81.75,25.25,1.184
81.75,25.5,7.673
81.75,25.75,10.493
81.75,26.0,7.016
81.75,26.25,2.734
81.75,26.5,2.666
81.75,26.75,2.324
81.75,27.0,2.942
81.75,27.25,3.928
81.75,27.5,2.682
81.75,27.75,1.974
81.75,28.0,1.678
81.75,28.25,1.952
81.75,28.5,0.836
81.75,28.75,1.36
81.75,29.0,2.024
81.75,29.25,2.948
81.75,29.5,0.636
81.75,29.75,0.731
81.75,30.0,0.886
81.75,30.25,0.339
81.75,30.5,0.345
81.75,30.75,0.372
81.75,31.0,0.297
81.75,31.25,0.304
81.75,31.5,0.57
81.75,31.75,0.75
81.75,32.0,0.621
81.75,32.25,0.861
81.75,32.5,0.819
81.75,32.75,0.458
81.75,33.0,0.898
81.75,33.25,0.665
81.75,33.5,0.598
81.75,33.75,0.711
81.75,34.0,0.954
81.75,34.25,0.488
81.75,34.5,0.662
81.75,34.75,0.857
81.75,35.0,0.565
81.75,35.25,0.565
81.75,35.5,0.146
81.75,35.75,0.634
81.75,36.0,0.776
81.75,36.25,0.838
81.75,36.5,1.254
81.75,36.75,1.071
81.75,37.0,0.629
81.75,37.25,1.158
81.75,37.5,0.629
81.75,37.75,2.263
81.75,38.0,0.701
81.75,38.25,0.368
81.75,38.5,1.498
81.75,38.75,0.191
81.75,39.0,0.318
81.75,39.25,0.556
81.75,39.5,1.238
81.75,39.75,0.048
81.75,40.0,0.12
81.75,40.25,0.326
81.75,40.5,0.908
81.75,40.75,0.75
81.75,41.0,0.721
81.75,41.25,1.36
81.75,41.5,1.53
81.75,41.75,2.383
81.75,42.0,1.041
81.75,42.25,1.041
81.75,42.5,1.041
81.75,42.75,1.041
81.75,43.0,0.745
81.75,43.25,57.927
81.75,43.5,57.927
81.75,43.75,3.386
81.75,44.0,3.386
81.75,44.25,2.594
81.75,44.5,2.736
81.75,44.75,2.736
81.75,45.0,2.736
81.75,45.25,4.829
81.75,45.5,1.381
81.75,45.75,1.381
81.75,46.0,1.381
81.75,46.25,0.316
81.75,46.5,0.316
81.75,46.75,0.316
81.75,47.0,0.316
81.75,47.25,0.786
81.75,47.5,0.445
81.75,47.75,0.171
81.75,48.0,0.171
81.75,48.25,0.171
81.75,48.5,0.171
81.75,48.75,0.002
81.75,49.0,0.002
81.75,49.25,1.901
81.75,49.5,1.901
81.75,49.75,1.901
81.75,50.0,1.901
81.75,50.25,2.03
81.75,50.5,1.259
81.75,50.75,1.259
81.75,51.0,1.259
81.75,51.25,1.259
81.75,51.5,1.259
81.75,51.75,8.046
81.75,52.0,8.046
81.75,52.25,8.046
81.75,52.5,8.046
81.75,52.75,8.046
81.75,53.0,8.046
81.75,53.25,8.046
81.75,53.5,8.046
81.75,53.75,8.046
81.75,54.0,8.046
82.0,20.0,1.743
82.0,20.25,1.215
82.0,20.5,2.079
82.0,20.75,1.195
82.0,21.0,5.681
82.0,21.25,7.382
82.0,21.5,18.96
82.0,21.75,7.655
82.0,22.0,3.326
82.0,22.25,2.916
82.0,22.5,3.89
82.0,22.75,2.379
82.0,23.0,2.135
82.0,23.25,2.536
82.0,23.5,4.913
82.0,23.75,3.045
82.0,24.0,2.442
82.0,24.25,2.062
82.0,24.5,9.445
82.0,24.75,1.844
82.0,25.0,2.321
82.0,25.25,2.48
82.0,25.5,5.792
82.0,25.75,4.299
82.0,26.0,2.666
82.0,26.25,3.123
82.0,26.5,3.462
82.0,26.75,4.331
82.0,27.0,3.59
82.0,27.25,2.657
82.0,27.5,3.051
82.0,27.75,2.589
82.0,28.0,1.921
82.0,28.25,1.467
82.0,28.5,1.11
82.0,28.75,1.025
82.0,29.0,0.841
82.0,29.25,0.655
82.0,29.5,1.595
82.0,29.75,1.733
82.0,30.0,0.886
82.0,30.25,0.13
82.0,30.5,0.331
82.0,30.75,0.533
82.0,31.0,0.33
82.0,31.25,0.194
82.0,31.5,0.589
82.0,31.75,0.001
82.0,32.0,0.295
82.0,32.25,1.609
82.0,32.5,0.546
82.0,32.75,0.757
82.0,33.0,2.231
82.0,33.25,0.351
82.0,33.5,0.32
82.0,33.75,0.706
82.0,34.0,0.44
82.0,34.25,0.603
82.0,34.5,0.515
82.0,34.75,0.061
82.0,35.0,0.504
82.0,35.25,0.381
82.0,35.5,0.146
82.0,35.75,0.457
82.0,36.0,0.241
82.0,36.25,0.009
82.0,36.5,1.077
82.0,36.75,0.7
