lng,lat,vcd
80.5,20.5,2.189
80.5,20.75,2.661
80.5,21.0,3.377
80.5,21.25,2.172
80.5,21.5,2.252
80.5,21.75,1.908
80.5,22.0,1.192
80.5,22.25,2.072
80.5,22.5,2.695
80.5,22.75,2.871
80.5,23.0,1.191
80.5,23.25,3.59
80.5,23.5,1.485
80.5,23.75,2.116
80.5,24.0,0.781
80.5,24.25,1.646
80.5,24.5,1.245
80.5,24.75,2.201
80.5,25.0,1.12
80.5,25.25,1.492
80.5,25.5,1.889
80.5,25.75,2.072
80.5,26.0,2.401
80.5,26.25,2.053
80.5,26.5,1.609
80.5,26.75,2.661
80.5,27.0,0.989
80.5,27.25,1.932
80.5,27.5,2.026
80.5,27.75,2.387
80.5,28.0,0.869
80.5,28.25,1.158
80.5,28.5,1.495
80.5,28.75,2.194
80.5,29.0,1.03
80.5,29.25,0.484
80.5,29.5,0.86
80.5,29.75,0.741
80.5,30.0,0.045
80.5,30.25,1.094
80.5,30.5,0.479
80.5,30.75,0.843
80.5,31.0,0.123
80.5,31.25,0.699
80.5,31.5,0.902
80.5,31.75,0.511
80.5,32.0,1.119
80.5,32.25,0.561
80.5,32.5,1.07
80.5,32.75,0.615
80.5,33.0,0.487
80.5,33.25,0.851
80.5,33.5,0.167
80.5,33.75,0.4
80.5,34.0,0.359
80.5,34.25,0.272
80.5,34.5,0.475
80.5,34.75,0.91
80.5,35.0,0.719
80.5,35.25,0.308
80.5,35.5,0.273
80.5,35.75,0.492
80.5,36.0,0.366
80.5,36.25,0.566
80.5,36.5,1.143
80.5,36.75,1.126
80.5,37.0,1.478
80.5,37.25,0.961
80.5,37.5,0.64
80.5,37.75,1.962
80.5,38.0,1.933
80.5,38.25,1.19
80.5,38.5,1.546
80.5,38.75,1.387
80.5,39.0,0.945
80.5,39.25,1.579
80.5,39.5,1.131
80.5,39.75,0.754
80.5,40.0,1.211
80.5,40.25,0.952
80.5,40.5,1.586
80.5,40.75,1.012
80.5,41.0,0.991
80.5,41.25,1.451
80.5,41.5,3.466
80.5,41.75,0.845
80.5,42.0,0.824
80.5,42.25,1.134
80.5,42.5,1.289
80.5,42.75,0.596
80.5,43.0,2.523
80.5,43.25,0.607
80.5,43.5,2.478
80.5,43.75,2.66
80.5,44.0,0.595
80.5,44.25,1.597
80.5,44.5,0.643
80.5,44.75,1.388
80.5,45.0,1.775
80.5,45.25,2.025
80.5,45.5,2.788
80.5,45.75,1.577
80.5,46.0,1.148
80.5,46.25,1.186
80.5,46.5,1.779
80.5,46.75,1.623
80.5,47.0,1.011
80.5,47.25,1.043
80.5,47.5,0.502
80.5,47.75,1.44
80.5,48.0,1.081
80.5,48.25,3.095
80.5,48.5,2.717
80.5,48.75,0.244
80.5,49.0,0.833
80.5,49.25,0.608
80.5,49.5,0.889
80.5,49.75,1.903
80.5,50.0,1.36
80.5,50.25,2.099
80.5,50.5,1.998
80.5,50.75,1.675
80.5,51.0,2.452
80.5,51.25,0.857
80.5,51.5,1.147
80.5,51.75,1.414
80.5,52.0,2.475
80.5,52.25,1.83
80.5,52.5,0.99
80.5,52.75,2.876
80.5,53.0,0.507
80.5,53.25,0.507
80.5,53.5,0.507
80.5,53.75,0.507
80.5,54.0,0.507
80.75,20.0,0.651
80.75,20.25,2.653
80.75,20.5,1.511
80.75,20.75,2.392
80.75,21.0,1.514
80.75,21.25,2.018
80.75,21.5,2.272
80.75,21.75,1.292
80.75,22.0,2.633
80.75,22.25,0.871
80.75,22.5,0.395
80.75,22.75,4.612
80.75,23.0,1.024
80.75,23.25,2.798
80.75,23.5,1.67
80.75,23.75,1.337
80.75,24.0,2.055
80.75,24.25,2.713
80.75,24.5,1.535
80.75,24.75,4.077
80.75,25.0,2.728
80.75,25.25,1.362
80.75,25.5,1.851
80.75,25.75,2.127
80.75,26.0,4.531
80.75,26.25,3.305
80.75,26.5,1.336
80.75,26.75,2.753
80.75,27.0,2.202
80.75,27.25,1.236
80.75,27.5,2.285
80.75,27.75,1.727
80.75,28.0,2.145
80.75,28.25,4.315
80.75,28.5,1.688
80.75,28.75,1.855
80.75,29.0,1.876
80.75,29.25,1.249
80.75,29.5,1.602
80.75,29.75,0.338
80.75,30.0,0.731
80.75,30.25,0.262
80.75,30.5,0.568
80.75,30.75,0.254
80.75,31.0,1.437
80.75,31.25,0.79
80.75,31.5,0.001
80.75,31.75,0.734
80.75,32.0,0.927
80.75,32.25,0.429
80.75,32.5,0.92
80.75,32.75,0.575
80.75,33.0,0.691
80.75,33.25,0.633
80.75,33.5,0.897
80.75,33.75,0.187
80.75,34.0,0.53
80.75,34.25,0.305
80.75,34.5,0.623
80.75,34.75,0.252
80.75,35.0,1.134
80.75,35.25,0.657
80.75,35.5,0.166
80.75,35.75,0.712
80.75,36.0,0.45
80.75,36.25,0.415
80.75,36.5,1.696
80.75,36.75,1.345
80.75,37.0,1.31
80.75,37.25,1.03
80.75,37.5,0.702
80.75,37.75,1.112
80.75,38.0,0.841
80.75,38.25,0.303
80.75,38.5,0.47
80.75,38.75,0.456
80.75,39.0,0.895
80.75,39.25,0.516
80.75,39.5,1.534
80.75,39.75,0.681
80.75,40.0,1.546
80.75,40.25,1.116
80.75,40.5,0.621
80.75,40.75,1.409
80.75,41.0,0.485
80.75,41.25,0.751
80.75,41.5,1.429
80.75,41.75,0.804
80.75,42.0,0.824
80.75,42.25,1.265
80.75,42.5,0.702
80.75,42.75,1.236
80.75,43.0,2.38
80.75,43.25,2.169
80.75,43.5,1.543
80.75,43.75,3.111
80.75,44.0,4.317
80.75,44.25,2.871
80.75,44.5,2.679
80.75,44.75,0.683
80.75,45.0,1.628
80.75,45.25,0.41
80.75,45.5,0.875
80.75,45.75,2.036
80.75,46.0,1.022
80.75,46.25,1.721
80.75,46.5,2.234
80.75,46.75,1.811
80.75,47.0,2.269
80.75,47.25,2.257
80.75,47.5,1.452
80.75,47.75,2.682
80.75,48.0,3.249
80.75,48.25,0.305
80.75,48.5,0.502
80.75,48.75,0.27
80.75,49.0,0.051
80.75,49.25,0.407
80.75,49.5,0.647
80.75,49.75,0.676
80.75,50.0,0.976
80.75,50.25,0.592
80.75,50.5,2.0
80.75,50.75,2.178
80.75,51.0,2.057
80.75,51.25,2.809
80.75,51.5,2.944
80.75,51.75,1.687
80.75,52.0,1.592
80.75,52.25,1.595
80.75,52.5,2.036
80.75,52.75,0.106
80.75,53.0,1.706
80.75,53.25,1.706
80.75,53.5,1.706
80.75,53.75,1.706
80.75,54.0,1.706
81.0,20.0,0.974
81.0,20.25,2.608
81.0,20.5,1.238
81.0,20.75,2.24
81.0,21.0,2.993
81.0,21.25,0.752
81.0,21.5,1.934
81.0,21.75,2.681
81.0,22.0,1.608
81.0,22.25,1.926
81.0,22.5,3.253
81.0,22.75,2.992
81.0,23.0,3.2
81.0,23.25,3.906
81.0,23.5,3.314
81.0,23.75,2.944
81.0,24.0,2.821
81.0,24.25,1.654
81.0,24.5,2.688
81.0,24.75,2.78
81.0,25.0,2.116
81.0,25.25,2.13
81.0,25.5,3.3
81.0,25.75,2.126
81.0,26.0,2.252
81.0,26.25,2.532
81.0,26.5,1.061
81.0,26.75,2.386
81.0,27.0,1.081
81.0,27.25,1.713
81.0,27.5,1.819
81.0,27.75,3.124
81.0,28.0,1.834
81.0,28.25,1.696
81.0,28.5,1.931
81.0,28.75,0.795
81.0,29.0,1.004
81.0,29.25,1.702
81.0,29.5,1.425
81.0,29.75,0.278
81.0,30.0,0.52
81.0,30.25,0.7
81.0,30.5,0.463
81.0,30.75,0.681
81.0,31.0,1.182
81.0,31.25,0.719
81.0,31.5,0.559
81.0,31.75,0.285
81.0,32.0,0.493
81.0,32.25,0.637
81.0,32.5,0.425
81.0,32.75,0.975
81.0,33.0,1.013
81.0,33.25,1.424
81.0,33.5,0.306
81.0,33.75,0.471
81.0,34.0,0.366
81.0,34.25,0.345
81.0,34.5,0.019
81.0,34.75,0.309
81.0,35.0,0.924
81.0,35.25,0.923
81.0,35.5,0.279
81.0,35.75,0.632
81.0,36.0,1.1
81.0,36.25,0.413
81.0,36.5,1.272
81.0,36.75,0.514
81.0,37.0,1.07
81.0,37.25,0.639
81.0,37.5,0.959
81.0,37.75,1.15
81.0,38.0,1.032
81.0,38.25,0.962
81.0,38.5,0.882
81.0,38.75,0.228
81.0,39.0,0.928
81.0,39.25,0.79
81.0,39.5,0.899
81.0,39.75,1.441
81.0,40.0,1.123
81.0,40.25,1.075
81.0,40.5,0.853
81.0,40.75,0.941
81.0,41.0,2.966
81.0,41.25,2.775
81.0,41.5,2.139
81.0,41.75,1.8
81.0,42.0,0.034
81.0,42.25,0.76
81.0,42.5,0.815
81.0,42.75,0.726
81.0,43.0,2.829
81.0,43.25,2.973
81.0,43.5,1.778
81.0,43.75,1.678
81.0,44.0,2.19
81.0,44.25,2.041
81.0,44.5,1.405
81.0,44.75,3.605
81.0,45.0,1.078
81.0,45.25,1.282
81.0,45.5,2.102
81.0,45.75,1.504
81.0,46.0,0.729
81.0,46.25,1.989
81.0,46.5,1.21
81.0,46.75,1.271
81.0,47.0,1.561
81.0,47.25,1.98
81.0,47.5,3.292
81.0,47.75,1.385
81.0,48.0,1.578
81.0,48.25,0.254
81.0,48.5,0.193
81.0,48.75,0.361
81.0,49.0,2.09
81.0,49.25,1.208
81.0,49.5,2.811
81.0,49.75,1.253
81.0,50.0,2.729
81.0,50.25,2.412
81.0,50.5,1.86
81.0,50.75,2.736
81.0,51.0,2.223
81.0,51.25,0.497
81.0,51.5,1.346
81.0,51.75,2.006
81.0,52.0,0.719
81.0,52.25,1.551
81.0,52.5,1.664
81.0,52.75,1.894
81.0,53.0,3.091
81.0,53.25,3.091
81.0,53.5,1.909
81.0,53.75,1.479
81.0,54.0,1.479
81.25,20.0,1.453
81.25,20.25,0.692
81.25,20.5,1.442
81.25,20.75,0.194
81.25,21.0,0.953
81.25,21.25,4.421
81.25,21.5,4.255
81.25,21.75,1.078
81.25,22.0,1.432
81.25,22.25,1.643
81.25,22.5,3.54
81.25,22.75,0.792
81.25,23.0,2.388
81.25,23.25,2.641
81.25,23.5,1.931
81.25,23.75,3.214
81.25,24.0,1.02
81.25,24.25,4.154
81.25,24.5,2.527
81.25,24.75,3.496
81.25,25.0,1.869
81.25,25.25,1.483
81.25,25.5,4.042
81.25,25.75,2.372
81.25,26.0,3.952
81.25,26.25,0.985
81.25,26.5,1.722
81.25,26.75,2.067
81.25,27.0,2.063
81.25,27.25,2.486
81.25,27.5,2.088
81.25,27.75,0.891
81.25,28.0,1.996
81.25,28.25,1.563
81.25,28.5,2.415
81.25,28.75,0.999
81.25,29.0,1.092
81.25,29.25,0.922
81.25,29.5,0.27
81.25,29.75,0.671
81.25,30.0,1.133
81.25,30.25,0.115
81.25,30.5,0.207
81.25,30.75,1.193
81.25,31.0,0.863
81.25,31.25,0.065
81.25,31.5,0.031
81.25,31.75,0.304
81.25,32.0,0.778
81.25,32.25,0.893
81.25,32.5,0.237
81.25,32.75,1.179
81.25,33.0,0.977
81.25,33.25,0.532
81.25,33.5,0.421
81.25,33.75,0.454
81.25,34.0,0.508
81.25,34.25,0.753
81.25,34.5,0.391
81.25,34.75,0.036
81.25,35.0,0.277
81.25,35.25,0.614
81.25,35.5,0.866
81.25,35.75,0.81
81.25,36.0,0.773
81.25,36.25,0.425
81.25,36.5,0.873
81.25,36.75,1.253
81.25,37.0,0.735
81.25,37.25,0.506
81.25,37.5,0.869
81.25,37.75,0.805
81.25,38.0,0.887
81.25,38.25,0.652
81.25,38.5,0.68
81.25,38.75,1.161
81.25,39.0,1.003
81.25,39.25,0.561
81.25,39.5,1.312
81.25,39.75,1.512
81.25,40.0,0.617
81.25,40.25,0.416
81.25,40.5,2.205
81.25,40.75,1.624
81.25,41.0,1.173
81.25,41.25,1.08
81.25,41.5,0.981
81.25,41.75,1.588
81.25,42.0,1.821
81.25,42.25,0.108
81.25,42.5,1.129
81.25,42.75,0.989
81.25,43.0,3.118
81.25,43.25,0.641
81.25,43.5,1.191
81.25,43.75,0.978
81.25,44.0,2.778
81.25,44.25,2.8
81.25,44.5,0.743
81.25,44.75,1.074
81.25,45.0,2.005
81.25,45.25,1.426
81.25,45.5,1.574
81.25,45.75,1.625
81.25,46.0,2.637
81.25,46.25,1.986
81.25,46.5,0.651
81.25,46.75,1.948
81.25,47.0,3.135
81.25,47.25,0.368
81.25,47.5,1.031
81.25,47.75,1.485
81.25,48.0,1.333
81.25,48.25,5.702
81.25,48.5,1.688
81.25,48.75,1.564
81.25,49.0,0.789
81.25,49.25,1.02
81.25,49.5,1.418
81.25,49.75,2.684
81.25,50.0,1.079
81.25,50.25,2.23
81.25,50.5,1.37
81.25,50.75,1.893
81.25,51.0,0.963
81.25,51.25,0.146
81.25,51.5,3.148
81.25,51.75,0.881
81.25,52.0,1.453
81.25,52.25,0.793
81.25,52.5,0.409
81.25,52.75,0.203
81.25,53.0,1.833
81.25,53.25,1.479
81.25,53.5,1.479
81.25,53.75,1.479
81.25,54.0,1.479
81.5,20.0,3.823
81.5,20.25,1.554
81.5,20.5,1.842
81.5,20.75,1.029
81.5,21.0,4.913
81.5,21.25,10.465
81.5,21.5,11.893
81.5,21.75,2.649
81.5,22.0,4.03
81.5,22.25,2.516
81.5,22.5,3.959
81.5,22.75,1.592
81.5,23.0,3.854
81.5,23.25,3.973
81.5,23.5,2.117
81.5,23.75,2.371
81.5,24.0,3.356
81.5,24.25,3.757
81.5,24.5,7.222
81.5,24.75,1.447
81.5,25.0,2.307
81.5,25.25,4.515
81.5,25.5,2.301
81.5,25.75,2.575
81.5,26.0,1.141
81.5,26.25,1.568
81.5,26.5,2.841
81.5,26.75,2.083
81.5,27.0,1.519
81.5,27.25,1.88
81.5,27.5,0.864
81.5,27.75,1.403
81.5,28.0,0.362
81.5,28.25,1.72
81.5,28.5,2.323
81.5,28.75,0.561
81.5,29.0,0.652
81.5,29.25,1.503
81.5,29.5,0.888
81.5,29.75,0.359
81.5,30.0,0.073
81.5,30.25,0.203
81.5,30.5,0.426
81.5,30.75,1.11
81.5,31.0,0.718
81.5,31.25,0.685
81.5,31.5,1.631
81.5,31.75,0.664
81.5,32.0,1.174
81.5,32.25,1.136
81.5,32.5,0.871
81.5,32.75,1.447
81.5,33.0,1.063
81.5,33.25,0.724
81.5,33.5,0.465
81.5,33.75,0.059
81.5,34.0,1.311
81.5,34.25,1.046
81.5,34.5,0.083
81.5,34.75,0.211
81.5,35.0,0.776
81.5,35.25,0.18
81.5,35.5,0.115
81.5,35.75,0.3
81.5,36.0,0.509
81.5,36.25,0.109
81.5,36.5,0.036
81.5,36.75,0.536
81.5,37.0,0.604
81.5,37.25,1.292
81.5,37.5,0.8
81.5,37.75,0.639
81.5,38.0,1.463
81.5,38.25,0.551
81.5,38.5,0.701
81.5,38.75,0.389
81.5,39.0,0.52
81.5,39.25,1.044
81.5,39.5,0.978
81.5,39.75,0.829
81.5,40.0,1.928
81.5,40.25,0.264
81.5,40.5,1.29
81.5,40.75,2.235
81.5,41.0,1.01
81.5,41.25,1.192
81.5,41.5,1.426
81.5,41.75,2.04
81.5,42.0,2.413
81.5,42.25,2.619
81.5,42.5,1.073
81.5,42.75,1.01
81.5,43.0,3.815
81.5,43.25,1.736
81.5,43.5,3.002
81.5,43.75,2.61
81.5,44.0,0.342
81.5,44.25,1.807
81.5,44.5,1.475
81.5,44.75,1.863
81.5,45.0,0.51
81.5,45.25,1.232
81.5,45.5,3.938
81.5,45.75,0.154
81.5,46.0,1.04
81.5,46.25,1.442
81.5,46.5,2.496
81.5,46.75,1.813
81.5,47.0,1.594
81.5,47.25,1.093
81.5,47.5,0.171
81.5,47.75,0.712
81.5,48.0,1.066
81.5,48.25,1.336
81.5,48.5,0.314
81.5,48.75,0.601
81.5,49.0,5.156
81.5,49.25,2.668
81.5,49.5,1.357
81.5,49.75,1.815
81.5,50.0,1.827
81.5,50.25,1.279
81.5,50.5,0.538
81.5,50.75,0.274
81.5,51.0,0.98
81.5,51.25,1.98
81.5,51.5,0.796
81.5,51.75,2.479
81.5,52.0,2.095
81.5,52.25,2.422
81.5,52.5,1.845
81.5,52.75,3.079
81.5,53.0,1.156
81.5,53.25,1.156
81.5,53.5,1.211
81.5,53.75,1.211
81.5,54.0,1.211
81.75,20.0,2.105
81.75,20.25,1.34
81.75,20.5,2.527
81.75,20.75,0.355
81.75,21.0,1.229
81.75,21.25,2.229
81.75,21.5,3.927
81.75,21.75,4.701
81.75,22.0,2.583
81.75,22.25,3.156
81.75,22.5,3.28
81.75,22.75,0.641
81.75,23.0,2.163
81.75,23.25,0.645
81.75,23.5,0.91
81.75,23.75,1.703
81.75,24.0,2.007
81.75,24.25,0.966
81.75,24.5,0.806
81.75,24.75,1.943
81.75,25.0,2.593
81.75,25.25,2.255
81.75,25.5,1.524
81.75,25.75,4.066
81.75,26.0,1.747
81.75,26.25,1.414
81.75,26.5,1.339
81.75,26.75,1.997
81.75,27.0,1.52
81.75,27.25,1.944
81.75,27.5,1.888
81.75,27.75,1.599
81.75,28.0,1.119
81.75,28.25,1.453
81.75,28.5,1.717
81.75,28.75,0.998
81.75,29.0,0.38
81.75,29.25,0.904
81.75,29.5,1.217
81.75,29.75,0.626
81.75,30.0,0.628
81.75,30.25,0.611
81.75,30.5,0.062
81.75,30.75,0.649
81.75,31.0,0.63
81.75,31.25,1.78
81.75,31.5,2.27
81.75,31.75,0.967
81.75,32.0,0.439
81.75,32.25,0.319
81.75,32.5,0.45
81.75,32.75,0.966
81.75,33.0,0.537
81.75,33.25,0.348
81.75,33.5,0.609
81.75,33.75,0.114
81.75,34.0,0.641
81.75,34.25,0.703
81.75,34.5,0.896
81.75,34.75,0.18
81.75,35.0,0.715
81.75,35.25,0.495
81.75,35.5,0.213
81.75,35.75,0.717
81.75,36.0,0.408
81.75,36.25,1.021
81.75,36.5,1.809
81.75,36.75,1.419
81.75,37.0,1.057
81.75,37.25,1.342
81.75,37.5,0.303
81.75,37.75,0.692
81.75,38.0,0.707
81.75,38.25,1.745
81.75,38.5,0.971
81.75,38.75,0.535
81.75,39.0,1.461
81.75,39.25,1.212
81.75,39.5,1.275
81.75,39.75,1.008
81.75,40.0,1.453
81.75,40.25,0.865
81.75,40.5,1.34
81.75,40.75,1.318
81.75,41.0,4.112
81.75,41.25,0.505
81.75,41.5,2.066
81.75,41.75,0.593
81.75,42.0,2.48
81.75,42.25,1.103
81.75,42.5,1.5
81.75,42.75,0.558
81.75,43.0,2.156
81.75,43.25,1.961
81.75,43.5,1.002
81.75,43.75,2.061
81.75,44.0,2.194
81.75,44.25,1.093
81.75,44.5,1.975
81.75,44.75,2.295
81.75,45.0,2.28
81.75,45.25,3.2
81.75,45.5,1.594
81.75,45.75,3.47
81.75,46.0,3.112
81.75,46.25,2.379
81.75,46.5,3.028
81.75,46.75,2.343
81.75,47.0,0.952
81.75,47.25,0.2
81.75,47.5,1.318
81.75,47.75,1.126
81.75,48.0,1.562
81.75,48.25,1.279
81.75,48.5,2.2
81.75,48.75,0.746
81.75,49.0,0.133
81.75,49.25,0.797
81.75,49.5,0.34
81.75,49.75,2.429
81.75,50.0,1.086
81.75,50.25,1.676
81.75,50.5,0.725
81.75,50.75,0.629
81.75,51.0,3.557
81.75,51.25,2.271
81.75,51.5,2.179
81.75,51.75,2.399
81.75,52.0,2.651
81.75,52.25,2.548
81.75,52.5,1.769
81.75,52.75,2.514
81.75,53.0,0.432
81.75,53.25,0.432
81.75,53.5,0.432
81.75,53.75,0.432
81.75,54.0,0.432
82.0,20.0,3.307
82.0,20.25,1.484
82.0,20.5,2.541
82.0,20.75,2.433
82.0,21.0,2.807
82.0,21.25,1.841
82.0,21.5,2.09
82.0,21.75,7.292
82.0,22.0,3.272
82.0,22.25,7.454
82.0,22.5,14.056
82.0,22.75,9.06
82.0,23.0,2.948
82.0,23.25,3.549
82.0,23.5,3.796
82.0,23.75,1.971
82.0,24.0,1.59
82.0,24.25,3.125
82.0,24.5,4.511
82.0,24.75,4.345
82.0,25.0,3.817
82.0,25.25,4.81
82.0,25.5,4.385
82.0,25.75,2.716
82.0,26.0,1.615
82.0,26.25,0.912
82.0,26.5,1.315
82.0,26.75,1.683
82.0,27.0,1.374
82.0,27.25,2.346
82.0,27.5,1.255
82.0,27.75,1.443
82.0,28.0,2.071
82.0,28.25,1.326
82.0,28.5,0.559
82.0,28.75,0.602
82.0,29.0,0.805
82.0,29.25,0.526
82.0,29.5,1.488
82.0,29.75,0.692
82.0,30.0,1.028
82.0,30.25,0.02
82.0,30.5,0.548
82.0,30.75,1.051
82.0,31.0,1.12
82.0,31.25,1.126
82.0,31.5,1.806
82.0,31.75,0.257
82.0,32.0,0.51
82.0,32.25,0.733
82.0,32.5,0.706
82.0,32.75,0.835
82.0,33.0,0.777
82.0,33.25,0.298
82.0,33.5,0.787
82.0,33.75,0.805
82.0,34.0,0.395
82.0,34.25,0.573
82.0,34.5,0.176
82.0,34.75,0.591
82.0,35.0,0.485
82.0,35.25,0.619
82.0,35.5,0.444
82.0,35.75,0.249
82.0,36.0,1.324
82.0,36.25,0.824
82.0,36.5,1.377
82.0,36.75,1.245
