lng,lat,vcd
80.0,42.25,0.6
80.0,42.5,1.503
80.0,42.75,0.334
80.0,43.0,0.481
80.0,43.25,0.707
80.0,43.5,1.356
80.0,43.75,2.175
80.0,44.0,1.162
80.0,44.25,1.239
80.0,44.5,1.294
80.0,44.75,1.349
80.0,45.0,0.235
80.0,45.25,0.383
80.0,45.5,1.26
80.0,45.75,2.025
80.0,46.0,0.215
80.0,46.25,1.746
80.0,46.5,0.8
80.0,46.75,1.782
80.0,47.0,0.527
80.0,47.25,2.125
80.0,47.5,2.774
80.0,47.75,7.411
80.0,48.0,1.018
80.0,48.25,1.562
80.0,48.5,1.951
80.0,48.75,1.653
80.0,49.0,1.114
80.0,49.25,0.936
80.0,49.5,2.666
80.0,49.75,2.602
80.0,50.0,3.607
80.0,50.25,1.871
80.0,50.5,1.103
80.0,50.75,2.19
80.0,51.0,2.42
80.0,51.25,0.255
80.0,51.5,1.564
80.0,51.75,0.829
80.0,52.0,1.51
80.0,52.25,1.372
80.0,52.5,2.272
80.0,52.75,0.432
80.0,53.0,0.836
80.0,53.25,0.836
80.0,53.5,1.825
80.0,53.75,1.825
80.0,54.0,1.825
80.25,20.0,2.864
80.25,20.25,1.624
80.25,20.5,3.782
80.25,20.75,1.284
80.25,21.0,1.339
80.25,21.25,3.379
80.25,21.5,3.181
80.25,21.75,1.64
80.25,22.0,0.53
80.25,22.25,0.977
80.25,22.5,0.792
80.25,22.75,2.192
80.25,23.0,2.336
80.25,23.25,2.041
80.25,23.5,2.804
80.25,23.75,2.279
80.25,24.0,1.091
80.25,24.25,3.772
80.25,24.5,1.493
80.25,24.75,1.187
80.25,25.0,1.064
80.25,25.25,1.238
80.25,25.5,5.504
80.25,25.75,8.125
80.25,26.0,3.054
80.25,26.25,0.318
80.25,26.5,3.331
80.25,26.75,1.197
80.25,27.0,2.943
80.25,27.25,1.773
80.25,27.5,3.311
80.25,27.75,1.934
80.25,28.0,2.111
80.25,28.25,1.892
80.25,28.5,1.032
80.25,28.75,1.867
80.25,29.0,0.811
80.25,29.25,0.191
80.25,29.5,1.867
80.25,29.75,1.313
80.25,30.0,0.925
80.25,30.25,0.745
80.25,30.5,0.417
80.25,30.75,0.846
80.25,31.0,1.51
80.25,31.25,0.596
80.25,31.5,0.363
80.25,31.75,0.705
80.25,32.0,0.538
80.25,32.25,0.659
80.25,32.5,1.645
80.25,32.75,1.422
80.25,33.0,1.69
80.25,33.25,1.277
80.25,33.5,1.07
80.25,33.75,1.813
80.25,34.0,0.895
80.25,34.25,0.297
80.25,34.5,0.147
80.25,34.75,1.389
80.25,35.0,1.347
80.25,35.25,0.668
80.25,35.5,0.148
80.25,35.75,0.806
80.25,36.0,0.243
80.25,36.25,0.324
80.25,36.5,1.335
80.25,36.75,1.736
80.25,37.0,1.401
80.25,37.25,0.59
80.25,37.5,1.431
80.25,37.75,1.309
80.25,38.0,1.104
80.25,38.25,1.102
80.25,38.5,1.033
80.25,38.75,1.301
80.25,39.0,1.118
80.25,39.25,0.851
80.25,39.5,1.776
80.25,39.75,1.993
80.25,40.0,2.352
80.25,40.25,1.169
80.25,40.5,1.778
80.25,40.75,1.905
80.25,41.0,1.599
80.25,41.25,2.777
80.25,41.5,2.006
80.25,41.75,1.23
80.25,42.0,1.127
80.25,42.25,0.95
80.25,42.5,0.831
80.25,42.75,1.917
80.25,43.0,0.698
80.25,43.25,0.632
80.25,43.5,1.541
80.25,43.75,2.329
80.25,44.0,1.736
80.25,44.25,1.658
80.25,44.5,0.644
80.25,44.75,1.369
80.25,45.0,1.595
80.25,45.25,0.355
80.25,45.5,1.274
80.25,45.75,2.129
80.25,46.0,2.007
80.25,46.25,2.741
80.25,46.5,2.013
80.25,46.75,1.396
80.25,47.0,1.507
80.25,47.25,0.863
80.25,47.5,1.472
80.25,47.75,0.235
80.25,48.0,2.398
80.25,48.25,0.246
80.25,48.5,1.092
80.25,48.75,1.821
80.25,49.0,1.782
80.25,49.25,1.388
80.25,49.5,0.699
80.25,49.75,2.344
80.25,50.0,1.216
80.25,50.25,2.363
80.25,50.5,1.328
80.25,50.75,1.145
80.25,51.0,4.09
80.25,51.25,2.436
80.25,51.5,3.508
80.25,51.75,2.192
80.25,52.0,2.901
80.25,52.25,3.655
80.25,52.5,0.514
80.25,52.75,0.755
80.25,53.0,1.825
80.25,53.25,1.825
80.25,53.5,1.825
80.25,53.75,1.825
80.25,54.0,1.825
80.5,20.0,2.914
80.5,20.25,2.005
80.5,20.5,1.266
80.5,20.75,1.201
80.5,21.0,2.981
80.5,21.25,2.672
80.5,21.5,3.213
80.5,21.75,3.468
80.5,22.0,2.384
80.5,22.25,1.746
80.5,22.5,1.579
80.5,22.75,1.495
80.5,23.0,2.153
80.5,23.25,3.727
80.5,23.5,1.455
80.5,23.75,2.198
80.5,24.0,2.301
80.5,24.25,1.496
80.5,24.5,1.477
80.5,24.75,2.401
80.5,25.0,3.547
80.5,25.25,1.569
80.5,25.5,2.716
80.5,25.75,3.525
80.5,26.0,2.986
80.5,26.25,1.605
80.5,26.5,2.465
80.5,26.75,2.021
80.5,27.0,1.824
80.5,27.25,0.936
80.5,27.5,3.253
80.5,27.75,1.953
80.5,28.0,2.923
80.5,28.25,2.491
80.5,28.5,2.531
80.5,28.75,0.746
80.5,29.0,2.418
80.5,29.25,1.509
80.5,29.5,0.854
80.5,29.75,0.673
80.5,30.0,1.108
80.5,30.25,0.658
80.5,30.5,0.773
80.5,30.75,0.771
80.5,31.0,0.31
80.5,31.25,0.954
80.5,31.5,1.436
80.5,31.75,1.044
80.5,32.0,0.235
80.5,32.25,1.327
80.5,32.5,0.601
80.5,32.75,0.615
80.5,33.0,0.833
80.5,33.25,0.627
80.5,33.5,1.57
80.5,33.75,0.176
80.5,34.0,0.473
80.5,34.25,0.595
80.5,34.5,0.103
80.5,34.75,0.746
80.5,35.0,0.662
80.5,35.25,0.646
80.5,35.5,0.578
80.5,35.75,1.455
80.5,36.0,0.884
80.5,36.25,0.621
80.5,36.5,1.356
80.5,36.75,0.387
80.5,37.0,0.894
80.5,37.25,0.456
80.5,37.5,0.404
80.5,37.75,0.883
80.5,38.0,1.991
80.5,38.25,0.998
80.5,38.5,0.842
80.5,38.75,0.925
80.5,39.0,0.857
80.5,39.25,0.424
80.5,39.5,0.513
80.5,39.75,1.599
80.5,40.0,2.06
80.5,40.25,0.879
80.5,40.5,0.889
80.5,40.75,1.454
80.5,41.0,1.199
80.5,41.25,1.653
80.5,41.5,2.786
80.5,41.75,2.151
80.5,42.0,1.139
80.5,42.25,0.379
80.5,42.5,0.652
80.5,42.75,1.113
80.5,43.0,2.304
80.5,43.25,1.475
80.5,43.5,0.951
80.5,43.75,2.095
80.5,44.0,1.375
80.5,44.25,2.214
80.5,44.5,1.161
80.5,44.75,1.291
80.5,45.0,1.268
80.5,45.25,1.21
80.5,45.5,1.554
80.5,45.75,1.274
80.5,46.0,1.189
80.5,46.25,1.313
80.5,46.5,1.33
80.5,46.75,0.378
80.5,47.0,1.46
80.5,47.25,1.328
80.5,47.5,1.665
80.5,47.75,0.297
80.5,48.0,1.372
80.5,48.25,1.099
80.5,48.5,2.364
80.5,48.75,0.951
80.5,49.0,1.297
80.5,49.25,0.781
80.5,49.5,1.793
80.5,49.75,3.143
80.5,50.0,1.404
80.5,50.25,1.418
80.5,50.5,1.55
80.5,50.75,1.268
80.5,51.0,2.029
80.5,51.25,1.628
80.5,51.5,0.924
80.5,51.75,0.762
80.5,52.0,1.459
80.5,52.25,3.49
80.5,52.5,0.387
80.5,52.75,5.113
80.5,53.0,0.646
80.5,53.25,1.342
80.5,53.5,1.342
80.5,53.75,1.342
80.5,54.0,0.934
80.75,20.0,0.574
80.75,20.25,1.39
80.75,20.5,1.768
80.75,20.75,3.265
80.75,21.0,2.083
80.75,21.25,4.971
80.75,21.5,4.057
80.75,21.75,4.378
80.75,22.0,2.649
80.75,22.25,2.774
80.75,22.5,1.523
80.75,22.75,1.694
80.75,23.0,1.608
80.75,23.25,2.187
80.75,23.5,2.422
80.75,23.75,2.974
80.75,24.0,2.163
80.75,24.25,1.343
80.75,24.5,3.603
80.75,24.75,2.926
80.75,25.0,2.064
80.75,25.25,1.474
80.75,25.5,4.618
80.75,25.75,3.368
80.75,26.0,2.678
80.75,26.25,4.253
80.75,26.5,2.855
80.75,26.75,3.06
80.75,27.0,2.708
80.75,27.25,2.294
80.75,27.5,2.032
80.75,27.75,2.446
80.75,28.0,2.253
80.75,28.25,2.207
80.75,28.5,1.807
80.75,28.75,2.354
80.75,29.0,1.665
80.75,29.25,0.755
80.75,29.5,1.426
80.75,29.75,1.444
80.75,30.0,0.667
80.75,30.25,0.057
80.75,30.5,1.383
80.75,30.75,0.231
80.75,31.0,1.359
80.75,31.25,1.281
80.75,31.5,0.061
80.75,31.75,0.025
80.75,32.0,0.014
80.75,32.25,0.341
80.75,32.5,0.753
80.75,32.75,0.286
80.75,33.0,0.394
80.75,33.25,0.242
80.75,33.5,0.693
80.75,33.75,0.842
80.75,34.0,0.297
80.75,34.25,0.643
80.75,34.5,0.265
80.75,34.75,1.386
80.75,35.0,1.181
80.75,35.25,0.662
80.75,35.5,0.311
80.75,35.75,0.821
80.75,36.0,0.255
80.75,36.25,0.682
80.75,36.5,1.156
80.75,36.75,1.061
80.75,37.0,1.697
80.75,37.25,1.439
80.75,37.5,0.026
80.75,37.75,0.415
80.75,38.0,1.808
80.75,38.25,0.074
80.75,38.5,1.15
80.75,38.75,1.648
80.75,39.0,0.553
80.75,39.25,0.972
80.75,39.5,1.54
80.75,39.75,0.657
80.75,40.0,0.682
80.75,40.25,0.946
80.75,40.5,1.16
80.75,40.75,3.595
80.75,41.0,2.912
80.75,41.25,1.435
80.75,41.5,0.42
80.75,41.75,1.267
80.75,42.0,1.267
80.75,42.25,1.238
80.75,42.5,0.547
80.75,42.75,0.791
80.75,43.0,2.392
80.75,43.25,0.995
80.75,43.5,0.222
80.75,43.75,2.018
80.75,44.0,1.5
80.75,44.25,1.654
80.75,44.5,1.412
80.75,44.75,0.634
80.75,45.0,2.165
80.75,45.25,0.791
80.75,45.5,1.432
80.75,45.75,1.458
80.75,46.0,1.122
80.75,46.25,2.68
80.75,46.5,1.266
80.75,46.75,0.655
80.75,47.0,1.709
80.75,47.25,1.603
80.75,47.5,2.511
80.75,47.75,0.966
80.75,48.0,2.115
80.75,48.25,2.587
80.75,48.5,2.548
80.75,48.75,6.811
80.75,49.0,1.586
80.75,49.25,1.165
80.75,49.5,1.799
80.75,49.75,1.415
80.75,50.0,0.402
80.75,50.25,4.172
80.75,50.5,0.123
80.75,50.75,2.669
80.75,51.0,0.569
80.75,51.25,1.02
80.75,51.5,3.558
80.75,51.75,0.585
80.75,52.0,0.9
80.75,52.25,0.318
80.75,52.5,2.408
80.75,52.75,2.546
80.75,53.0,0.473
80.75,53.25,0.473
80.75,53.5,0.473
80.75,53.75,0.473
80.75,54.0,0.473
81.0,20.0,1.877
81.0,20.25,1.925
81.0,20.5,2.175
81.0,20.75,0.638
81.0,21.0,3.639
81.0,21.25,2.264
81.0,21.5,1.998
81.0,21.75,2.128
81.0,22.0,1.579
81.0,22.25,1.12
81.0,22.5,3.113
81.0,22.75,2.582
81.0,23.0,2.478
81.0,23.25,1.749
81.0,23.5,3.938
81.0,23.75,2.821
81.0,24.0,2.58
81.0,24.25,6.129
81.0,24.5,1.194
81.0,24.75,6.267
81.0,25.0,3.487
81.0,25.25,2.849
81.0,25.5,0.721
81.0,25.75,3.441
81.0,26.0,3.029
81.0,26.25,5.151
81.0,26.5,2.064
81.0,26.75,2.491
81.0,27.0,1.014
81.0,27.25,1.648
81.0,27.5,2.604
81.0,27.75,3.117
81.0,28.0,2.083
81.0,28.25,2.704
81.0,28.5,1.571
81.0,28.75,0.401
81.0,29.0,1.648
81.0,29.25,1.212
81.0,29.5,1.632
81.0,29.75,0.388
81.0,30.0,0.686
81.0,30.25,0.408
81.0,30.5,0.417
81.0,30.75,0.829
81.0,31.0,1.802
81.0,31.25,0.409
81.0,31.5,1.138
81.0,31.75,2.049
81.0,32.0,1.122
81.0,32.25,0.503
81.0,32.5,0.832
81.0,32.75,1.351
81.0,33.0,0.377
81.0,33.25,0.648
81.0,33.5,0.555
81.0,33.75,0.338
81.0,34.0,0.184
81.0,34.25,1.469
81.0,34.5,1.104
81.0,34.75,1.532
81.0,35.0,0.305
81.0,35.25,1.161
81.0,35.5,0.183
81.0,35.75,1.036
81.0,36.0,1.1
81.0,36.25,0.51
81.0,36.5,0.461
81.0,36.75,1.405
81.0,37.0,0.431
81.0,37.25,0.949
81.0,37.5,1.026
81.0,37.75,0.731
81.0,38.0,1.009
81.0,38.25,1.384
81.0,38.5,0.831
81.0,38.75,0.966
81.0,39.0,0.507
81.0,39.25,1.799
81.0,39.5,1.277
81.0,39.75,1.022
81.0,40.0,0.257
81.0,40.25,1.133
81.0,40.5,1.8
81.0,40.75,1.032
81.0,41.0,0.698
81.0,41.25,1.006
81.0,41.5,0.294
81.0,41.75,1.691
81.0,42.0,0.226
81.0,42.25,1.148
81.0,42.5,0.645
81.0,42.75,2.048
81.0,43.0,1.603
81.0,43.25,2.176
81.0,43.5,1.389
81.0,43.75,0.164
81.0,44.0,1.908
81.0,44.25,2.818
81.0,44.5,0.81
81.0,44.75,1.341
81.0,45.0,3.335
81.0,45.25,0.555
81.0,45.5,1.606
81.0,45.75,1.154
81.0,46.0,2.192
81.0,46.25,1.107
81.0,46.5,1.017
81.0,46.75,1.176
81.0,47.0,0.409
81.0,47.25,2.027
81.0,47.5,2.492
81.0,47.75,1.481
81.0,48.0,1.945
81.0,48.25,1.581
81.0,48.5,1.912
81.0,48.75,2.571
81.0,49.0,2.54
81.0,49.25,2.236
81.0,49.5,1.435
81.0,49.75,0.953
81.0,50.0,3.429
81.0,50.25,0.557
81.0,50.5,0.891
81.0,50.75,1.184
81.0,51.0,2.556
81.0,51.25,1.769
81.0,51.5,0.596
81.0,51.75,1.24
81.0,52.0,1.708
81.0,52.25,0.988
81.0,52.5,0.733
81.0,52.75,0.487
81.0,53.0,2.212
81.0,53.25,2.643
81.0,53.5,2.643
81.0,53.75,2.643
81.0,54.0,2.643
81.25,20.0,1.703
81.25,20.25,2.243
81.25,20.5,2.905
81.25,20.75,2.638
81.25,21.0,3.221
81.25,21.25,4.279
81.25,21.5,2.56
81.25,21.75,4.258
81.25,22.0,4.534
81.25,22.25,2.52
81.25,22.5,2.68
81.25,22.75,1.609
81.25,23.0,2.672
81.25,23.25,2.911
81.25,23.5,5.732
81.25,23.75,2.475
81.25,24.0,2.584
81.25,24.25,1.765
81.25,24.5,3.886
81.25,24.75,2.07
81.25,25.0,2.881
81.25,25.25,4.284
81.25,25.5,3.458
81.25,25.75,2.044
81.25,26.0,4.268
81.25,26.25,3.236
81.25,26.5,1.825
81.25,26.75,1.589
81.25,27.0,3.285
81.25,27.25,1.587
81.25,27.5,1.582
81.25,27.75,2.65
81.25,28.0,2.215
81.25,28.25,0.353
81.25,28.5,2.519
81.25,28.75,0.402
81.25,29.0,1.418
81.25,29.25,0.909
81.25,29.5,2.028
81.25,29.75,1.25
81.25,30.0,0.339
81.25,30.25,0.244
81.25,30.5,0.478
81.25,30.75,1.146
81.25,31.0,1.593
81.25,31.25,0.12
81.25,31.5,0.748
81.25,31.75,0.419
81.25,32.0,0.41
81.25,32.25,1.433
81.25,32.5,0.513
81.25,32.75,0.298
81.25,33.0,0.71
81.25,33.25,1.279
81.25,33.5,0.568
81.25,33.75,1.787
81.25,34.0,2.014
81.25,34.25,0.069
81.25,34.5,0.436
81.25,34.75,0.046
81.25,35.0,1.155
81.25,35.25,0.7
81.25,35.5,0.394
81.25,35.75,1.174
81.25,36.0,0.386
81.25,36.25,0.798
81.25,36.5,0.248
81.25,36.75,2.034
81.25,37.0,1.14
81.25,37.25,1.04
81.25,37.5,1.239
81.25,37.75,1.01
81.25,38.0,1.261
81.25,38.25,0.745
81.25,38.5,1.16
81.25,38.75,0.745
81.25,39.0,0.512
81.25,39.25,1.305
81.25,39.5,1.649
81.25,39.75,0.843
81.25,40.0,0.962
81.25,40.25,1.156
81.25,40.5,2.055
81.25,40.75,1.878
81.25,41.0,1.051
81.25,41.25,2.452
81.25,41.5,1.201
81.25,41.75,2.59
81.25,42.0,0.272
81.25,42.25,1.125
81.25,42.5,0.686
81.25,42.75,0.012
81.25,43.0,1.561
81.25,43.25,0.758
81.25,43.5,0.676
81.25,43.75,1.607
81.25,44.0,1.557
81.25,44.25,1.193
81.25,44.5,0.061
81.25,44.75,1.733
81.25,45.0,1.4
81.25,45.25,0.234
81.25,45.5,0.884
81.25,45.75,2.115
81.25,46.0,1.552
81.25,46.25,1.752
81.25,46.5,0.623
81.25,46.75,2.762
81.25,47.0,1.41
81.25,47.25,1.133
81.25,47.5,0.903
81.25,47.75,1.647
81.25,48.0,1.241
81.25,48.25,1.3
81.25,48.5,0.395
81.25,48.75,1.476
81.25,49.0,4.282
81.25,49.25,0.266
81.25,49.5,0.122
81.25,49.75,1.7
81.25,50.0,0.694
81.25,50.25,2.223
81.25,50.5,1.087
81.25,50.75,0.746
81.25,51.0,2.0
81.25,51.25,2.472
81.25,51.5,1.157
81.25,51.75,2.621
81.25,52.0,1.579
81.25,52.25,1.73
81.25,52.5,0.804
81.25,52.75,2.572
81.25,53.0,1.931
81.25,53.25,1.931
81.25,53.5,1.931
81.25,53.75,1.931
81.25,54.0,1.931
81.5,20.0,1.372
81.5,20.25,1.088
81.5,20.5,2.802
81.5,20.75,1.786
81.5,21.0,4.57
81.5,21.25,5.57
81.5,21.5,3.241
81.5,21.75,2.333
81.5,22.0,2.069
81.5,22.25,4.327
81.5,22.5,2.707
81.5,22.75,4.384
81.5,23.0,4.461
81.5,23.25,6.248
81.5,23.5,4.016
81.5,23.75,1.455
81.5,24.0,2.218
81.5,24.25,2.493
81.5,24.5,1.498
81.5,24.75,2.081
81.5,25.0,2.291
81.5,25.25,2.524
81.5,25.5,1.643
81.5,25.75,1.401
81.5,26.0,1.761
81.5,26.25,2.926
81.5,26.5,2.054
81.5,26.75,1.362
81.5,27.0,2.327
81.5,27.25,1.806
81.5,27.5,1.09
81.5,27.75,0.706
81.5,28.0,2.35
81.5,28.25,2.203
81.5,28.5,1.848
81.5,28.75,1.511
81.5,29.0,0.379
81.5,29.25,1.203
81.5,29.5,1.026
81.5,29.75,1.154
81.5,30.0,1.149
81.5,30.25,1.468
81.5,30.5,0.73
81.5,30.75,1.515
81.5,31.0,0.079
81.5,31.25,1.337
81.5,31.5,0.228
81.5,31.75,0.099
81.5,32.0,0.719
81.5,32.25,1.013
81.5,32.5,1.033
81.5,32.75,0.604
81.5,33.0,0.724
81.5,33.25,1.209
81.5,33.5,0.404
81.5,33.75,0.387
81.5,34.0,0.188
81.5,34.25,0.492
81.5,34.5,0.95
81.5,34.75,1.022
81.5,35.0,0.643
81.5,35.25,1.079
81.5,35.5,0.203
81.5,35.75,0.728
81.5,36.0,0.997
81.5,36.25,0.739
81.5,36.5,1.102
81.5,36.75,1.247
81.5,37.0,1.037
81.5,37.25,0.634
81.5,37.5,0.104
81.5,37.75,1.059
81.5,38.0,0.799
81.5,38.25,0.144
81.5,38.5,1.424
81.5,38.75,1.84
81.5,39.0,1.574
81.5,39.25,1.677
81.5,39.5,2.319
81.5,39.75,0.468
81.5,40.0,1.848
81.5,40.25,0.986
81.5,40.5,1.222
81.5,40.75,1.993
81.5,41.0,1.3
81.5,41.25,0.852
81.5,41.5,1.171
81.5,41.75,2.008
81.5,42.0,1.743
81.5,42.25,1.293
81.5,42.5,0.643
81.5,42.75,0.287
81.5,43.0,1.89
81.5,43.25,2.3
81.5,43.5,2.07
81.5,43.75,1.352
81.5,44.0,3.972
81.5,44.25,2.985
81.5,44.5,0.411
81.5,44.75,0.502
81.5,45.0,2.162
81.5,45.25,1.316
81.5,45.5,1.405
81.5,45.75,1.415
81.5,46.0,1.098
81.5,46.25,1.038
81.5,46.5,2.869
81.5,46.75,1.466
81.5,47.0,0.77
81.5,47.25,0.912
81.5,47.5,1.194
81.5,47.75,1.668
81.5,48.0,1.659
81.5,48.25,1.898
81.5,48.5,1.13
81.5,48.75,2.36
81.5,49.0,0.497
81.5,49.25,0.801
81.5,49.5,0.777
81.5,49.75,2.075
81.5,50.0,2.213
81.5,50.25,0.235
81.5,50.5,0.117
81.5,50.75,1.929
81.5,51.0,2.2
81.5,51.25,1.764
81.5,51.5,0.401
81.5,51.75,1.206
81.5,52.0,0.469
81.5,52.25,1.947
81.5,52.5,3.712
81.5,52.75,2.547
81.5,53.0,0.773
81.5,53.25,0.773
81.5,53.5,1.505
81.5,53.75,1.505
81.5,54.0,1.505
81.75,20.0,1.372
81.75,20.25,0.707
81.75,20.5,1.92
81.75,20.75,1.74
81.75,21.0,1.195
81.75,21.25,5.283
81.75,21.5,5.249
81.75,21.75,3.235
81.75,22.0,7.406
81.75,22.25,0.917
81.75,22.5,3.606
81.75,22.75,2.326
81.75,23.0,1.709
81.75,23.25,4.063
81.75,23.5,1.545
81.75,23.75,2.189
81.75,24.0,1.404
81.75,24.25,2.207
81.75,24.5,1.954
81.75,24.75,2.304
81.75,25.0,2.692
81.75,25.25,2.053
81.75,25.5,5.048
81.75,25.75,1.943
81.75,26.0,0.621
81.75,26.25,0.831
81.75,26.5,3.742
81.75,26.75,3.581
81.75,27.0,1.886
81.75,27.25,1.181
81.75,27.5,2.076
81.75,27.75,2.435
81.75,28.0,2.763
81.75,28.25,3.347
81.75,28.5,1.784
81.75,28.75,1.3
81.75,29.0,0.351
81.75,29.25,0.518
81.75,29.5,1.29
81.75,29.75,1.06
81.75,30.0,0.831
81.75,30.25,1.234
81.75,30.5,1.415
81.75,30.75,1.822
81.75,31.0,0.662
81.75,31.25,0.844
81.75,31.5,1.688
81.75,31.75,0.053
81.75,32.0,1.212
81.75,32.25,0.516
81.75,32.5,0.544
81.75,32.75,1.043
81.75,33.0,0.906
81.75,33.25,0.983
81.75,33.5,0.076
81.75,33.75,0.297
81.75,34.0,0.4
81.75,34.25,0.114
81.75,34.5,0.368
81.75,34.75,0.503
81.75,35.0,0.625
81.75,35.25,0.396
81.75,35.5,0.376
81.75,35.75,0.724
81.75,36.0,1.051
81.75,36.25,2.05
81.75,36.5,0.086
81.75,36.75,0.741
81.75,37.0,1.184
81.75,37.25,0.96
81.75,37.5,0.437
81.75,37.75,1.673
81.75,38.0,1.093
81.75,38.25,0.689
81.75,38.5,1.495
81.75,38.75,1.545
81.75,39.0,1.636
81.75,39.25,0.642
81.75,39.5,0.197
81.75,39.75,1.326
81.75,40.0,1.212
81.75,40.25,0.493
81.75,40.5,1.062
81.75,40.75,2.263
81.75,41.0,1.182
81.75,41.25,0.899
81.75,41.5,1.065
81.75,41.75,1.913
81.75,42.0,2.16
81.75,42.25,0.24
81.75,42.5,0.646
81.75,42.75,0.527
81.75,43.0,1.271
81.75,43.25,1.189
81.75,43.5,2.431
81.75,43.75,0.262
81.75,44.0,1.242
81.75,44.25,3.058
81.75,44.5,1.358
81.75,44.75,2.368
81.75,45.0,1.683
81.75,45.25,1.752
81.75,45.5,1.818
81.75,45.75,0.951
81.75,46.0,2.401
81.75,46.25,1.77
81.75,46.5,1.774
81.75,46.75,1.563
81.75,47.0,1.468
81.75,47.25,2.195
81.75,47.5,1.301
81.75,47.75,0.941
81.75,48.0,0.931
81.75,48.25,0.865
81.75,48.5,1.005
81.75,48.75,2.559
81.75,49.0,0.792
81.75,49.25,1.24
81.75,49.5,1.439
81.75,49.75,0.849
81.75,50.0,2.959
81.75,50.25,1.746
81.75,50.5,1.327
81.75,50.75,0.827
81.75,51.0,1.768
81.75,51.25,0.7
81.75,51.5,0.475
81.75,51.75,0.933
81.75,52.0,2.593
81.75,52.25,2.286
81.75,52.5,0.992
81.75,52.75,3.568
81.75,53.0,1.653
81.75,53.25,1.324
81.75,53.5,1.324
81.75,53.75,1.324
81.75,54.0,1.324
82.0,20.0,2.285
82.0,20.25,1.718
82.0,20.5,1.381
82.0,20.75,1.48
82.0,21.0,5.571
82.0,21.25,3.686
82.0,21.5,2.981
82.0,21.75,1.885
82.0,22.0,4.991
82.0,22.25,11.839
82.0,22.5,3.029
82.0,22.75,0.642
82.0,23.0,5.777
82.0,23.25,3.143
82.0,23.5,2.857
82.0,23.75,1.146
82.0,24.0,1.657
82.0,24.25,9.677
82.0,24.5,2.169
82.0,24.75,1.924
82.0,25.0,2.801
82.0,25.25,1.774
82.0,25.5,2.055
82.0,25.75,2.872
82.0,26.0,3.939
82.0,26.25,1.676
82.0,26.5,2.034
82.0,26.75,2.042
82.0,27.0,3.341
82.0,27.25,1.809
82.0,27.5,1.536
82.0,27.75,2.189
82.0,28.0,3.097
82.0,28.25,1.781
82.0,28.5,1.44
82.0,28.75,1.669
82.0,29.0,0.856
82.0,29.25,1.134
82.0,29.5,0.003
82.0,29.75,0.522
82.0,30.0,0.607
82.0,30.25,0.088
82.0,30.5,2.16
82.0,30.75,0.773
82.0,31.0,1.725
82.0,31.25,0.274
82.0,31.5,1.069
82.0,31.75,1.454
82.0,32.0,1.087
82.0,32.25,1.531
82.0,32.5,1.701
82.0,32.75,1.934
82.0,33.0,0.208
82.0,33.25,1.333
82.0,33.5,0.701
82.0,33.75,0.773
82.0,34.0,1.367
82.0,34.25,1.016
82.0,34.5,0.552
82.0,34.75,0.905
82.0,35.0,1.42
82.0,35.25,0.831
82.0,35.5,0.628
82.0,35.75,0.195
82.0,36.0,1.746
82.0,36.25,1.245
82.0,36.5,0.208
82.0,36.75,0.905
