lng,lat,vcd
80.25,42.5,0.741
80.25,42.75,0.822
80.25,43.0,0.822
80.25,43.25,0.822
80.25,43.5,0.822
80.25,43.75,0.822
80.25,44.0,0.822
80.25,44.25,0.822
80.25,44.5,0.822
80.25,44.75,0.822
80.25,45.0,0.822
80.25,45.25,0.822
80.25,45.5,0.822
80.25,45.75,0.822
80.25,46.0,0.822
80.25,46.25,1.488
80.25,46.5,1.488
80.25,46.75,1.488
80.25,47.0,1.488
80.25,47.25,1.488
80.25,47.5,1.488
80.25,47.75,1.488
80.25,48.0,1.488
80.25,48.25,2.228
80.25,48.5,2.228
80.25,48.75,2.141
80.25,49.0,2.141
80.25,49.25,2.141
80.25,49.5,2.141
80.25,49.75,2.141
80.25,50.0,2.141
80.25,50.25,2.141
80.25,50.5,2.141
80.25,50.75,2.141
80.25,51.0,2.141
80.25,51.25,2.141
80.25,51.5,2.141
80.25,51.75,2.141
80.25,52.0,1.864
80.25,52.25,0.356
80.25,52.5,0.059
80.25,52.75,1.687
80.25,53.0,0.104
80.25,53.25,1.547
80.25,53.5,1.547
80.25,53.75,1.547
80.25,54.0,1.547
80.5,20.0,0.172
80.5,20.25,1.182
80.5,20.5,0.778
80.5,20.75,0.726
80.5,21.0,0.712
80.5,21.25,1.912
80.5,21.5,1.508
80.5,21.75,1.716
80.5,22.0,1.047
80.5,22.25,0.441
80.5,22.5,0.746
80.5,22.75,1.253
80.5,23.0,2.286
80.5,23.25,2.368
80.5,23.5,1.05
80.5,23.75,1.312
80.5,24.0,2.332
80.5,24.25,2.389
80.5,24.5,2.08
80.5,24.75,2.411
80.5,25.0,2.303
80.5,25.25,2.109
80.5,25.5,4.936
80.5,25.75,0.853
80.5,26.0,2.289
80.5,26.25,2.802
80.5,26.5,3.497
80.5,26.75,3.924
80.5,27.0,1.643
80.5,27.25,2.113
80.5,27.5,1.817
80.5,27.75,2.687
80.5,28.0,3.244
80.5,28.25,2.42
80.5,28.5,2.711
80.5,28.75,4.963
80.5,29.0,1.042
80.5,29.25,0.663
80.5,29.5,1.08
80.5,29.75,2.546
80.5,30.0,1.586
80.5,30.25,0.398
80.5,30.5,0.478
80.5,30.75,0.491
80.5,31.0,0.256
80.5,31.25,0.682
80.5,31.5,0.117
80.5,31.75,0.198
80.5,32.0,0.589
80.5,32.25,1.652
80.5,32.5,0.466
80.5,32.75,0.936
80.5,33.0,0.472
80.5,33.25,1.218
80.5,33.5,1.301
80.5,33.75,0.261
80.5,34.0,2.465
80.5,34.25,0.011
80.5,34.5,1.365
80.5,34.75,0.062
80.5,35.0,0.987
80.5,35.25,1.783
80.5,35.5,0.104
80.5,35.75,0.642
80.5,36.0,0.642
80.5,36.25,0.715
80.5,36.5,0.437
80.5,36.75,0.737
80.5,37.0,1.95
80.5,37.25,1.256
80.5,37.5,0.796
80.5,37.75,0.9
80.5,38.0,0.006
80.5,38.25,0.49
80.5,38.5,0.951
80.5,38.75,0.618
80.5,39.0,0.927
80.5,39.25,0.524
80.5,39.5,0.697
80.5,39.75,1.17
80.5,40.0,1.28
80.5,40.25,1.089
80.5,40.5,1.891
80.5,40.75,0.945
80.5,41.0,0.776
80.5,41.25,2.855
80.5,41.5,2.855
80.5,41.75,2.855
80.5,42.0,2.855
80.5,42.25,0.822
80.5,42.5,0.822
80.5,42.75,0.822
80.5,43.0,0.822
80.5,43.25,0.822
80.5,43.5,0.822
80.5,43.75,0.822
80.5,44.0,0.822
80.5,44.25,0.822
80.5,44.5,0.822
80.5,44.75,0.822
80.5,45.0,0.822
80.5,45.25,0.822
80.5,45.5,0.822
80.5,45.75,0.822
80.5,46.0,0.822
80.5,46.25,1.488
80.5,46.5,1.488
80.5,46.75,1.488
80.5,47.0,1.488
80.5,47.25,1.488
80.5,47.5,1.488
80.5,47.75,1.488
80.5,48.0,1.488
80.5,48.25,1.488
80.5,48.5,2.228
80.5,48.75,2.228
80.5,49.0,2.228
80.5,49.25,2.141
80.5,49.5,2.141
80.5,49.75,2.141
80.5,50.0,2.141
80.5,50.25,2.141
80.5,50.5,2.141
80.5,50.75,2.141
80.5,51.0,2.141
80.5,51.25,2.141
80.5,51.5,2.141
80.5,51.75,1.864
80.5,52.0,1.864
80.5,52.25,1.864
80.5,52.5,0.356
80.5,52.75,0.314
80.5,53.0,0.314
80.5,53.25,0.314
80.5,53.5,0.314
80.5,53.75,1.547
80.5,54.0,1.547
80.75,20.0,0.992
80.75,20.25,1.726
80.75,20.5,2.712
80.75,20.75,3.372
80.75,21.0,2.426
80.75,21.25,0.954
80.75,21.5,3.445
80.75,21.75,2.06
80.75,22.0,1.483
80.75,22.25,1.763
80.75,22.5,2.637
80.75,22.75,0.189
80.75,23.0,1.5
80.75,23.25,1.826
80.75,23.5,2.046
80.75,23.75,2.185
80.75,24.0,3.024
80.75,24.25,2.652
80.75,24.5,1.474
80.75,24.75,1.426
80.75,25.0,3.297
80.75,25.25,4.593
80.75,25.5,2.064
80.75,25.75,2.843
80.75,26.0,2.54
80.75,26.25,3.816
80.75,26.5,2.278
80.75,26.75,3.725
80.75,27.0,2.483
80.75,27.25,2.756
80.75,27.5,1.893
80.75,27.75,2.075
80.75,28.0,2.507
80.75,28.25,2.874
80.75,28.5,2.322
80.75,28.75,1.624
80.75,29.0,1.19
80.75,29.25,0.191
80.75,29.5,1.166
80.75,29.75,0.046
80.75,30.0,0.22
80.75,30.25,0.398
80.75,30.5,0.289
80.75,30.75,0.49
80.75,31.0,0.258
80.75,31.25,0.894
80.75,31.5,0.236
80.75,31.75,0.797
80.75,32.0,1.066
80.75,32.25,0.489
80.75,32.5,0.428
80.75,32.75,0.349
80.75,33.0,1.13
80.75,33.25,0.323
80.75,33.5,0.359
80.75,33.75,0.156
80.75,34.0,0.804
80.75,34.25,0.63
80.75,34.5,0.558
80.75,34.75,1.171
80.75,35.0,1.783
80.75,35.25,1.783
80.75,35.5,0.104
80.75,35.75,0.414
80.75,36.0,0.459
80.75,36.25,0.359
80.75,36.5,0.488
80.75,36.75,1.028
80.75,37.0,2.579
80.75,37.25,0.927
80.75,37.5,1.154
80.75,37.75,1.326
80.75,38.0,0.963
80.75,38.25,0.446
80.75,38.5,0.697
80.75,38.75,0.682
80.75,39.0,0.795
80.75,39.25,0.642
80.75,39.5,0.958
80.75,39.75,1.071
80.75,40.0,0.955
80.75,40.25,0.721
80.75,40.5,1.243
80.75,40.75,1.342
80.75,41.0,1.756
80.75,41.25,1.734
80.75,41.5,2.855
80.75,41.75,1.419
80.75,42.0,0.822
80.75,42.25,0.822
80.75,42.5,0.822
80.75,42.75,0.822
80.75,43.0,0.822
80.75,43.25,0.822
80.75,43.5,0.822
80.75,43.75,0.822
80.75,44.0,0.822
80.75,44.25,0.822
80.75,44.5,0.822
80.75,44.75,0.822
80.75,45.0,0.822
80.75,45.25,0.822
80.75,45.5,0.822
80.75,45.75,0.822
80.75,46.0,0.822
80.75,46.25,1.488
80.75,46.5,1.488
80.75,46.75,1.488
80.75,47.0,1.488
80.75,47.25,1.488
80.75,47.5,1.488
80.75,47.75,1.488
80.75,48.0,1.488
80.75,48.25,1.488
80.75,48.5,1.488
80.75,48.75,2.228
80.75,49.0,2.228
80.75,49.25,2.228
80.75,49.5,0.85
80.75,49.75,0.85
80.75,50.0,0.85
80.75,50.25,0.85
80.75,50.5,0.85
80.75,50.75,0.85
80.75,51.0,0.85
80.75,51.25,2.141
80.75,51.5,1.864
80.75,51.75,1.864
80.75,52.0,1.864
80.75,52.25,1.864
80.75,52.5,0.356
80.75,52.75,0.314
80.75,53.0,0.314
80.75,53.25,0.314
80.75,53.5,0.314
80.75,53.75,0.314
80.75,54.0,0.314
81.0,20.0,1.105
81.0,20.25,2.566
81.0,20.5,2.763
81.0,20.75,3.316
81.0,21.0,3.262
81.0,21.25,3.212
81.0,21.5,0.832
81.0,21.75,2.246
81.0,22.0,2.191
81.0,22.25,1.632
81.0,22.5,1.846
81.0,22.75,0.866
81.0,23.0,0.713
81.0,23.25,1.355
81.0,23.5,2.658
81.0,23.75,1.237
81.0,24.0,1.381
81.0,24.25,2.674
81.0,24.5,4.461
81.0,24.75,2.988
81.0,25.0,1.117
81.0,25.25,2.765
81.0,25.5,2.701
81.0,25.75,2.995
81.0,26.0,3.27
81.0,26.25,2.222
81.0,26.5,3.007
81.0,26.75,3.62
81.0,27.0,1.834
81.0,27.25,1.95
81.0,27.5,2.213
81.0,27.75,2.916
81.0,28.0,1.935
81.0,28.25,0.904
81.0,28.5,1.808
81.0,28.75,1.324
81.0,29.0,0.21
81.0,29.25,1.424
81.0,29.5,2.745
81.0,29.75,2.745
81.0,30.0,0.22
81.0,30.25,0.548
81.0,30.5,0.692
81.0,30.75,0.815
81.0,31.0,0.332
81.0,31.25,1.011
81.0,31.5,0.409
81.0,31.75,0.8
81.0,32.0,0.495
81.0,32.25,0.685
81.0,32.5,0.384
81.0,32.75,2.089
81.0,33.0,0.394
81.0,33.25,0.353
81.0,33.5,0.427
81.0,33.75,1.808
81.0,34.0,0.34
81.0,34.25,0.789
81.0,34.5,1.385
81.0,34.75,2.834
81.0,35.0,0.611
81.0,35.25,0.125
81.0,35.5,0.347
81.0,35.75,1.055
81.0,36.0,0.588
81.0,36.25,0.418
81.0,36.5,1.617
81.0,36.75,0.768
81.0,37.0,0.189
81.0,37.25,1.308
81.0,37.5,0.002
81.0,37.75,0.176
81.0,38.0,1.411
81.0,38.25,1.028
81.0,38.5,0.849
81.0,38.75,0.555
81.0,39.0,0.974
81.0,39.25,0.279
81.0,39.5,1.721
81.0,39.75,0.751
81.0,40.0,1.114
81.0,40.25,1.335
81.0,40.5,0.794
81.0,40.75,0.663
81.0,41.0,1.422
81.0,41.25,1.443
81.0,41.5,1.419
81.0,41.75,0.987
81.0,42.0,0.822
81.0,42.25,0.822
81.0,42.5,0.822
81.0,42.75,0.822
81.0,43.0,0.822
81.0,43.25,0.822
81.0,43.5,0.822
81.0,43.75,0.822
81.0,44.0,0.822
81.0,44.25,0.822
81.0,44.5,0.822
81.0,44.75,0.822
81.0,45.0,0.822
81.0,45.25,1.35
81.0,45.5,1.35
81.0,45.75,1.35
81.0,46.0,1.35
81.0,46.25,1.488
81.0,46.5,1.488
81.0,46.75,1.488
81.0,47.0,1.488
81.0,47.25,1.488
81.0,47.5,1.488
81.0,47.75,1.488
81.0,48.0,1.488
81.0,48.25,1.488
81.0,48.5,1.488
81.0,48.75,1.625
81.0,49.0,2.228
81.0,49.25,2.228
81.0,49.5,2.228
81.0,49.75,0.536
81.0,50.0,0.85
81.0,50.25,0.85
81.0,50.5,0.85
81.0,50.75,0.85
81.0,51.0,0.85
81.0,51.25,0.85
81.0,51.5,0.85
81.0,51.75,1.864
81.0,52.0,1.864
81.0,52.25,1.864
81.0,52.5,0.314
81.0,52.75,0.314
81.0,53.0,0.314
81.0,53.25,0.314
81.0,53.5,0.314
81.0,53.75,0.314
81.0,54.0,0.314
81.25,20.0,1.224
81.25,20.25,1.13
81.25,20.5,2.375
81.25,20.75,2.062
81.25,21.0,2.461
81.25,21.25,8.011
81.25,21.5,4.495
81.25,21.75,4.09
81.25,22.0,3.064
81.25,22.25,0.647
81.25,22.5,1.288
81.25,22.75,2.73
81.25,23.0,1.41
81.25,23.25,3.794
81.25,23.5,1.46
81.25,23.75,3.033
81.25,24.0,0.964
81.25,24.25,1.944
81.25,24.5,3.95
81.25,24.75,1.976
81.25,25.0,4.064
81.25,25.25,1.55
81.25,25.5,0.963
81.25,25.75,1.549
81.25,26.0,2.463
81.25,26.25,3.451
81.25,26.5,2.421
81.25,26.75,4.603
81.25,27.0,2.664
81.25,27.25,2.981
81.25,27.5,2.92
81.25,27.75,2.478
81.25,28.0,2.047
81.25,28.25,1.756
81.25,28.5,2.449
81.25,28.75,1.604
81.25,29.0,1.462
81.25,29.25,1.116
81.25,29.5,1.854
81.25,29.75,0.175
81.25,30.0,0.472
81.25,30.25,0.107
81.25,30.5,0.395
81.25,30.75,0.194
81.25,31.0,0.891
81.25,31.25,0.563
81.25,31.5,0.539
81.25,31.75,0.851
81.25,32.0,0.28
81.25,32.25,0.602
81.25,32.5,0.675
81.25,32.75,0.51
81.25,33.0,0.46
81.25,33.25,0.278
81.25,33.5,1.29
81.25,33.75,0.14
81.25,34.0,0.548
81.25,34.25,1.811
81.25,34.5,1.263
81.25,34.75,0.509
81.25,35.0,0.598
81.25,35.25,1.196
81.25,35.5,0.287
81.25,35.75,0.347
81.25,36.0,0.191
81.25,36.25,0.913
81.25,36.5,0.559
81.25,36.75,0.701
81.25,37.0,0.533
81.25,37.25,1.365
81.25,37.5,1.34
81.25,37.75,4.467
81.25,38.0,0.231
81.25,38.25,1.377
81.25,38.5,0.044
81.25,38.75,1.408
81.25,39.0,0.771
81.25,39.25,0.475
81.25,39.5,1.126
81.25,39.75,1.014
81.25,40.0,0.68
81.25,40.25,0.321
81.25,40.5,0.703
81.25,40.75,3.575
81.25,41.0,0.442
81.25,41.25,1.04
81.25,41.5,0.987
81.25,41.75,0.822
81.25,42.0,0.822
81.25,42.25,0.822
81.25,42.5,0.822
81.25,42.75,0.822
81.25,43.0,0.822
81.25,43.25,0.822
81.25,43.5,0.822
81.25,43.75,0.822
81.25,44.0,0.822
81.25,44.25,1.35
81.25,44.5,1.35
81.25,44.75,1.35
81.25,45.0,1.35
81.25,45.25,1.35
81.25,45.5,1.35
81.25,45.75,1.35
81.25,46.0,1.35
81.25,46.25,1.488
81.25,46.5,1.488
81.25,46.75,1.488
81.25,47.0,1.488
81.25,47.25,1.488
81.25,47.5,1.488
81.25,47.75,1.488
81.25,48.0,1.488
81.25,48.25,1.488
81.25,48.5,1.488
81.25,48.75,1.488
81.25,49.0,2.228
81.25,49.25,2.228
81.25,49.5,2.228
81.25,49.75,2.228
81.25,50.0,0.536
81.25,50.25,0.85
81.25,50.5,0.85
81.25,50.75,0.85
81.25,51.0,0.85
81.25,51.25,0.85
81.25,51.5,0.85
81.25,51.75,0.85
81.25,52.0,0.85
81.25,52.25,1.864
81.25,52.5,1.864
81.25,52.75,0.314
81.25,53.0,0.314
81.25,53.25,0.314
81.25,53.5,0.314
81.25,53.75,0.314
81.25,54.0,0.314
81.5,20.0,1.83
81.5,20.25,2.562
81.5,20.5,3.123
81.5,20.75,1.238
81.5,21.0,7.658
81.5,21.25,3.725
81.5,21.5,3.325
81.5,21.75,2.052
81.5,22.0,4.091
81.5,22.25,0.01
81.5,22.5,2.724
81.5,22.75,1.165
81.5,23.0,2.726
81.5,23.25,4.564
81.5,23.5,2.934
81.5,23.75,2.272
81.5,24.0,2.259
81.5,24.25,1.964
81.5,24.5,2.559
81.5,24.75,2.368
81.5,25.0,5.322
81.5,25.25,2.966
81.5,25.5,3.49
81.5,25.75,3.323
81.5,26.0,2.208
81.5,26.25,2.548
81.5,26.5,2.615
81.5,26.75,1.896
81.5,27.0,3.524
81.5,27.25,2.766
81.5,27.5,2.249
81.5,27.75,2.837
81.5,28.0,2.595
81.5,28.25,1.662
81.5,28.5,1.003
81.5,28.75,1.797
81.5,29.0,1.084
81.5,29.25,0.711
81.5,29.5,0.988
81.5,29.75,0.281
81.5,30.0,0.262
81.5,30.25,0.141
81.5,30.5,0.155
81.5,30.75,0.35
81.5,31.0,0.443
81.5,31.25,0.299
81.5,31.5,0.623
81.5,31.75,0.455
81.5,32.0,1.04
81.5,32.25,0.798
81.5,32.5,1.325
81.5,32.75,0.864
81.5,33.0,0.66
81.5,33.25,1.165
81.5,33.5,0.2
81.5,33.75,0.424
81.5,34.0,0.501
81.5,34.25,2.189
81.5,34.5,0.412
81.5,34.75,1.475
81.5,35.0,0.46
81.5,35.25,0.46
81.5,35.5,0.287
81.5,35.75,0.347
81.5,36.0,0.245
81.5,36.25,0.269
81.5,36.5,0.683
81.5,36.75,1.024
81.5,37.0,0.772
81.5,37.25,1.26
81.5,37.5,0.564
81.5,37.75,0.946
81.5,38.0,1.023
81.5,38.25,1.319
81.5,38.5,0.99
81.5,38.75,0.346
81.5,39.0,0.664
81.5,39.25,1.131
81.5,39.5,1.235
81.5,39.75,1.051
81.5,40.0,0.871
81.5,40.25,1.652
81.5,40.5,0.668
81.5,40.75,0.609
81.5,41.0,0.454
81.5,41.25,1.059
81.5,41.5,0.845
81.5,41.75,0.866
81.5,42.0,0.822
81.5,42.25,0.822
81.5,42.5,0.822
81.5,42.75,0.822
81.5,43.0,2.313
81.5,43.25,1.35
81.5,43.5,1.35
81.5,43.75,1.35
81.5,44.0,1.35
81.5,44.25,1.35
81.5,44.5,1.35
81.5,44.75,1.35
81.5,45.0,1.35
81.5,45.25,1.35
81.5,45.5,1.35
81.5,45.75,1.35
81.5,46.0,1.35
81.5,46.25,1.488
81.5,46.5,1.488
81.5,46.75,1.488
81.5,47.0,1.488
81.5,47.25,1.488
81.5,47.5,1.488
81.5,47.75,1.488
81.5,48.0,1.488
81.5,48.25,1.488
81.5,48.5,1.488
81.5,48.75,1.488
81.5,49.0,1.488
81.5,49.25,2.228
81.5,49.5,2.228
81.5,49.75,2.228
81.5,50.0,2.68
81.5,50.25,0.536
81.5,50.5,0.85
81.5,50.75,0.85
81.5,51.0,0.85
81.5,51.25,0.85
81.5,51.5,0.85
81.5,51.75,0.85
81.5,52.0,0.85
81.5,52.25,0.85
81.5,52.5,1.864
81.5,52.75,0.314
81.5,53.0,0.314
81.5,53.25,0.314
81.5,53.5,0.314
81.5,53.75,0.314
81.5,54.0,0.314
81.75,20.0,1.936
81.75,20.25,2.578
81.75,20.5,1.953
81.75,20.75,2.289
81.75,21.0,1.865
81.75,21.25,4.407
81.75,21.5,4.981
81.75,21.75,1.875
81.75,22.0,2.368
81.75,22.25,6.034
81.75,22.5,2.854
81.75,22.75,2.088
81.75,23.0,6.3
81.75,23.25,1.255
81.75,23.5,1.619
81.75,23.75,1.422
81.75,24.0,2.513
81.75,24.25,3.466
81.75,24.5,3.234
81.75,24.75,2.277
81.75,25.0,3.158
81.75,25.25,1.393
81.75,25.5,1.736
81.75,25.75,2.462
81.75,26.0,2.684
81.75,26.25,1.685
81.75,26.5,2.707
81.75,26.75,2.417
81.75,27.0,3.337
81.75,27.25,3.344
81.75,27.5,2.199
81.75,27.75,1.993
81.75,28.0,3.003
81.75,28.25,2.727
81.75,28.5,0.677
81.75,28.75,0.066
81.75,29.0,0.249
81.75,29.25,1.649
81.75,29.5,1.084
81.75,29.75,1.579
81.75,30.0,0.752
81.75,30.25,0.166
81.75,30.5,0.069
81.75,30.75,0.276
81.75,31.0,0.48
81.75,31.25,0.721
81.75,31.5,0.256
81.75,31.75,0.428
81.75,32.0,0.219
81.75,32.25,0.976
81.75,32.5,0.571
81.75,32.75,1.221
81.75,33.0,0.732
81.75,33.25,0.788
81.75,33.5,0.209
81.75,33.75,1.446
81.75,34.0,0.104
81.75,34.25,0.305
81.75,34.5,0.016
81.75,34.75,0.933
81.75,35.0,0.46
81.75,35.25,0.46
81.75,35.5,0.536
81.75,35.75,0.279
81.75,36.0,0.18
81.75,36.25,0.299
81.75,36.5,0.539
81.75,36.75,1.427
81.75,37.0,1.241
81.75,37.25,1.188
81.75,37.5,1.262
81.75,37.75,1.607
81.75,38.0,1.039
81.75,38.25,0.737
81.75,38.5,0.838
81.75,38.75,0.871
81.75,39.0,1.369
81.75,39.25,1.402
81.75,39.5,0.344
81.75,39.75,0.607
81.75,40.0,0.568
81.75,40.25,0.328
81.75,40.5,0.482
81.75,40.75,0.605
81.75,41.0,0.924
81.75,41.25,0.445
81.75,41.5,2.452
81.75,41.75,4.111
81.75,42.0,2.313
81.75,42.25,2.313
81.75,42.5,1.35
81.75,42.75,1.35
81.75,43.0,1.35
81.75,43.25,1.35
81.75,43.5,1.35
81.75,43.75,1.35
81.75,44.0,1.35
81.75,44.25,1.35
81.75,44.5,1.35
81.75,44.75,1.35
81.75,45.0,1.35
81.75,45.25,1.35
81.75,45.5,1.35
81.75,45.75,1.35
81.75,46.0,1.35
81.75,46.25,1.488
81.75,46.5,1.488
81.75,46.75,1.488
81.75,47.0,1.488
81.75,47.25,1.488
81.75,47.5,1.488
81.75,47.75,1.488
81.75,48.0,1.488
81.75,48.25,1.488
81.75,48.5,1.488
81.75,48.75,1.488
81.75,49.0,1.488
81.75,49.25,1.625
81.75,49.5,2.228
81.75,49.75,2.228
81.75,50.0,2.228
81.75,50.25,0.536
81.75,50.5,0.536
81.75,50.75,0.31
81.75,51.0,0.85
81.75,51.25,0.85
81.75,51.5,0.85
81.75,51.75,0.85
81.75,52.0,0.85
81.75,52.25,0.85
81.75,52.5,0.85
81.75,52.75,0.314
81.75,53.0,0.314
81.75,53.25,0.314
81.75,53.5,0.314
81.75,53.75,0.314
81.75,54.0,0.314
82.0,20.0,0.72
82.0,20.25,2.811
82.0,20.5,2.781
82.0,20.75,2.544
82.0,21.0,2.021
82.0,21.25,2.1
82.0,21.5,17.144
82.0,21.75,3.305
82.0,22.0,4.591
82.0,22.25,6.068
82.0,22.5,1.946
82.0,22.75,2.464
82.0,23.0,6.031
82.0,23.25,1.919
82.0,23.5,1.495
82.0,23.75,0.634
82.0,24.0,2.407
82.0,24.25,0.884
82.0,24.5,2.272
82.0,24.75,1.03
82.0,25.0,0.451
82.0,25.25,1.283
82.0,25.5,3.384
82.0,25.75,3.832
82.0,26.0,2.722
82.0,26.25,2.611
82.0,26.5,3.31
82.0,26.75,1.861
82.0,27.0,3.305
82.0,27.25,2.621
82.0,27.5,5.08
82.0,27.75,0.807
82.0,28.0,2.092
82.0,28.25,1.513
82.0,28.5,0.892
82.0,28.75,0.102
82.0,29.0,0.626
82.0,29.25,0.319
82.0,29.5,0.953
82.0,29.75,0.612
82.0,30.0,0.752
82.0,30.25,0.162
82.0,30.5,0.818
82.0,30.75,0.852
82.0,31.0,1.001
82.0,31.25,1.521
82.0,31.5,0.728
82.0,31.75,1.0
82.0,32.0,0.271
82.0,32.25,0.579
82.0,32.5,0.805
82.0,32.75,1.001
82.0,33.0,0.908
82.0,33.25,0.677
82.0,33.5,0.652
82.0,33.75,0.192
82.0,34.0,0.248
82.0,34.25,0.803
82.0,34.5,0.56
82.0,34.75,0.444
82.0,35.0,0.394
82.0,35.25,0.394
82.0,35.5,0.691
82.0,35.75,0.536
82.0,36.0,1.011
82.0,36.25,0.222
82.0,36.5,0.976
82.0,36.75,0.321
