lng,lat,vcd
80.75,36.0,0.5
80.75,36.25,1.545
80.75,36.5,0.754
80.75,36.75,2.505
80.75,37.0,1.218
80.75,37.25,0.679
80.75,37.5,0.575
80.75,37.75,0.607
80.75,38.0,1.682
80.75,38.25,0.917
80.75,38.5,0.857
80.75,38.75,0.907
80.75,39.0,0.739
80.75,39.25,1.533
80.75,39.5,1.157
80.75,39.75,1.01
80.75,40.0,1.051
80.75,40.25,0.854
80.75,40.5,2.252
80.75,40.75,1.947
80.75,41.0,1.698
80.75,41.25,1.313
80.75,41.5,1.014
80.75,41.75,0.79
80.75,42.0,0.37
80.75,42.25,0.797
80.75,42.5,1.001
80.75,42.75,1.851
80.75,43.0,1.654
80.75,43.25,1.523
80.75,43.5,1.105
80.75,43.75,1.094
80.75,44.0,2.443
80.75,44.25,2.218
80.75,44.5,2.256
80.75,44.75,1.241
80.75,45.0,1.311
80.75,45.25,1.019
80.75,45.5,1.153
80.75,45.75,1.193
80.75,46.0,1.796
80.75,46.25,1.375
80.75,46.5,1.124
80.75,46.75,4.992
80.75,47.0,2.089
80.75,47.25,1.44
80.75,47.5,3.007
80.75,47.75,2.998
80.75,48.0,1.388
80.75,48.25,1.784
80.75,48.5,1.608
80.75,48.75,2.37
80.75,49.0,1.183
80.75,49.25,0.564
80.75,49.5,2.383
80.75,49.75,1.502
80.75,50.0,2.545
80.75,50.25,3.857
80.75,50.5,1.651
80.75,50.75,8.485
80.75,51.0,3.395
80.75,51.25,2.69
80.75,51.5,0.842
80.75,51.75,0.383
80.75,52.0,1.003
80.75,52.25,1.212
80.75,52.5,1.352
80.75,52.75,1.755
80.75,53.0,1.832
80.75,53.25,1.832
80.75,53.5,1.832
80.75,53.75,1.832
80.75,54.0,1.832
81.0,20.0,4.862
81.0,20.25,4.678
81.0,20.5,2.067
81.0,20.75,3.854
81.0,21.0,2.357
81.0,21.25,2.15
81.0,21.5,4.297
81.0,21.75,2.922
81.0,22.0,1.263
81.0,22.25,1.452
81.0,22.5,2.021
81.0,22.75,1.684
81.0,23.0,1.453
81.0,23.25,2.864
81.0,23.5,2.955
81.0,23.75,2.08
81.0,24.0,1.947
81.0,24.25,1.08
81.0,24.5,2.123
81.0,24.75,1.567
81.0,25.0,3.904
81.0,25.25,0.54
81.0,25.5,5.018
81.0,25.75,2.708
81.0,26.0,2.309
81.0,26.25,2.473
81.0,26.5,4.218
81.0,26.75,3.252
81.0,27.0,2.32
81.0,27.25,2.263
81.0,27.5,0.633
81.0,27.75,0.077
81.0,28.0,2.276
81.0,28.25,1.18
81.0,28.5,3.693
81.0,28.75,1.61
81.0,29.0,2.032
81.0,29.25,1.879
81.0,29.5,1.032
81.0,29.75,0.92
81.0,30.0,0.944
81.0,30.25,0.65
81.0,30.5,1.01
81.0,30.75,0.785
81.0,31.0,0.847
81.0,31.25,2.353
81.0,31.5,1.129
81.0,31.75,0.382
81.0,32.0,0.745
81.0,32.25,1.217
81.0,32.5,1.204
81.0,32.75,1.119
81.0,33.0,0.315
81.0,33.25,0.881
81.0,33.5,1.564
81.0,33.75,1.181
81.0,34.0,0.665
81.0,34.25,0.695
81.0,34.5,0.826
81.0,34.75,1.442
81.0,35.0,0.672
81.0,35.25,0.788
81.0,35.5,0.031
81.0,35.75,0.211
81.0,36.0,0.398
81.0,36.25,0.982
81.0,36.5,0.85
81.0,36.75,0.674
81.0,37.0,0.64
81.0,37.25,2.364
81.0,37.5,1.246
81.0,37.75,1.0
81.0,38.0,1.323
81.0,38.25,0.76
81.0,38.5,1.049
81.0,38.75,1.14
81.0,39.0,1.656
81.0,39.25,2.069
81.0,39.5,1.198
81.0,39.75,1.752
81.0,40.0,1.348
81.0,40.25,1.346
81.0,40.5,2.039
81.0,40.75,2.663
81.0,41.0,1.311
81.0,41.25,1.665
81.0,41.5,1.181
81.0,41.75,1.086
81.0,42.0,0.373
81.0,42.25,0.932
81.0,42.5,0.793
81.0,42.75,0.841
81.0,43.0,1.15
81.0,43.25,1.285
81.0,43.5,2.082
81.0,43.75,1.502
81.0,44.0,2.355
81.0,44.25,2.488
81.0,44.5,2.636
81.0,44.75,1.159
81.0,45.0,1.442
81.0,45.25,0.996
81.0,45.5,0.861
81.0,45.75,1.367
81.0,46.0,1.906
81.0,46.25,1.514
81.0,46.5,1.752
81.0,46.75,1.406
81.0,47.0,2.3
81.0,47.25,1.151
81.0,47.5,1.767
81.0,47.75,1.295
81.0,48.0,2.101
81.0,48.25,0.847
81.0,48.5,0.51
81.0,48.75,1.768
81.0,49.0,1.566
81.0,49.25,2.366
81.0,49.5,1.538
81.0,49.75,1.184
81.0,50.0,1.665
81.0,50.25,2.098
81.0,50.5,4.283
81.0,50.75,1.325
81.0,51.0,1.4
81.0,51.25,2.008
81.0,51.5,1.926
81.0,51.75,3.429
81.0,52.0,1.236
81.0,52.25,1.131
81.0,52.5,1.848
81.0,52.75,0.965
81.0,53.0,1.777
81.0,53.25,1.777
81.0,53.5,1.832
81.0,53.75,1.832
81.0,54.0,1.832
81.25,20.0,1.205
81.25,20.25,1.446
81.25,20.5,2.473
81.25,20.75,2.181
81.25,21.0,2.762
81.25,21.25,2.045
81.25,21.5,0.98
81.25,21.75,1.438
81.25,22.0,2.896
81.25,22.25,2.952
81.25,22.5,2.65
81.25,22.75,0.647
81.25,23.0,2.962
81.25,23.25,1.361
81.25,23.5,3.259
81.25,23.75,3.208
81.25,24.0,4.872
81.25,24.25,1.452
81.25,24.5,2.361
81.25,24.75,2.043
81.25,25.0,3.415
81.25,25.25,4.161
81.25,25.5,4.796
81.25,25.75,4.878
81.25,26.0,4.106
81.25,26.25,4.366
81.25,26.5,3.79
81.25,26.75,2.844
81.25,27.0,3.175
81.25,27.25,3.65
81.25,27.5,3.947
81.25,27.75,7.73
81.25,28.0,2.512
81.25,28.25,3.5
81.25,28.5,1.656
81.25,28.75,1.243
81.25,29.0,0.926
81.25,29.25,0.805
81.25,29.5,0.999
81.25,29.75,1.027
81.25,30.0,0.325
81.25,30.25,0.206
81.25,30.5,0.461
81.25,30.75,2.497
81.25,31.0,1.028
81.25,31.25,0.888
81.25,31.5,0.033
81.25,31.75,0.077
81.25,32.0,0.124
81.25,32.25,1.094
81.25,32.5,0.913
81.25,32.75,1.286
81.25,33.0,1.02
81.25,33.25,0.142
81.25,33.5,1.18
81.25,33.75,0.096
81.25,34.0,1.062
81.25,34.25,1.521
81.25,34.5,0.125
81.25,34.75,0.739
81.25,35.0,0.305
81.25,35.25,0.913
81.25,35.5,0.081
81.25,35.75,0.53
81.25,36.0,0.684
81.25,36.25,0.397
81.25,36.5,1.584
81.25,36.75,1.345
81.25,37.0,1.04
81.25,37.25,1.61
81.25,37.5,0.266
81.25,37.75,0.594
81.25,38.0,0.331
81.25,38.25,0.907
81.25,38.5,1.314
81.25,38.75,1.05
81.25,39.0,1.074
81.25,39.25,1.699
81.25,39.5,1.557
81.25,39.75,1.964
81.25,40.0,0.703
81.25,40.25,1.065
81.25,40.5,2.326
81.25,40.75,2.476
81.25,41.0,1.207
81.25,41.25,1.549
81.25,41.5,1.395
81.25,41.75,0.254
81.25,42.0,1.11
81.25,42.25,0.708
81.25,42.5,0.117
81.25,42.75,1.061
81.25,43.0,0.444
81.25,43.25,2.484
81.25,43.5,2.373
81.25,43.75,1.382
81.25,44.0,2.104
81.25,44.25,0.766
81.25,44.5,0.921
81.25,44.75,2.344
81.25,45.0,2.38
81.25,45.25,1.05
81.25,45.5,1.625
81.25,45.75,0.969
81.25,46.0,1.468
81.25,46.25,1.632
81.25,46.5,1.34
81.25,46.75,0.406
81.25,47.0,2.043
81.25,47.25,2.067
81.25,47.5,0.952
81.25,47.75,1.226
81.25,48.0,0.552
81.25,48.25,2.946
81.25,48.5,1.283
81.25,48.75,1.794
81.25,49.0,1.124
81.25,49.25,2.018
81.25,49.5,0.788
81.25,49.75,1.455
81.25,50.0,3.628
81.25,50.25,1.598
81.25,50.5,1.566
81.25,50.75,1.094
81.25,51.0,0.622
81.25,51.25,0.39
81.25,51.5,1.268
81.25,51.75,1.523
81.25,52.0,7.532
81.25,52.25,0.635
81.25,52.5,1.603
81.25,52.75,1.005
81.25,53.0,1.344
81.25,53.25,4.406
81.25,53.5,4.406
81.25,53.75,4.406
81.25,54.0,4.406
81.5,20.0,2.392
81.5,20.25,1.019
81.5,20.5,3.897
81.5,20.75,2.867
81.5,21.0,3.066
81.5,21.25,4.371
81.5,21.5,3.513
81.5,21.75,3.246
81.5,22.0,2.429
81.5,22.25,1.59
81.5,22.5,1.963
81.5,22.75,0.624
81.5,23.0,3.084
81.5,23.25,2.031
81.5,23.5,2.973
81.5,23.75,2.152
81.5,24.0,2.074
81.5,24.25,3.272
81.5,24.5,3.839
81.5,24.75,1.516
81.5,25.0,1.787
81.5,25.25,2.284
81.5,25.5,3.502
81.5,25.75,6.872
81.5,26.0,6.105
81.5,26.25,1.931
81.5,26.5,2.522
81.5,26.75,3.281
81.5,27.0,0.681
81.5,27.25,2.841
81.5,27.5,1.849
81.5,27.75,3.457
81.5,28.0,3.476
81.5,28.25,0.78
81.5,28.5,1.638
81.5,28.75,1.567
81.5,29.0,0.847
81.5,29.25,1.035
81.5,29.5,0.943
81.5,29.75,0.792
81.5,30.0,0.042
81.5,30.25,0.528
81.5,30.5,0.54
81.5,30.75,0.919
81.5,31.0,1.717
81.5,31.25,1.13
81.5,31.5,0.47
81.5,31.75,1.096
81.5,32.0,1.067
81.5,32.25,0.874
81.5,32.5,0.425
81.5,32.75,1.261
81.5,33.0,0.377
81.5,33.25,0.836
81.5,33.5,1.096
81.5,33.75,0.109
81.5,34.0,1.253
81.5,34.25,1.022
81.5,34.5,0.279
81.5,34.75,1.344
81.5,35.0,1.167
81.5,35.25,0.273
81.5,35.5,0.534
81.5,35.75,0.623
81.5,36.0,0.881
81.5,36.25,0.408
81.5,36.5,1.559
81.5,36.75,1.145
81.5,37.0,1.237
81.5,37.25,1.751
81.5,37.5,0.786
81.5,37.75,1.463
81.5,38.0,1.775
81.5,38.25,0.953
81.5,38.5,0.384
81.5,38.75,1.939
81.5,39.0,1.009
81.5,39.25,1.356
81.5,39.5,1.267
81.5,39.75,0.781
81.5,40.0,1.101
81.5,40.25,1.111
81.5,40.5,1.207
81.5,40.75,0.86
81.5,41.0,1.678
81.5,41.25,1.537
81.5,41.5,1.566
81.5,41.75,1.6
81.5,42.0,2.001
81.5,42.25,1.865
81.5,42.5,0.833
81.5,42.75,0.921
81.5,43.0,1.563
81.5,43.25,0.499
81.5,43.5,0.835
81.5,43.75,1.019
81.5,44.0,4.198
81.5,44.25,0.757
81.5,44.5,1.002
81.5,44.75,0.67
81.5,45.0,1.198
81.5,45.25,0.963
81.5,45.5,1.219
81.5,45.75,1.288
81.5,46.0,2.81
81.5,46.25,1.345
81.5,46.5,1.652
81.5,46.75,1.575
81.5,47.0,2.132
81.5,47.25,2.535
81.5,47.5,1.899
81.5,47.75,2.424
81.5,48.0,1.741
81.5,48.25,1.836
81.5,48.5,0.639
81.5,48.75,1.671
81.5,49.0,1.061
81.5,49.25,0.431
81.5,49.5,1.971
81.5,49.75,1.612
81.5,50.0,1.001
81.5,50.25,2.803
81.5,50.5,1.142
81.5,50.75,2.855
81.5,51.0,0.226
81.5,51.25,2.525
81.5,51.5,1.923
81.5,51.75,1.592
81.5,52.0,1.421
81.5,52.25,1.254
81.5,52.5,1.903
81.5,52.75,2.439
81.5,53.0,1.848
81.5,53.25,1.848
81.5,53.5,1.848
81.5,53.75,1.848
81.5,54.0,1.848
81.75,20.0,1.456
81.75,20.25,4.321
81.75,20.5,3.435
81.75,20.75,2.493
81.75,21.0,5.772
81.75,21.25,3.803
81.75,21.5,2.436
81.75,21.75,2.657
81.75,22.0,3.219
81.75,22.25,2.907
81.75,22.5,2.751
81.75,22.75,2.313
81.75,23.0,7.279
81.75,23.25,1.089
81.75,23.5,1.713
81.75,23.75,2.782
81.75,24.0,1.571
81.75,24.25,1.191
81.75,24.5,1.752
81.75,24.75,3.784
81.75,25.0,0.847
81.75,25.25,1.633
81.75,25.5,4.975
81.75,25.75,3.606
81.75,26.0,0.386
81.75,26.25,4.12
81.75,26.5,1.777
81.75,26.75,1.092
81.75,27.0,2.482
81.75,27.25,2.838
81.75,27.5,3.61
81.75,27.75,3.1
81.75,28.0,2.893
81.75,28.25,1.612
81.75,28.5,1.518
81.75,28.75,0.936
81.75,29.0,1.491
81.75,29.25,0.967
81.75,29.5,0.98
81.75,29.75,0.867
81.75,30.0,0.535
81.75,30.25,0.973
81.75,30.5,0.174
81.75,30.75,0.187
81.75,31.0,0.587
81.75,31.25,1.052
81.75,31.5,0.058
81.75,31.75,0.553
81.75,32.0,0.707
81.75,32.25,0.318
81.75,32.5,1.405
81.75,32.75,0.812
81.75,33.0,0.508
81.75,33.25,0.234
81.75,33.5,1.727
81.75,33.75,0.86
81.75,34.0,0.617
81.75,34.25,1.119
81.75,34.5,0.107
81.75,34.75,0.488
81.75,35.0,0.563
81.75,35.25,0.536
81.75,35.5,0.587
81.75,35.75,0.39
81.75,36.0,1.585
81.75,36.25,0.469
81.75,36.5,0.663
81.75,36.75,0.801
81.75,37.0,1.175
81.75,37.25,0.252
81.75,37.5,0.895
81.75,37.75,0.785
81.75,38.0,0.467
81.75,38.25,0.753
81.75,38.5,1.07
81.75,38.75,1.702
81.75,39.0,0.85
81.75,39.25,1.359
81.75,39.5,1.221
81.75,39.75,0.814
81.75,40.0,1.005
81.75,40.25,1.632
81.75,40.5,1.287
81.75,40.75,2.302
81.75,41.0,1.141
81.75,41.25,1.993
81.75,41.5,1.294
81.75,41.75,2.201
81.75,42.0,0.836
81.75,42.25,0.914
81.75,42.5,0.242
81.75,42.75,1.273
81.75,43.0,1.136
81.75,43.25,1.619
81.75,43.5,0.643
81.75,43.75,2.583
81.75,44.0,2.117
81.75,44.25,2.027
81.75,44.5,0.46
81.75,44.75,2.627
81.75,45.0,1.639
81.75,45.25,3.097
81.75,45.5,2.773
81.75,45.75,0.765
81.75,46.0,0.636
81.75,46.25,2.082
81.75,46.5,1.611
81.75,46.75,2.299
81.75,47.0,1.948
81.75,47.25,1.055
81.75,47.5,1.085
81.75,47.75,0.771
81.75,48.0,3.088
81.75,48.25,1.779
81.75,48.5,1.178
81.75,48.75,1.017
81.75,49.0,0.354
81.75,49.25,1.789
81.75,49.5,0.969
81.75,49.75,1.331
81.75,50.0,2.061
81.75,50.25,1.337
81.75,50.5,2.246
81.75,50.75,1.12
81.75,51.0,2.03
81.75,51.25,3.42
81.75,51.5,1.631
81.75,51.75,1.877
81.75,52.0,0.619
81.75,52.25,1.905
81.75,52.5,0.864
81.75,52.75,7.053
81.75,53.0,2.91
81.75,53.25,2.91
81.75,53.5,2.91
81.75,53.75,1.156
81.75,54.0,1.156
82.0,20.0,2.744
82.0,20.25,0.985
82.0,20.5,2.0
82.0,20.75,1.579
82.0,21.0,2.724
82.0,21.25,7.137
82.0,21.5,4.827
82.0,21.75,2.146
82.0,22.0,1.477
82.0,22.25,5.432
82.0,22.5,4.436
82.0,22.75,2.028
82.0,23.0,1.044
82.0,23.25,3.16
82.0,23.5,2.049
82.0,23.75,0.89
82.0,24.0,2.345
82.0,24.25,2.364
82.0,24.5,15.389
82.0,24.75,0.782
82.0,25.0,3.371
82.0,25.25,4.106
82.0,25.5,4.736
82.0,25.75,2.965
82.0,26.0,1.434
82.0,26.25,4.118
82.0,26.5,4.173
82.0,26.75,3.561
82.0,27.0,5.011
82.0,27.25,6.499
82.0,27.5,3.499
82.0,27.75,1.606
82.0,28.0,4.504
82.0,28.25,1.971
82.0,28.5,2.196
82.0,28.75,2.905
82.0,29.0,1.231
82.0,29.25,0.906
82.0,29.5,0.788
82.0,29.75,0.538
82.0,30.0,0.36
82.0,30.25,0.305
82.0,30.5,0.266
82.0,30.75,1.307
82.0,31.0,0.618
82.0,31.25,0.652
82.0,31.5,0.744
82.0,31.75,1.957
82.0,32.0,0.527
82.0,32.25,0.986
82.0,32.5,0.599
82.0,32.75,1.501
82.0,33.0,0.78
82.0,33.25,0.658
82.0,33.5,1.59
82.0,33.75,0.555
82.0,34.0,0.322
82.0,34.25,0.485
82.0,34.5,0.7
82.0,34.75,0.951
82.0,35.0,0.741
82.0,35.25,0.608
82.0,35.5,1.05
82.0,35.75,0.781
82.0,36.0,1.616
82.0,36.25,0.267
82.0,36.5,0.014
82.0,36.75,1.482
