lng,lat,vcd
80.0,48.75,1.102
80.0,49.0,0.686
80.0,49.25,2.143
80.0,49.5,0.7
80.0,49.75,0.868
80.0,50.0,1.238
80.0,50.25,3.584
80.0,50.5,2.28
80.0,50.75,0.895
80.0,51.0,2.199
80.0,51.25,2.135
80.0,51.5,0.655
80.0,51.75,1.308
80.0,52.0,1.966
80.0,52.25,0.97
80.0,52.5,2.498
80.0,52.75,0.515
80.0,53.0,1.839
80.0,53.25,1.839
80.0,53.5,1.839
80.0,53.75,1.434
80.0,54.0,1.434
80.25,20.0,0.955
80.25,20.25,1.98
80.25,20.5,1.114
80.25,20.75,1.514
80.25,21.0,2.141
80.25,21.25,1.409
80.25,21.5,0.741
80.25,21.75,0.931
80.25,22.0,1.103
80.25,22.25,1.424
80.25,22.5,2.077
80.25,22.75,2.579
80.25,23.0,2.083
80.25,23.25,1.816
80.25,23.5,1.459
80.25,23.75,1.69
80.25,24.0,2.124
80.25,24.25,1.589
80.25,24.5,2.253
80.25,24.75,2.228
80.25,25.0,0.383
80.25,25.25,0.655
80.25,25.5,2.45
80.25,25.75,1.374
80.25,26.0,3.343
80.25,26.25,3.525
80.25,26.5,3.003
80.25,26.75,2.18
80.25,27.0,2.232
80.25,27.25,4.04
80.25,27.5,5.629
80.25,27.75,3.113
80.25,28.0,3.771
80.25,28.25,1.691
80.25,28.5,2.192
80.25,28.75,2.585
80.25,29.0,1.979
80.25,29.25,1.993
80.25,29.5,2.818
80.25,29.75,0.803
80.25,30.0,0.909
80.25,30.25,1.053
80.25,30.5,0.504
80.25,30.75,0.931
80.25,31.0,1.251
80.25,31.25,0.433
80.25,31.5,0.514
80.25,31.75,0.915
80.25,32.0,0.46
80.25,32.25,1.01
80.25,32.5,1.459
80.25,32.75,0.396
80.25,33.0,1.249
80.25,33.25,1.433
80.25,33.5,0.392
80.25,33.75,1.168
80.25,34.0,0.769
80.25,34.25,0.381
80.25,34.5,0.294
80.25,34.75,0.351
80.25,35.0,0.65
80.25,35.25,0.65
80.25,35.5,0.612
80.25,35.75,0.687
80.25,36.0,0.939
80.25,36.25,0.432
80.25,36.5,0.847
80.25,36.75,2.063
80.25,37.0,1.371
80.25,37.25,2.232
80.25,37.5,1.177
80.25,37.75,1.541
80.25,38.0,1.068
80.25,38.25,1.325
80.25,38.5,0.551
80.25,38.75,0.845
80.25,39.0,0.967
80.25,39.25,1.794
80.25,39.5,0.564
80.25,39.75,0.707
80.25,40.0,1.75
80.25,40.25,1.976
80.25,40.5,2.864
80.25,40.75,2.313
80.25,41.0,2.053
80.25,41.25,4.162
80.25,41.5,5.839
80.25,41.75,2.554
80.25,42.0,0.83
80.25,42.25,0.83
80.25,42.5,1.25
80.25,42.75,2.159
80.25,43.0,4.852
80.25,43.25,1.689
80.25,43.5,1.686
80.25,43.75,1.602
80.25,44.0,1.815
80.25,44.25,1.966
80.25,44.5,0.404
80.25,44.75,0.144
80.25,45.0,1.294
80.25,45.25,0.741
80.25,45.5,1.114
80.25,45.75,2.871
80.25,46.0,1.795
80.25,46.25,2.222
80.25,46.5,0.708
80.25,46.75,1.251
80.25,47.0,3.29
80.25,47.25,0.096
80.25,47.5,1.169
80.25,47.75,1.24
80.25,48.0,1.961
80.25,48.25,1.29
80.25,48.5,0.478
80.25,48.75,0.796
80.25,49.0,1.094
80.25,49.25,2.058
80.25,49.5,0.966
80.25,49.75,0.195
80.25,50.0,0.62
80.25,50.25,0.729
80.25,50.5,2.815
80.25,50.75,3.11
80.25,51.0,1.51
80.25,51.25,1.309
80.25,51.5,2.854
80.25,51.75,1.366
80.25,52.0,3.352
80.25,52.25,1.318
80.25,52.5,3.876
80.25,52.75,0.287
80.25,53.0,1.434
80.25,53.25,1.434
80.25,53.5,1.434
80.25,53.75,1.434
80.25,54.0,1.434
80.5,20.0,1.022
80.5,20.25,1.327
80.5,20.5,1.29
80.5,20.75,2.675
80.5,21.0,1.929
80.5,21.25,0.736
80.5,21.5,1.612
80.5,21.75,1.317
80.5,22.0,0.004
80.5,22.25,0.626
80.5,22.5,0.145
80.5,22.75,0.202
80.5,23.0,0.798
80.5,23.25,1.361
80.5,23.5,1.434
80.5,23.75,1.842
80.5,24.0,2.635
80.5,24.25,1.867
80.5,24.5,1.255
80.5,24.75,1.797
80.5,25.0,3.105
80.5,25.25,1.416
80.5,25.5,1.048
80.5,25.75,2.593
80.5,26.0,3.442
80.5,26.25,3.783
80.5,26.5,7.658
80.5,26.75,2.283
80.5,27.0,3.478
80.5,27.25,2.552
80.5,27.5,2.564
80.5,27.75,1.811
80.5,28.0,3.452
80.5,28.25,3.338
80.5,28.5,2.93
80.5,28.75,2.943
80.5,29.0,0.87
80.5,29.25,0.43
80.5,29.5,0.001
80.5,29.75,1.587
80.5,30.0,0.956
80.5,30.25,0.961
80.5,30.5,0.058
80.5,30.75,0.988
80.5,31.0,0.855
80.5,31.25,1.2
80.5,31.5,1.095
80.5,31.75,0.136
80.5,32.0,0.298
80.5,32.25,1.37
80.5,32.5,0.019
80.5,32.75,0.501
80.5,33.0,0.818
80.5,33.25,0.014
80.5,33.5,1.406
80.5,33.75,1.059
80.5,34.0,0.451
80.5,34.25,0.328
80.5,34.5,1.138
80.5,34.75,0.937
80.5,35.0,1.159
80.5,35.25,0.045
80.5,35.5,0.045
80.5,35.75,0.595
80.5,36.0,0.621
80.5,36.25,0.963
80.5,36.5,0.876
80.5,36.75,2.987
80.5,37.0,1.399
80.5,37.25,1.295
80.5,37.5,1.133
80.5,37.75,0.552
80.5,38.0,1.63
80.5,38.25,0.41
80.5,38.5,0.939
80.5,38.75,0.518
80.5,39.0,0.846
80.5,39.25,1.146
80.5,39.5,2.375
80.5,39.75,1.164
80.5,40.0,0.798
80.5,40.25,1.96
80.5,40.5,2.895
80.5,40.75,3.07
80.5,41.0,2.308
80.5,41.25,2.592
80.5,41.5,2.266
80.5,41.75,1.86
80.5,42.0,0.596
80.5,42.25,0.596
80.5,42.5,0.486
80.5,42.75,1.837
80.5,43.0,2.734
80.5,43.25,1.677
80.5,43.5,0.819
80.5,43.75,1.559
80.5,44.0,2.466
80.5,44.25,1.099
80.5,44.5,0.108
80.5,44.75,0.384
80.5,45.0,0.649
80.5,45.25,0.255
80.5,45.5,1.638
80.5,45.75,1.36
80.5,46.0,4.795
80.5,46.25,0.57
80.5,46.5,0.932
80.5,46.75,0.633
80.5,47.0,2.175
80.5,47.25,5.243
80.5,47.5,2.108
80.5,47.75,1.04
80.5,48.0,1.011
80.5,48.25,1.194
80.5,48.5,0.405
80.5,48.75,2.43
80.5,49.0,2.55
80.5,49.25,2.125
80.5,49.5,1.439
80.5,49.75,0.277
80.5,50.0,1.38
80.5,50.25,2.082
80.5,50.5,2.088
80.5,50.75,1.68
80.5,51.0,0.172
80.5,51.25,2.083
80.5,51.5,1.535
80.5,51.75,0.734
80.5,52.0,1.163
80.5,52.25,2.235
80.5,52.5,1.858
80.5,52.75,2.602
80.5,53.0,1.432
80.5,53.25,0.671
80.5,53.5,0.671
80.5,53.75,0.671
80.5,54.0,0.671
80.75,20.0,1.121
80.75,20.25,0.402
80.75,20.5,0.478
80.75,20.75,1.128
80.75,21.0,2.336
80.75,21.25,1.854
80.75,21.5,1.953
80.75,21.75,1.456
80.75,22.0,1.227
80.75,22.25,1.436
80.75,22.5,1.346
80.75,22.75,1.346
80.75,23.0,1.841
80.75,23.25,0.618
80.75,23.5,0.884
80.75,23.75,0.628
80.75,24.0,1.625
80.75,24.25,1.864
80.75,24.5,3.207
80.75,24.75,2.652
80.75,25.0,0.872
80.75,25.25,2.017
80.75,25.5,1.711
80.75,25.75,2.089
80.75,26.0,4.677
80.75,26.25,3.306
80.75,26.5,3.597
80.75,26.75,2.163
80.75,27.0,2.928
80.75,27.25,3.625
80.75,27.5,2.695
80.75,27.75,3.618
80.75,28.0,4.27
80.75,28.25,1.479
80.75,28.5,2.311
80.75,28.75,1.242
80.75,29.0,1.522
80.75,29.25,1.773
80.75,29.5,1.313
80.75,29.75,0.729
80.75,30.0,1.193
80.75,30.25,1.193
80.75,30.5,0.495
80.75,30.75,1.055
80.75,31.0,0.442
80.75,31.25,1.755
80.75,31.5,1.026
80.75,31.75,0.31
80.75,32.0,0.712
80.75,32.25,0.396
80.75,32.5,0.547
80.75,32.75,1.028
80.75,33.0,0.164
80.75,33.25,1.017
80.75,33.5,0.615
80.75,33.75,2.558
80.75,34.0,1.256
80.75,34.25,0.887
80.75,34.5,0.431
80.75,34.75,0.682
80.75,35.0,0.679
80.75,35.25,0.32
80.75,35.5,0.32
80.75,35.75,1.341
80.75,36.0,0.37
80.75,36.25,1.34
80.75,36.5,1.244
80.75,36.75,0.842
80.75,37.0,2.423
80.75,37.25,0.903
80.75,37.5,0.623
80.75,37.75,0.787
80.75,38.0,1.371
80.75,38.25,0.627
80.75,38.5,1.083
80.75,38.75,1.37
80.75,39.0,1.942
80.75,39.25,1.103
80.75,39.5,0.247
80.75,39.75,0.668
80.75,40.0,1.715
80.75,40.25,1.499
80.75,40.5,3.611
80.75,40.75,2.106
80.75,41.0,2.416
80.75,41.25,2.337
80.75,41.5,2.762
80.75,41.75,2.662
80.75,42.0,2.662
80.75,42.25,1.095
80.75,42.5,0.868
80.75,42.75,1.174
80.75,43.0,2.509
80.75,43.25,1.135
80.75,43.5,2.009
80.75,43.75,2.99
80.75,44.0,0.802
80.75,44.25,0.001
80.75,44.5,3.043
80.75,44.75,0.934
80.75,45.0,1.025
80.75,45.25,1.43
80.75,45.5,0.239
80.75,45.75,0.903
80.75,46.0,3.199
80.75,46.25,2.049
80.75,46.5,1.386
80.75,46.75,2.057
80.75,47.0,1.969
80.75,47.25,1.987
80.75,47.5,1.005
80.75,47.75,2.668
80.75,48.0,2.077
80.75,48.25,0.159
80.75,48.5,0.565
80.75,48.75,3.09
80.75,49.0,1.306
80.75,49.25,1.276
80.75,49.5,2.153
80.75,49.75,1.944
80.75,50.0,0.875
80.75,50.25,3.127
80.75,50.5,3.297
80.75,50.75,0.312
80.75,51.0,2.088
80.75,51.25,1.985
80.75,51.5,2.865
80.75,51.75,2.575
80.75,52.0,3.531
80.75,52.25,2.559
80.75,52.5,1.136
80.75,52.75,0.108
80.75,53.0,2.979
80.75,53.25,2.979
80.75,53.5,1.601
80.75,53.75,1.601
80.75,54.0,1.601
81.0,20.0,1.358
81.0,20.25,1.824
81.0,20.5,0.914
81.0,20.75,1.377
81.0,21.0,2.155
81.0,21.25,2.487
81.0,21.5,1.886
81.0,21.75,0.662
81.0,22.0,0.974
81.0,22.25,1.672
81.0,22.5,0.372
81.0,22.75,1.228
81.0,23.0,1.329
81.0,23.25,1.266
81.0,23.5,1.298
81.0,23.75,1.542
81.0,24.0,1.83
81.0,24.25,1.359
81.0,24.5,1.979
81.0,24.75,1.908
81.0,25.0,2.072
81.0,25.25,2.378
81.0,25.5,2.016
81.0,25.75,2.075
81.0,26.0,3.265
81.0,26.25,1.99
81.0,26.5,3.769
81.0,26.75,2.885
81.0,27.0,4.031
81.0,27.25,4.909
81.0,27.5,1.663
81.0,27.75,1.59
81.0,28.0,2.433
81.0,28.25,3.188
81.0,28.5,2.18
81.0,28.75,1.449
81.0,29.0,1.517
81.0,29.25,2.599
81.0,29.5,1.188
81.0,29.75,0.079
81.0,30.0,0.114
81.0,30.25,0.659
81.0,30.5,0.495
81.0,30.75,1.562
81.0,31.0,0.89
81.0,31.25,0.408
81.0,31.5,0.868
81.0,31.75,1.179
81.0,32.0,0.89
81.0,32.25,1.016
81.0,32.5,0.483
81.0,32.75,0.095
81.0,33.0,0.997
81.0,33.25,1.635
81.0,33.5,1.043
81.0,33.75,0.076
81.0,34.0,0.395
81.0,34.25,0.311
81.0,34.5,0.324
81.0,34.75,1.159
81.0,35.0,1.094
81.0,35.25,1.437
81.0,35.5,0.051
81.0,35.75,0.64
81.0,36.0,0.116
81.0,36.25,1.259
81.0,36.5,1.572
81.0,36.75,0.902
81.0,37.0,0.655
81.0,37.25,1.851
81.0,37.5,0.806
81.0,37.75,0.819
81.0,38.0,1.342
81.0,38.25,0.643
81.0,38.5,1.544
81.0,38.75,2.511
81.0,39.0,0.992
81.0,39.25,0.863
81.0,39.5,1.463
81.0,39.75,0.886
81.0,40.0,6.015
81.0,40.25,2.067
81.0,40.5,1.856
81.0,40.75,2.184
81.0,41.0,3.774
81.0,41.25,1.224
81.0,41.5,2.703
81.0,41.75,3.225
81.0,42.0,1.447
81.0,42.25,0.887
81.0,42.5,0.887
81.0,42.75,0.881
81.0,43.0,2.87
81.0,43.25,1.042
81.0,43.5,1.837
81.0,43.75,2.25
81.0,44.0,0.615
81.0,44.25,2.529
81.0,44.5,1.588
81.0,44.75,1.017
81.0,45.0,0.688
81.0,45.25,0.712
81.0,45.5,0.413
81.0,45.75,0.424
81.0,46.0,3.56
81.0,46.25,1.713
81.0,46.5,1.443
81.0,46.75,3.107
81.0,47.0,1.737
81.0,47.25,3.323
81.0,47.5,0.602
81.0,47.75,1.741
81.0,48.0,3.02
81.0,48.25,2.19
81.0,48.5,0.535
81.0,48.75,1.847
81.0,49.0,0.697
81.0,49.25,1.861
81.0,49.5,1.227
81.0,49.75,0.175
81.0,50.0,2.158
81.0,50.25,1.234
81.0,50.5,3.324
81.0,50.75,1.526
81.0,51.0,2.634
81.0,51.25,0.968
81.0,51.5,1.741
81.0,51.75,1.248
81.0,52.0,0.719
81.0,52.25,1.424
81.0,52.5,0.964
81.0,52.75,1.128
81.0,53.0,1.601
81.0,53.25,1.601
81.0,53.5,1.601
81.0,53.75,1.601
81.0,54.0,1.601
81.25,20.0,1.073
81.25,20.25,0.509
81.25,20.5,1.541
81.25,20.75,1.453
81.25,21.0,0.807
81.25,21.25,2.736
81.25,21.5,2.26
81.25,21.75,0.525
81.25,22.0,1.643
81.25,22.25,2.576
81.25,22.5,0.477
81.25,22.75,2.331
81.25,23.0,3.489
81.25,23.25,2.105
81.25,23.5,1.535
81.25,23.75,1.585
81.25,24.0,2.56
81.25,24.25,1.264
81.25,24.5,4.68
81.25,24.75,4.833
81.25,25.0,2.619
81.25,25.25,2.006
81.25,25.5,3.111
81.25,25.75,2.592
81.25,26.0,4.279
81.25,26.25,3.664
81.25,26.5,3.369
81.25,26.75,2.831
81.25,27.0,3.032
81.25,27.25,5.449
81.25,27.5,5.112
81.25,27.75,3.309
81.25,28.0,2.384
81.25,28.25,2.109
81.25,28.5,2.659
81.25,28.75,1.633
81.25,29.0,1.064
81.25,29.25,2.72
81.25,29.5,1.53
81.25,29.75,0.574
81.25,30.0,0.514
81.25,30.25,0.864
81.25,30.5,0.727
81.25,30.75,1.024
81.25,31.0,0.617
81.25,31.25,0.514
81.25,31.5,0.587
81.25,31.75,0.145
81.25,32.0,0.235
81.25,32.25,0.225
81.25,32.5,1.049
81.25,32.75,0.975
81.25,33.0,1.145
81.25,33.25,0.948
81.25,33.5,0.228
81.25,33.75,0.609
81.25,34.0,0.62
81.25,34.25,1.134
81.25,34.5,0.552
81.25,34.75,1.294
81.25,35.0,0.95
81.25,35.25,0.804
81.25,35.5,0.01
81.25,35.75,0.179
81.25,36.0,0.797
81.25,36.25,0.219
81.25,36.5,1.847
81.25,36.75,0.1
81.25,37.0,0.304
81.25,37.25,0.694
81.25,37.5,1.163
81.25,37.75,1.599
81.25,38.0,0.774
81.25,38.25,0.539
81.25,38.5,1.527
81.25,38.75,1.746
81.25,39.0,1.268
81.25,39.25,1.38
81.25,39.5,1.701
81.25,39.75,1.244
81.25,40.0,1.748
81.25,40.25,1.588
81.25,40.5,1.435
81.25,40.75,2.062
81.25,41.0,0.49
81.25,41.25,1.822
81.25,41.5,2.94
81.25,41.75,1.314
81.25,42.0,2.123
81.25,42.25,0.528
81.25,42.5,0.391
81.25,42.75,0.981
81.25,43.0,2.872
81.25,43.25,0.1
81.25,43.5,0.552
81.25,43.75,2.627
81.25,44.0,1.481
81.25,44.25,3.746
81.25,44.5,1.61
81.25,44.75,1.364
81.25,45.0,1.215
81.25,45.25,1.203
81.25,45.5,0.438
81.25,45.75,1.064
81.25,46.0,1.481
81.25,46.25,2.406
81.25,46.5,3.982
81.25,46.75,2.414
81.25,47.0,1.256
81.25,47.25,1.631
81.25,47.5,0.887
81.25,47.75,1.498
81.25,48.0,1.434
81.25,48.25,1.406
81.25,48.5,0.963
81.25,48.75,0.516
81.25,49.0,2.812
81.25,49.25,1.42
81.25,49.5,1.028
81.25,49.75,2.326
81.25,50.0,0.726
81.25,50.25,1.802
81.25,50.5,1.407
81.25,50.75,0.626
81.25,51.0,3.85
81.25,51.25,2.756
81.25,51.5,2.379
81.25,51.75,0.258
81.25,52.0,2.307
81.25,52.25,3.176
81.25,52.5,1.048
81.25,52.75,2.413
81.25,53.0,0.177
81.25,53.25,0.177
81.25,53.5,0.177
81.25,53.75,0.177
81.25,54.0,0.177
81.5,20.0,0.765
81.5,20.25,0.925
81.5,20.5,1.485
81.5,20.75,1.994
81.5,21.0,2.191
81.5,21.25,3.249
81.5,21.5,1.065
81.5,21.75,2.476
81.5,22.0,2.489
81.5,22.25,0.386
81.5,22.5,0.716
81.5,22.75,0.874
81.5,23.0,2.088
81.5,23.25,0.047
81.5,23.5,2.668
81.5,23.75,1.862
81.5,24.0,1.993
81.5,24.25,1.2
81.5,24.5,1.55
81.5,24.75,3.817
81.5,25.0,2.215
81.5,25.25,4.31
81.5,25.5,2.105
81.5,25.75,3.143
81.5,26.0,3.423
81.5,26.25,2.608
81.5,26.5,2.005
81.5,26.75,3.353
81.5,27.0,2.953
81.5,27.25,3.892
81.5,27.5,2.44
81.5,27.75,2.845
81.5,28.0,2.717
81.5,28.25,0.467
81.5,28.5,3.184
81.5,28.75,2.428
81.5,29.0,1.265
81.5,29.25,0.132
81.5,29.5,1.443
81.5,29.75,0.431
81.5,30.0,0.623
81.5,30.25,0.655
81.5,30.5,0.853
81.5,30.75,0.471
81.5,31.0,0.528
81.5,31.25,0.545
81.5,31.5,0.325
81.5,31.75,0.715
81.5,32.0,0.771
81.5,32.25,0.835
81.5,32.5,0.941
81.5,32.75,0.82
81.5,33.0,0.215
81.5,33.25,0.385
81.5,33.5,0.773
81.5,33.75,0.432
81.5,34.0,1.403
81.5,34.25,1.482
81.5,34.5,0.67
81.5,34.75,0.818
81.5,35.0,0.803
81.5,35.25,0.419
81.5,35.5,0.461
81.5,35.75,1.301
81.5,36.0,0.904
81.5,36.25,1.506
81.5,36.5,0.77
81.5,36.75,1.195
81.5,37.0,1.8
81.5,37.25,1.796
81.5,37.5,1.099
81.5,37.75,0.774
81.5,38.0,0.617
81.5,38.25,1.456
81.5,38.5,1.331
81.5,38.75,2.096
81.5,39.0,1.317
81.5,39.25,1.72
81.5,39.5,1.957
81.5,39.75,0.842
81.5,40.0,1.242
81.5,40.25,1.6
81.5,40.5,0.959
81.5,40.75,3.276
81.5,41.0,2.803
81.5,41.25,1.645
81.5,41.5,3.763
81.5,41.75,3.15
81.5,42.0,2.246
81.5,42.25,1.206
81.5,42.5,0.536
81.5,42.75,0.858
81.5,43.0,5.868
81.5,43.25,1.544
81.5,43.5,3.058
81.5,43.75,6.177
81.5,44.0,3.17
81.5,44.25,1.275
81.5,44.5,1.139
81.5,44.75,3.65
81.5,45.0,1.556
81.5,45.25,1.138
81.5,45.5,0.99
81.5,45.75,0.752
81.5,46.0,2.037
81.5,46.25,0.163
81.5,46.5,2.35
81.5,46.75,1.059
81.5,47.0,2.245
81.5,47.25,0.492
81.5,47.5,1.84
81.5,47.75,1.549
81.5,48.0,1.124
81.5,48.25,0.905
81.5,48.5,2.325
81.5,48.75,1.346
81.5,49.0,1.057
81.5,49.25,2.823
81.5,49.5,1.689
81.5,49.75,1.144
81.5,50.0,0.412
81.5,50.25,2.167
81.5,50.5,3.565
81.5,50.75,1.863
81.5,51.0,0.786
81.5,51.25,0.993
81.5,51.5,3.225
81.5,51.75,1.079
81.5,52.0,2.217
81.5,52.25,1.08
81.5,52.5,0.917
81.5,52.75,1.85
81.5,53.0,0.473
81.5,53.25,0.358
81.5,53.5,0.358
81.5,53.75,0.358
81.5,54.0,0.358
81.75,20.0,1.356
81.75,20.25,1.186
81.75,20.5,1.494
81.75,20.75,1.381
81.75,21.0,1.997
81.75,21.25,3.619
81.75,21.5,3.485
81.75,21.75,0.845
81.75,22.0,2.871
81.75,22.25,1.507
81.75,22.5,2.125
81.75,22.75,0.644
81.75,23.0,1.81
81.75,23.25,3.639
81.75,23.5,1.572
81.75,23.75,1.767
81.75,24.0,2.662
81.75,24.25,2.609
81.75,24.5,5.31
81.75,24.75,3.379
81.75,25.0,1.372
81.75,25.25,4.299
81.75,25.5,3.169
81.75,25.75,2.27
81.75,26.0,3.247
81.75,26.25,3.244
81.75,26.5,2.686
81.75,26.75,2.586
81.75,27.0,6.085
81.75,27.25,2.524
81.75,27.5,3.764
81.75,27.75,2.779
81.75,28.0,3.689
81.75,28.25,0.74
81.75,28.5,1.199
81.75,28.75,2.789
81.75,29.0,1.691
81.75,29.25,2.432
81.75,29.5,1.448
81.75,29.75,1.479
81.75,30.0,1.438
81.75,30.25,0.323
81.75,30.5,0.822
81.75,30.75,1.216
81.75,31.0,1.093
81.75,31.25,0.744
81.75,31.5,0.609
81.75,31.75,0.075
81.75,32.0,0.647
81.75,32.25,0.529
81.75,32.5,0.672
81.75,32.75,0.969
81.75,33.0,0.639
81.75,33.25,0.279
81.75,33.5,1.491
81.75,33.75,0.53
81.75,34.0,0.528
81.75,34.25,1.321
81.75,34.5,1.133
81.75,34.75,0.332
81.75,35.0,0.569
81.75,35.25,1.072
81.75,35.5,0.23
81.75,35.75,0.643
81.75,36.0,0.452
81.75,36.25,0.553
81.75,36.5,0.608
81.75,36.75,0.983
81.75,37.0,1.371
81.75,37.25,0.388
81.75,37.5,1.829
81.75,37.75,0.579
81.75,38.0,1.297
81.75,38.25,0.434
81.75,38.5,0.553
81.75,38.75,0.567
81.75,39.0,1.594
81.75,39.25,1.347
81.75,39.5,1.74
81.75,39.75,1.628
81.75,40.0,0.647
81.75,40.25,1.392
81.75,40.5,0.824
81.75,40.75,0.773
81.75,41.0,2.044
81.75,41.25,2.601
81.75,41.5,1.193
81.75,41.75,2.629
81.75,42.0,0.748
81.75,42.25,1.389
81.75,42.5,0.645
81.75,42.75,1.932
81.75,43.0,3.716
81.75,43.25,5.532
81.75,43.5,0.951
81.75,43.75,2.847
81.75,44.0,3.343
81.75,44.25,0.541
81.75,44.5,1.77
81.75,44.75,4.407
81.75,45.0,2.178
81.75,45.25,0.901
81.75,45.5,0.713
81.75,45.75,0.898
81.75,46.0,0.898
81.75,46.25,0.677
81.75,46.5,1.377
81.75,46.75,5.355
81.75,47.0,2.94
81.75,47.25,1.048
81.75,47.5,0.666
81.75,47.75,0.735
81.75,48.0,4.283
81.75,48.25,1.649
81.75,48.5,0.34
81.75,48.75,1.849
81.75,49.0,1.952
81.75,49.25,1.548
81.75,49.5,0.55
81.75,49.75,0.655
81.75,50.0,1.577
81.75,50.25,1.114
81.75,50.5,2.377
81.75,50.75,0.546
81.75,51.0,1.811
81.75,51.25,0.991
81.75,51.5,1.933
81.75,51.75,1.255
81.75,52.0,2.392
81.75,52.25,0.082
81.75,52.5,0.299
81.75,52.75,0.462
81.75,53.0,0.758
81.75,53.25,0.758
81.75,53.5,0.758
81.75,53.75,0.758
81.75,54.0,0.758
82.0,20.0,0.786
82.0,20.25,1.306
82.0,20.5,1.175
82.0,20.75,1.942
82.0,21.0,1.122
82.0,21.25,2.023
82.0,21.5,2.828
82.0,21.75,2.183
82.0,22.0,0.318
82.0,22.25,2.845
82.0,22.5,1.36
82.0,22.75,0.279
82.0,23.0,0.774
82.0,23.25,2.018
82.0,23.5,1.662
82.0,23.75,2.01
82.0,24.0,2.543
82.0,24.25,1.232
82.0,24.5,2.065
82.0,24.75,3.581
82.0,25.0,2.539
82.0,25.25,3.125
82.0,25.5,3.871
82.0,25.75,3.693
82.0,26.0,3.844
82.0,26.25,2.035
82.0,26.5,2.091
82.0,26.75,2.021
82.0,27.0,2.689
82.0,27.25,2.904
82.0,27.5,2.347
82.0,27.75,1.283
82.0,28.0,2.094
82.0,28.25,0.742
82.0,28.5,2.604
82.0,28.75,2.281
82.0,29.0,0.378
82.0,29.25,0.175
82.0,29.5,0.926
82.0,29.75,0.412
82.0,30.0,0.637
82.0,30.25,0.076
82.0,30.5,1.209
82.0,30.75,0.959
82.0,31.0,0.916
82.0,31.25,0.394
82.0,31.5,0.371
82.0,31.75,0.27
82.0,32.0,0.535
82.0,32.25,0.762
82.0,32.5,0.186
82.0,32.75,0.401
82.0,33.0,0.679
82.0,33.25,1.011
82.0,33.5,0.626
82.0,33.75,0.391
82.0,34.0,0.573
82.0,34.25,0.001
82.0,34.5,0.839
82.0,34.75,0.711
82.0,35.0,0.314
82.0,35.25,0.808
82.0,35.5,0.118
82.0,35.75,0.573
82.0,36.0,0.892
82.0,36.25,1.674
82.0,36.5,1.132
82.0,36.75,1.511
