lng,lat,vcd
80.5,47.75,1.674
80.5,48.0,1.674
80.5,48.25,1.674
80.5,48.5,0.724
80.5,48.75,0.724
80.5,49.0,0.724
80.5,49.25,0.724
80.5,49.5,0.724
80.5,49.75,0.724
80.5,50.0,0.662
80.5,50.25,0.662
80.5,50.5,3.237
80.5,50.75,3.237
80.5,51.0,1.14
80.5,51.25,1.14
80.5,51.5,0.768
80.5,51.75,0.767
80.5,52.0,0.767
80.5,52.25,0.767
80.5,52.5,1.703
80.5,52.75,1.703
80.5,53.0,1.703
80.5,53.25,1.703
80.5,53.5,1.703
80.5,53.75,1.703
80.5,54.0,1.703
80.75,20.0,1.448
80.75,20.25,1.152
80.75,20.5,10.049
80.75,20.75,4.532
80.75,21.0,3.98
80.75,21.25,2.916
80.75,21.5,0.838
80.75,21.75,1.613
80.75,22.0,1.338
80.75,22.25,0.486
80.75,22.5,1.112
80.75,22.75,2.017
80.75,23.0,1.34
80.75,23.25,1.307
80.75,23.5,1.128
80.75,23.75,1.285
80.75,24.0,4.296
80.75,24.25,2.519
80.75,24.5,5.644
80.75,24.75,2.258
80.75,25.0,1.429
80.75,25.25,2.505
80.75,25.5,2.449
80.75,25.75,2.142
80.75,26.0,3.003
80.75,26.25,4.268
80.75,26.5,3.159
80.75,26.75,2.97
80.75,27.0,4.332
80.75,27.25,1.831
80.75,27.5,2.932
80.75,27.75,1.339
80.75,28.0,1.098
80.75,28.25,2.234
80.75,28.5,1.952
80.75,28.75,2.381
80.75,29.0,0.072
80.75,29.25,1.487
80.75,29.5,1.253
80.75,29.75,2.11
80.75,30.0,1.014
80.75,30.25,0.419
80.75,30.5,1.019
80.75,30.75,0.88
80.75,31.0,1.024
80.75,31.25,0.997
80.75,31.5,0.856
80.75,31.75,0.572
80.75,32.0,0.032
80.75,32.25,0.51
80.75,32.5,1.269
80.75,32.75,0.472
80.75,33.0,0.578
80.75,33.25,0.374
80.75,33.5,2.005
80.75,33.75,0.165
80.75,34.0,0.181
80.75,34.25,0.307
80.75,34.5,0.379
80.75,34.75,0.866
80.75,35.0,0.622
80.75,35.25,0.255
80.75,35.5,0.255
80.75,35.75,0.372
80.75,36.0,0.456
80.75,36.25,0.309
80.75,36.5,0.986
80.75,36.75,2.159
80.75,37.0,1.189
80.75,37.25,0.463
80.75,37.5,0.706
80.75,37.75,0.935
80.75,38.0,0.393
80.75,38.25,0.914
80.75,38.5,1.021
80.75,38.75,0.102
80.75,39.0,0.08
80.75,39.25,1.194
80.75,39.5,1.004
80.75,39.75,1.186
80.75,40.0,0.7
80.75,40.25,0.127
80.75,40.5,1.88
80.75,40.75,1.463
80.75,41.0,1.771
80.75,41.25,1.534
80.75,41.5,1.549
80.75,41.75,1.615
80.75,42.0,1.615
80.75,42.25,1.618
80.75,42.5,0.761
80.75,42.75,0.761
80.75,43.0,0.761
80.75,43.25,0.761
80.75,43.5,0.534
80.75,43.75,26.036
80.75,44.0,23.115
80.75,44.25,1.958
80.75,44.5,6.863
80.75,44.75,4.235
80.75,45.0,1.085
80.75,45.25,0.613
80.75,45.5,0.343
80.75,45.75,0.729
80.75,46.0,0.241
80.75,46.25,1.146
80.75,46.5,0.022
80.75,46.75,0.902
80.75,47.0,0.902
80.75,47.25,1.674
80.75,47.5,1.674
80.75,47.75,1.674
80.75,48.0,1.674
80.75,48.25,1.674
80.75,48.5,0.65
80.75,48.75,0.65
80.75,49.0,0.65
80.75,49.25,0.65
80.75,49.5,0.65
80.75,49.75,0.65
80.75,50.0,2.568
80.75,50.25,2.568
80.75,50.5,2.591
80.75,50.75,3.237
80.75,51.0,3.237
80.75,51.25,0.768
80.75,51.5,0.768
80.75,51.75,3.206
80.75,52.0,3.206
80.75,52.25,3.206
80.75,52.5,1.703
80.75,52.75,1.703
80.75,53.0,1.703
80.75,53.25,1.703
80.75,53.5,1.703
80.75,53.75,1.703
80.75,54.0,1.703
81.0,20.0,0.663
81.0,20.25,1.251
81.0,20.5,1.893
81.0,20.75,2.742
81.0,21.0,3.42
81.0,21.25,1.676
81.0,21.5,3.529
81.0,21.75,3.171
81.0,22.0,2.603
81.0,22.25,1.283
81.0,22.5,0.048
81.0,22.75,2.609
81.0,23.0,0.877
81.0,23.25,2.619
81.0,23.5,0.003
81.0,23.75,1.763
81.0,24.0,2.104
81.0,24.25,1.768
81.0,24.5,2.103
81.0,24.75,2.076
81.0,25.0,1.86
81.0,25.25,1.924
81.0,25.5,1.412
81.0,25.75,2.287
81.0,26.0,5.952
81.0,26.25,6.879
81.0,26.5,2.41
81.0,26.75,4.157
81.0,27.0,3.517
81.0,27.25,3.648
81.0,27.5,3.196
81.0,27.75,3.173
81.0,28.0,2.077
81.0,28.25,1.706
81.0,28.5,2.809
81.0,28.75,1.64
81.0,29.0,0.561
81.0,29.25,1.693
81.0,29.5,0.775
81.0,29.75,2.209
81.0,30.0,1.5
81.0,30.25,0.55
81.0,30.5,0.334
81.0,30.75,0.625
81.0,31.0,1.821
81.0,31.25,1.533
81.0,31.5,0.243
81.0,31.75,1.105
81.0,32.0,1.276
81.0,32.25,0.428
81.0,32.5,1.044
81.0,32.75,0.469
81.0,33.0,0.478
81.0,33.25,0.307
81.0,33.5,0.393
81.0,33.75,0.746
81.0,34.0,0.624
81.0,34.25,0.751
81.0,34.5,0.628
81.0,34.75,0.49
81.0,35.0,0.67
81.0,35.25,0.67
81.0,35.5,0.255
81.0,35.75,0.46
81.0,36.0,0.382
81.0,36.25,1.469
81.0,36.5,0.609
81.0,36.75,0.846
81.0,37.0,1.996
81.0,37.25,0.305
81.0,37.5,1.692
81.0,37.75,1.226
81.0,38.0,1.521
81.0,38.25,0.686
81.0,38.5,0.506
81.0,38.75,1.043
81.0,39.0,1.338
81.0,39.25,1.091
81.0,39.5,0.701
81.0,39.75,0.466
81.0,40.0,0.622
81.0,40.25,2.11
81.0,40.5,1.861
81.0,40.75,1.615
81.0,41.0,0.895
81.0,41.25,0.661
81.0,41.5,1.017
81.0,41.75,1.618
81.0,42.0,1.618
81.0,42.25,1.618
81.0,42.5,1.07
81.0,42.75,1.07
81.0,43.0,1.07
81.0,43.25,0.761
81.0,43.5,0.884
81.0,43.75,3.768
81.0,44.0,8.518
81.0,44.25,6.863
81.0,44.5,4.235
81.0,44.75,0.6
81.0,45.0,1.085
81.0,45.25,1.085
81.0,45.5,0.619
81.0,45.75,0.619
81.0,46.0,2.429
81.0,46.25,0.73
81.0,46.5,1.469
81.0,46.75,0.902
81.0,47.0,0.915
81.0,47.25,1.674
81.0,47.5,1.674
81.0,47.75,1.674
81.0,48.0,1.674
81.0,48.25,1.674
81.0,48.5,0.562
81.0,48.75,0.65
81.0,49.0,0.65
81.0,49.25,0.65
81.0,49.5,0.65
81.0,49.75,0.65
81.0,50.0,2.568
81.0,50.25,0.719
81.0,50.5,0.719
81.0,50.75,0.566
81.0,51.0,0.566
81.0,51.25,0.768
81.0,51.5,3.206
81.0,51.75,3.206
81.0,52.0,3.206
81.0,52.25,3.206
81.0,52.5,1.703
81.0,52.75,1.703
81.0,53.0,1.703
81.0,53.25,1.703
81.0,53.5,1.703
81.0,53.75,1.703
81.0,54.0,1.703
81.25,20.0,2.195
81.25,20.25,2.201
81.25,20.5,3.177
81.25,20.75,4.452
81.25,21.0,20.029
81.25,21.25,6.51
81.25,21.5,9.044
81.25,21.75,7.457
81.25,22.0,4.011
81.25,22.25,3.903
81.25,22.5,1.725
81.25,22.75,1.643
81.25,23.0,1.776
81.25,23.25,1.718
81.25,23.5,2.301
81.25,23.75,1.778
81.25,24.0,2.279
81.25,24.25,11.359
81.25,24.5,4.235
81.25,24.75,1.648
81.25,25.0,4.584
81.25,25.25,3.596
81.25,25.5,3.027
81.25,25.75,3.638
81.25,26.0,2.98
81.25,26.25,3.362
81.25,26.5,2.455
81.25,26.75,1.878
81.25,27.0,2.736
81.25,27.25,3.08
81.25,27.5,2.416
81.25,27.75,2.378
81.25,28.0,1.223
81.25,28.25,2.968
81.25,28.5,2.024
81.25,28.75,2.066
81.25,29.0,1.328
81.25,29.25,0.294
81.25,29.5,0.907
81.25,29.75,0.65
81.25,30.0,0.959
81.25,30.25,0.331
81.25,30.5,0.146
81.25,30.75,0.261
81.25,31.0,0.986
81.25,31.25,0.292
81.25,31.5,0.125
81.25,31.75,0.172
81.25,32.0,0.539
81.25,32.25,0.867
81.25,32.5,0.282
81.25,32.75,1.157
81.25,33.0,0.621
81.25,33.25,0.262
81.25,33.5,1.018
81.25,33.75,0.651
81.25,34.0,0.415
81.25,34.25,1.245
81.25,34.5,0.558
81.25,34.75,0.229
81.25,35.0,0.458
81.25,35.25,0.458
81.25,35.5,0.561
81.25,35.75,0.561
81.25,36.0,0.375
81.25,36.25,0.765
81.25,36.5,1.2
81.25,36.75,0.871
81.25,37.0,1.38
81.25,37.25,1.265
81.25,37.5,0.723
81.25,37.75,0.555
81.25,38.0,1.207
81.25,38.25,1.888
81.25,38.5,0.089
81.25,38.75,1.126
81.25,39.0,0.362
81.25,39.25,1.31
81.25,39.5,0.319
81.25,39.75,0.718
81.25,40.0,0.646
81.25,40.25,0.608
81.25,40.5,3.662
81.25,40.75,2.387
81.25,41.0,0.897
81.25,41.25,0.599
81.25,41.5,1.815
81.25,41.75,1.618
81.25,42.0,1.618
81.25,42.25,0.656
81.25,42.5,3.1
81.25,42.75,3.1
81.25,43.0,1.07
81.25,43.25,2.271
81.25,43.5,1.973
81.25,43.75,1.901
81.25,44.0,62.476
81.25,44.25,4.082
81.25,44.5,4.235
81.25,44.75,0.6
81.25,45.0,0.673
81.25,45.25,1.085
81.25,45.5,0.487
81.25,45.75,0.576
81.25,46.0,5.642
81.25,46.25,4.641
81.25,46.5,0.568
81.25,46.75,0.947
81.25,47.0,1.242
81.25,47.25,0.915
81.25,47.5,1.674
81.25,47.75,1.674
81.25,48.0,1.674
81.25,48.25,0.562
81.25,48.5,0.562
81.25,48.75,0.562
81.25,49.0,0.65
81.25,49.25,0.65
81.25,49.5,0.65
81.25,49.75,0.65
81.25,50.0,0.337
81.25,50.25,0.337
81.25,50.5,0.719
81.25,50.75,0.566
81.25,51.0,1.739
81.25,51.25,1.739
81.25,51.5,1.739
81.25,51.75,3.206
81.25,52.0,3.206
81.25,52.25,3.206
81.25,52.5,3.206
81.25,52.75,1.703
81.25,53.0,1.703
81.25,53.25,1.703
81.25,53.5,1.703
81.25,53.75,1.703
81.25,54.0,1.703
81.5,20.0,1.497
81.5,20.25,0.414
81.5,20.5,0.847
81.5,20.75,2.906
81.5,21.0,7.823
81.5,21.25,5.486
81.5,21.5,9.83
81.5,21.75,7.792
81.5,22.0,1.192
81.5,22.25,7.271
81.5,22.5,1.853
81.5,22.75,1.615
81.5,23.0,1.927
81.5,23.25,2.398
81.5,23.5,2.752
81.5,23.75,1.974
81.5,24.0,1.352
81.5,24.25,9.513
81.5,24.5,1.42
81.5,24.75,2.716
81.5,25.0,2.009
81.5,25.25,5.595
81.5,25.5,3.494
81.5,25.75,4.476
81.5,26.0,7.139
81.5,26.25,2.437
81.5,26.5,2.42
81.5,26.75,3.065
81.5,27.0,1.852
81.5,27.25,2.625
81.5,27.5,2.382
81.5,27.75,1.439
81.5,28.0,0.791
81.5,28.25,1.201
81.5,28.5,0.484
81.5,28.75,0.216
81.5,29.0,1.544
81.5,29.25,0.271
81.5,29.5,0.58
81.5,29.75,0.904
81.5,30.0,0.448
81.5,30.25,1.175
81.5,30.5,0.401
81.5,30.75,0.547
81.5,31.0,0.71
81.5,31.25,0.684
81.5,31.5,1.434
81.5,31.75,0.993
81.5,32.0,0.154
81.5,32.25,0.837
81.5,32.5,0.281
81.5,32.75,0.094
81.5,33.0,0.165
81.5,33.25,0.999
81.5,33.5,0.169
81.5,33.75,0.716
81.5,34.0,0.697
81.5,34.25,1.544
81.5,34.5,0.316
81.5,34.75,0.761
81.5,35.0,0.936
81.5,35.25,0.936
81.5,35.5,0.861
81.5,35.75,0.861
81.5,36.0,0.254
81.5,36.25,1.146
81.5,36.5,1.229
81.5,36.75,1.227
81.5,37.0,0.609
81.5,37.25,1.38
81.5,37.5,0.961
81.5,37.75,0.496
81.5,38.0,1.093
81.5,38.25,1.862
81.5,38.5,0.339
81.5,38.75,1.291
81.5,39.0,1.037
81.5,39.25,1.025
81.5,39.5,1.226
81.5,39.75,0.657
81.5,40.0,1.307
81.5,40.25,1.211
81.5,40.5,1.357
81.5,40.75,1.61
81.5,41.0,1.709
81.5,41.25,1.604
81.5,41.5,1.714
81.5,41.75,2.645
81.5,42.0,5.736
81.5,42.25,3.273
81.5,42.5,3.1
81.5,42.75,3.1
81.5,43.0,2.944
81.5,43.25,3.425
81.5,43.5,3.13
81.5,43.75,23.505
81.5,44.0,62.476
81.5,44.25,0.57
81.5,44.5,0.358
81.5,44.75,1.224
81.5,45.0,0.673
81.5,45.25,1.946
81.5,45.5,1.201
81.5,45.75,0.487
81.5,46.0,5.479
81.5,46.25,5.479
81.5,46.5,0.568
81.5,46.75,0.74
81.5,47.0,1.207
81.5,47.25,0.915
81.5,47.5,1.674
81.5,47.75,1.674
81.5,48.0,1.674
81.5,48.25,0.562
81.5,48.5,0.562
81.5,48.75,0.562
81.5,49.0,0.562
81.5,49.25,0.518
81.5,49.5,0.518
81.5,49.75,0.518
81.5,50.0,0.337
81.5,50.25,0.337
81.5,50.5,0.583
81.5,50.75,0.566
81.5,51.0,1.739
81.5,51.25,1.739
81.5,51.5,1.739
81.5,51.75,1.739
81.5,52.0,3.206
81.5,52.25,3.206
81.5,52.5,3.206
81.5,52.75,1.703
81.5,53.0,1.703
81.5,53.25,1.703
81.5,53.5,1.703
81.5,53.75,1.703
81.5,54.0,1.703
81.75,20.0,1.196
81.75,20.25,1.785
81.75,20.5,3.267
81.75,20.75,3.267
81.75,21.0,2.923
81.75,21.25,6.669
81.75,21.5,8.428
81.75,21.75,5.477
81.75,22.0,12.197
81.75,22.25,3.968
81.75,22.5,1.781
81.75,22.75,1.462
81.75,23.0,3.605
81.75,23.25,1.896
81.75,23.5,0.906
81.75,23.75,2.618
81.75,24.0,18.25
81.75,24.25,3.456
81.75,24.5,9.075
81.75,24.75,3.641
81.75,25.0,2.055
81.75,25.25,3.863
81.75,25.5,3.285
81.75,25.75,4.069
81.75,26.0,3.674
81.75,26.25,3.257
81.75,26.5,2.789
81.75,26.75,3.073
81.75,27.0,3.433
81.75,27.25,2.408
81.75,27.5,1.818
81.75,27.75,1.707
81.75,28.0,3.59
81.75,28.25,1.806
81.75,28.5,1.269
81.75,28.75,0.234
81.75,29.0,1.422
81.75,29.25,2.012
81.75,29.5,0.458
81.75,29.75,1.103
81.75,30.0,1.015
81.75,30.25,0.134
81.75,30.5,0.217
81.75,30.75,0.094
81.75,31.0,0.135
81.75,31.25,0.622
81.75,31.5,0.582
81.75,31.75,0.038
81.75,32.0,0.881
81.75,32.25,0.897
81.75,32.5,1.155
81.75,32.75,0.649
81.75,33.0,1.197
81.75,33.25,0.855
81.75,33.5,0.439
81.75,33.75,0.289
81.75,34.0,0.729
81.75,34.25,0.684
81.75,34.5,0.636
81.75,34.75,0.152
81.75,35.0,0.347
81.75,35.25,0.347
81.75,35.5,0.861
81.75,35.75,0.861
81.75,36.0,0.479
81.75,36.25,1.621
81.75,36.5,1.045
81.75,36.75,1.302
81.75,37.0,1.08
81.75,37.25,1.531
81.75,37.5,0.729
81.75,37.75,0.791
81.75,38.0,0.395
81.75,38.25,0.239
81.75,38.5,0.975
81.75,38.75,0.963
81.75,39.0,0.605
81.75,39.25,0.015
81.75,39.5,0.952
81.75,39.75,1.7
81.75,40.0,0.532
81.75,40.25,1.426
81.75,40.5,0.997
81.75,40.75,0.855
81.75,41.0,2.372
81.75,41.25,1.221
81.75,41.5,1.373
81.75,41.75,4.193
81.75,42.0,3.273
81.75,42.25,2.969
81.75,42.5,3.1
81.75,42.75,3.1
81.75,43.0,3.1
81.75,43.25,3.654
81.75,43.5,8.252
81.75,43.75,14.874
81.75,44.0,8.543
81.75,44.25,0.533
81.75,44.5,4.481
81.75,44.75,1.975
81.75,45.0,1.458
81.75,45.25,2.282
81.75,45.5,0.074
81.75,45.75,0.898
81.75,46.0,0.898
81.75,46.25,10.837
81.75,46.5,0.962
81.75,46.75,0.758
81.75,47.0,1.207
81.75,47.25,1.207
81.75,47.5,1.207
81.75,47.75,1.674
81.75,48.0,0.562
81.75,48.25,0.562
81.75,48.5,0.562
81.75,48.75,0.562
81.75,49.0,0.562
81.75,49.25,0.562
81.75,49.5,0.518
81.75,49.75,0.518
81.75,50.0,1.037
81.75,50.25,0.583
81.75,50.5,0.583
81.75,50.75,1.095
81.75,51.0,1.452
81.75,51.25,1.739
81.75,51.5,1.739
81.75,51.75,1.739
81.75,52.0,1.739
81.75,52.25,0.851
81.75,52.5,0.851
81.75,52.75,1.703
81.75,53.0,1.703
81.75,53.25,1.703
81.75,53.5,1.703
81.75,53.75,1.703
81.75,54.0,1.703
82.0,20.0,1.161
82.0,20.25,1.453
82.0,20.5,3.574
82.0,20.75,2.882
82.0,21.0,2.746
82.0,21.25,5.073
82.0,21.5,4.848
82.0,21.75,2.316
82.0,22.0,16.453
82.0,22.25,10.757
82.0,22.5,6.232
82.0,22.75,3.556
82.0,23.0,1.638
82.0,23.25,1.451
82.0,23.5,5.021
82.0,23.75,1.578
82.0,24.0,1.973
82.0,24.25,1.159
82.0,24.5,14.733
82.0,24.75,2.24
82.0,25.0,1.186
82.0,25.25,3.582
82.0,25.5,5.303
82.0,25.75,5.357
82.0,26.0,6.95
82.0,26.25,1.652
82.0,26.5,1.349
82.0,26.75,3.287
82.0,27.0,2.502
82.0,27.25,1.616
82.0,27.5,1.574
82.0,27.75,1.498
82.0,28.0,0.435
82.0,28.25,0.566
82.0,28.5,0.78
82.0,28.75,1.87
82.0,29.0,0.616
82.0,29.25,1.366
82.0,29.5,0.34
82.0,29.75,0.284
82.0,30.0,0.741
82.0,30.25,0.993
82.0,30.5,0.397
82.0,30.75,0.21
82.0,31.0,0.161
82.0,31.25,0.786
82.0,31.5,0.773
82.0,31.75,0.76
82.0,32.0,0.013
82.0,32.25,0.8
82.0,32.5,0.324
82.0,32.75,1.03
82.0,33.0,0.652
82.0,33.25,0.117
82.0,33.5,0.886
82.0,33.75,0.687
82.0,34.0,0.674
82.0,34.25,0.509
82.0,34.5,0.652
82.0,34.75,1.404
82.0,35.0,0.899
82.0,35.25,2.449
82.0,35.5,2.449
82.0,35.75,0.68
82.0,36.0,0.389
82.0,36.25,0.362
82.0,36.5,0.795
82.0,36.75,0.776
